WellOtherDataId|StateWellId|OtherDataAvailableId|CreatedDate|LastUpdateDate
53437|49305|8|2016-07-18|2016-07-18
53438|49306|8|2016-07-18|2016-07-18
53439|49307|8|2016-07-18|2016-07-18
53440|49308|8|2016-07-18|2016-07-18
53441|49370|3|2016-07-18|2016-07-18
53442|49370|8|2016-07-18|2016-07-18
53443|49379|1|2016-07-18|2016-07-18
53444|49379|8|2016-07-18|2016-07-18
53447|49396|8|2016-07-18|2016-07-18
53449|49561|8|2016-07-18|2016-07-18
53450|49648|27|2016-07-18|2016-07-18
53451|49665|8|2016-07-18|2016-07-18
53452|49688|8|2016-07-18|2016-07-18
53453|49715|8|2016-07-18|2016-07-18
53454|49716|8|2016-07-18|2016-07-18
53463|49763|8|2016-07-18|2016-07-18
53464|49763|27|2016-07-18|2016-07-18
53465|49819|3|2016-07-18|2016-07-18
53466|49819|8|2016-07-18|2016-07-18
53467|49819|9|2016-07-18|2016-07-18
53468|50744|3|2016-07-18|2016-07-18
53469|50744|8|2016-07-18|2016-07-18
53470|50744|9|2016-07-18|2016-07-18
53471|50785|3|2016-07-18|2016-07-18
53472|50785|8|2016-07-18|2016-07-18
53473|50785|9|2016-07-18|2016-07-18
53474|51381|3|2016-07-18|2016-07-18
53475|51381|8|2016-07-18|2016-07-18
53476|51385|3|2016-07-18|2016-07-18
53477|51385|8|2016-07-18|2016-07-18
53478|51387|3|2016-07-18|2016-07-18
53479|51387|8|2016-07-18|2016-07-18
53480|51387|9|2016-07-18|2016-07-18
53481|51738|3|2016-07-18|2016-07-18
53482|51738|8|2016-07-18|2016-07-18
53483|51797|1|2016-07-18|2016-07-18
53484|51797|8|2016-07-18|2016-07-18
53485|51797|9|2016-07-18|2016-07-18
53486|51920|8|2016-07-18|2016-07-18
53487|51921|8|2016-07-18|2016-07-18
53488|52078|3|2016-07-18|2016-07-18
53489|52078|8|2016-07-18|2016-07-18
53490|52916|1|2016-07-18|2016-07-18
53491|52916|8|2016-07-18|2016-07-18
53492|52916|16|2016-07-18|2016-07-18
53493|53011|1|2016-07-18|2016-07-18
53494|53011|8|2016-07-18|2016-07-18
53495|53011|9|2016-07-18|2016-07-18
53496|53012|1|2016-07-18|2016-07-18
53497|53012|8|2016-07-18|2016-07-18
53498|53012|9|2016-07-18|2016-07-18
53499|53016|8|2016-07-18|2016-07-18
53500|53053|1|2016-07-18|2016-07-18
53501|53053|8|2016-07-18|2016-07-18
53502|53057|8|2016-07-18|2016-07-18
53503|53064|3|2016-07-18|2016-07-18
53504|53064|8|2016-07-18|2016-07-18
53505|53065|8|2016-07-18|2016-07-18
53506|53065|9|2016-07-18|2016-07-18
53507|53066|1|2016-07-18|2016-07-18
53508|53066|8|2016-07-18|2016-07-18
53509|53067|8|2016-07-18|2016-07-18
53510|53067|9|2016-07-18|2016-07-18
53511|53068|1|2016-07-18|2016-07-18
53512|53068|8|2016-07-18|2016-07-18
53513|53068|9|2016-07-18|2016-07-18
53514|53070|3|2016-07-18|2016-07-18
53515|53070|8|2016-07-18|2016-07-18
53516|53070|9|2016-07-18|2016-07-18
53518|53083|3|2016-07-18|2016-07-18
53519|53083|8|2016-07-18|2016-07-18
53520|53097|3|2016-07-18|2016-07-18
53521|53097|8|2016-07-18|2016-07-18
53522|53109|3|2016-07-18|2016-07-18
53523|53109|8|2016-07-18|2016-07-18
53524|53109|9|2016-07-18|2016-07-18
53525|53110|3|2016-07-18|2016-07-18
53526|53110|8|2016-07-18|2016-07-18
53527|53148|1|2016-07-18|2016-07-18
53528|53148|8|2016-07-18|2016-07-18
53529|53156|3|2016-07-18|2016-07-18
53530|53156|8|2016-07-18|2016-07-18
53531|53159|1|2016-07-18|2016-07-18
53532|53159|8|2016-07-18|2016-07-18
53533|53213|8|2016-07-18|2016-07-18
53534|53214|3|2016-07-18|2016-07-18
53535|53214|8|2016-07-18|2016-07-18
53536|53228|3|2016-07-18|2016-07-18
53537|53228|8|2016-07-18|2016-07-18
53538|53247|1|2016-07-18|2016-07-18
53539|53247|8|2016-07-18|2016-07-18
53540|53247|9|2016-07-18|2016-07-18
53541|53248|3|2016-07-18|2016-07-18
53542|53248|8|2016-07-18|2016-07-18
53543|53249|3|2016-07-18|2016-07-18
53544|53249|8|2016-07-18|2016-07-18
53545|53395|1|2016-07-18|2016-07-18
53546|53395|8|2016-07-18|2016-07-18
53547|53395|9|2016-07-18|2016-07-18
53548|53412|3|2016-07-18|2016-07-18
53549|53412|8|2016-07-18|2016-07-18
53550|53651|3|2016-07-18|2016-07-18
53551|53651|8|2016-07-18|2016-07-18
53552|53652|3|2016-07-18|2016-07-18
53553|53652|8|2016-07-18|2016-07-18
53554|54766|1|2016-07-18|2016-07-18
53555|54766|8|2016-07-18|2016-07-18
53556|54766|9|2016-07-18|2016-07-18
53557|54855|1|2016-07-18|2016-07-18
53558|54855|8|2016-07-18|2016-07-18
53559|54856|1|2016-07-18|2016-07-18
53560|54856|8|2016-07-18|2016-07-18
53561|54859|3|2016-07-18|2016-07-18
53562|54859|8|2016-07-18|2016-07-18
53563|54859|9|2016-07-18|2016-07-18
53566|55007|8|2016-07-18|2016-07-18
53567|55226|8|2016-07-18|2016-07-18
53568|55260|8|2016-07-18|2016-07-18
53569|55261|8|2016-07-18|2016-07-18
53570|55272|8|2016-07-18|2016-07-18
53574|55594|1|2016-07-18|2016-07-18
53575|55594|8|2016-07-18|2016-07-18
53576|55594|9|2016-07-18|2016-07-18
53577|55596|3|2016-07-18|2016-07-18
53578|55596|8|2016-07-18|2016-07-18
53579|56468|1|2016-07-18|2016-07-18
53580|56468|8|2016-07-18|2016-07-18
53581|56497|3|2016-07-18|2016-07-18
53582|56497|8|2016-07-18|2016-07-18
53583|56500|1|2016-07-18|2016-07-18
53584|56500|8|2016-07-18|2016-07-18
53585|56500|9|2016-07-18|2016-07-18
53586|56506|1|2016-07-18|2016-07-18
53587|56506|8|2016-07-18|2016-07-18
53588|56543|1|2016-07-18|2016-07-18
53589|56543|8|2016-07-18|2016-07-18
53590|56543|9|2016-07-18|2016-07-18
53591|56567|8|2016-07-18|2016-07-18
53598|56600|3|2016-07-18|2016-07-18
53599|56600|8|2016-07-18|2016-07-18
53600|56600|9|2016-07-18|2016-07-18
53601|56817|1|2016-07-18|2016-07-18
53602|56817|8|2016-07-18|2016-07-18
53603|56823|3|2016-07-18|2016-07-18
53604|56823|8|2016-07-18|2016-07-18
53605|56844|1|2016-07-18|2016-07-18
53606|56844|8|2016-07-18|2016-07-18
53607|56844|9|2016-07-18|2016-07-18
53608|56844|27|2016-07-18|2016-07-18
53611|56864|8|2016-07-18|2016-07-18
53614|56868|3|2016-07-18|2016-07-18
53615|56868|8|2016-07-18|2016-07-18
53616|56868|9|2016-07-18|2016-07-18
53617|56870|9|2016-07-18|2016-07-18
53618|56871|1|2016-07-18|2016-07-18
53619|56871|8|2016-07-18|2016-07-18
53620|56871|9|2016-07-18|2016-07-18
53621|56871|27|2016-07-18|2016-07-18
53622|56872|1|2016-07-18|2016-07-18
53623|56872|8|2016-07-18|2016-07-18
53626|56876|8|2016-07-18|2016-07-18
53627|56886|3|2016-07-18|2016-07-18
53628|56886|8|2016-07-18|2016-07-18
53629|57144|1|2016-07-18|2016-07-18
53630|57144|8|2016-07-18|2016-07-18
53631|57144|9|2016-07-18|2016-07-18
53632|57166|8|2016-07-18|2016-07-18
53638|57180|3|2016-07-18|2016-07-18
53639|57180|8|2016-07-18|2016-07-18
53643|57420|3|2016-07-18|2016-07-18
53644|57420|8|2016-07-18|2016-07-18
53645|58074|1|2016-07-18|2016-07-18
53646|58074|8|2016-07-18|2016-07-18
53647|58169|1|2016-07-18|2016-07-18
53648|58169|8|2016-07-18|2016-07-18
53649|58169|9|2016-07-18|2016-07-18
53650|58232|8|2016-07-18|2016-07-18
53654|58363|1|2016-07-18|2016-07-18
53655|58363|8|2016-07-18|2016-07-18
53656|58371|3|2016-07-18|2016-07-18
53657|58371|8|2016-07-18|2016-07-18
53658|58401|3|2016-07-18|2016-07-18
53659|58401|8|2016-07-18|2016-07-18
53660|58450|3|2016-07-18|2016-07-18
53661|58450|8|2016-07-18|2016-07-18
53662|58450|9|2016-07-18|2016-07-18
53663|58451|3|2016-07-18|2016-07-18
53664|58451|8|2016-07-18|2016-07-18
53665|58455|1|2016-07-18|2016-07-18
53666|58455|8|2016-07-18|2016-07-18
53667|58455|9|2016-07-18|2016-07-18
53668|58456|8|2016-07-18|2016-07-18
53671|58561|3|2016-07-18|2016-07-18
53672|58561|8|2016-07-18|2016-07-18
53673|58592|3|2016-07-18|2016-07-18
53674|58592|8|2016-07-18|2016-07-18
53677|58641|3|2016-07-18|2016-07-18
53678|58641|8|2016-07-18|2016-07-18
53679|58857|3|2016-07-18|2016-07-18
53680|58857|8|2016-07-18|2016-07-18
53681|59755|8|2016-07-18|2016-07-18
53682|59755|9|2016-07-18|2016-07-18
53684|59856|1|2016-07-18|2016-07-18
53685|59856|8|2016-07-18|2016-07-18
53689|60034|8|2016-07-18|2016-07-18
53690|60034|9|2016-07-18|2016-07-18
53693|60171|1|2016-07-18|2016-07-18
53694|60171|8|2016-07-18|2016-07-18
53695|60171|9|2016-07-18|2016-07-18
53696|60185|8|2016-07-18|2016-07-18
53697|60187|1|2016-07-18|2016-07-18
53698|60187|8|2016-07-18|2016-07-18
53699|60189|8|2016-07-18|2016-07-18
53700|60226|8|2016-07-18|2016-07-18
53703|60327|1|2016-07-18|2016-07-18
53704|60327|8|2016-07-18|2016-07-18
53705|60330|8|2016-07-18|2016-07-18
53706|60332|1|2016-07-18|2016-07-18
53707|60332|8|2016-07-18|2016-07-18
53710|60636|8|2016-07-18|2016-07-18
53711|60637|8|2016-07-18|2016-07-18
53712|60639|8|2016-07-18|2016-07-18
53713|61329|3|2016-07-18|2016-07-18
53714|61329|8|2016-07-18|2016-07-18
53715|61330|8|2016-07-18|2016-07-18
53716|61331|8|2016-07-18|2016-07-18
53717|61332|8|2016-07-18|2016-07-18
53718|61443|8|2016-07-18|2016-07-18
53719|61444|8|2016-07-18|2016-07-18
53720|61447|8|2016-07-18|2016-07-18
53723|62415|8|2016-07-18|2016-07-18
53724|62933|8|2016-07-18|2016-07-18
53725|63216|8|2016-07-18|2016-07-18
53726|63661|8|2016-07-18|2016-07-18
53727|63662|8|2016-07-18|2016-07-18
53730|64076|1|2016-07-18|2016-07-18
53731|64076|8|2016-07-18|2016-07-18
53732|64078|8|2016-07-18|2016-07-18
53733|64078|9|2016-07-18|2016-07-18
53734|71226|8|2016-07-18|2016-07-18
53736|71241|8|2016-07-18|2016-07-18
53737|71242|8|2016-07-18|2016-07-18
53738|71243|8|2016-07-18|2016-07-18
53739|71275|8|2016-07-18|2016-07-18
53740|71285|8|2016-07-18|2016-07-18
53741|71286|8|2016-07-18|2016-07-18
53742|71287|8|2016-07-18|2016-07-18
53743|71289|8|2016-07-18|2016-07-18
53744|71290|8|2016-07-18|2016-07-18
53745|71291|8|2016-07-18|2016-07-18
53746|71292|8|2016-07-18|2016-07-18
53747|71294|8|2016-07-18|2016-07-18
53748|71296|8|2016-07-18|2016-07-18
53749|71299|8|2016-07-18|2016-07-18
53750|71301|8|2016-07-18|2016-07-18
53751|71302|8|2016-07-18|2016-07-18
53752|71304|8|2016-07-18|2016-07-18
53753|71305|8|2016-07-18|2016-07-18
53754|71307|8|2016-07-18|2016-07-18
53758|71610|8|2016-07-19|2016-07-19
53759|71676|27|2016-07-19|2016-07-19
53760|72466|3|2016-07-19|2016-07-19
53761|72466|8|2016-07-19|2016-07-19
53762|72468|3|2016-07-19|2016-07-19
53763|72468|8|2016-07-19|2016-07-19
53764|72469|3|2016-07-19|2016-07-19
53765|72469|8|2016-07-19|2016-07-19
53766|72475|8|2016-07-19|2016-07-19
53767|72487|3|2016-07-19|2016-07-19
53768|72487|8|2016-07-19|2016-07-19
53769|72488|3|2016-07-19|2016-07-19
53770|72488|8|2016-07-19|2016-07-19
53771|72490|3|2016-07-19|2016-07-19
53772|72490|8|2016-07-19|2016-07-19
53773|72491|3|2016-07-19|2016-07-19
53774|72491|8|2016-07-19|2016-07-19
53775|72492|3|2016-07-19|2016-07-19
53776|72492|8|2016-07-19|2016-07-19
53777|72493|3|2016-07-19|2016-07-19
53778|72493|8|2016-07-19|2016-07-19
53779|72497|3|2016-07-19|2016-07-19
53780|72497|8|2016-07-19|2016-07-19
53781|72503|3|2016-07-19|2016-07-19
53782|72503|8|2016-07-19|2016-07-19
53783|72513|3|2016-07-19|2016-07-19
53784|72513|8|2016-07-19|2016-07-19
53785|72514|3|2016-07-19|2016-07-19
53786|72514|8|2016-07-19|2016-07-19
53787|72515|3|2016-07-19|2016-07-19
53788|72515|8|2016-07-19|2016-07-19
53789|72526|3|2016-07-19|2016-07-19
53790|72526|8|2016-07-19|2016-07-19
53791|72536|3|2016-07-19|2016-07-19
53792|72536|8|2016-07-19|2016-07-19
53793|72537|3|2016-07-19|2016-07-19
53794|72537|8|2016-07-19|2016-07-19
53797|72539|3|2016-07-19|2016-07-19
53798|72539|8|2016-07-19|2016-07-19
53799|72540|3|2016-07-19|2016-07-19
53800|72540|8|2016-07-19|2016-07-19
53801|72996|8|2016-07-19|2016-07-19
53802|72997|1|2016-07-19|2016-07-19
53803|72997|8|2016-07-19|2016-07-19
53804|72998|8|2016-07-19|2016-07-19
53805|72999|8|2016-07-19|2016-07-19
53806|73000|1|2016-07-19|2016-07-19
53807|73000|8|2016-07-19|2016-07-19
53808|73001|8|2016-07-19|2016-07-19
53809|73003|8|2016-07-19|2016-07-19
53810|73009|1|2016-07-19|2016-07-19
53811|73009|8|2016-07-19|2016-07-19
53812|73010|8|2016-07-19|2016-07-19
53813|73012|8|2016-07-19|2016-07-19
53814|73013|8|2016-07-19|2016-07-19
53815|73013|27|2016-07-19|2016-07-19
53816|73022|1|2016-07-19|2016-07-19
53817|73022|8|2016-07-19|2016-07-19
53818|73023|1|2016-07-19|2016-07-19
53819|73023|8|2016-07-19|2016-07-19
53820|73024|1|2016-07-19|2016-07-19
53821|73024|8|2016-07-19|2016-07-19
53822|73025|1|2016-07-19|2016-07-19
53823|73025|8|2016-07-19|2016-07-19
53824|73026|8|2016-07-19|2016-07-19
53825|73028|8|2016-07-19|2016-07-19
53826|73029|8|2016-07-19|2016-07-19
53827|73042|1|2016-07-19|2016-07-19
53828|73042|8|2016-07-19|2016-07-19
53829|73043|8|2016-07-19|2016-07-19
53830|73418|3|2016-07-19|2016-07-19
53831|73418|8|2016-07-19|2016-07-19
53832|75347|8|2016-07-19|2016-07-19
53833|75348|3|2016-07-19|2016-07-19
53834|75348|8|2016-07-19|2016-07-19
53836|75349|1|2016-07-19|2016-07-19
53837|75349|8|2016-07-19|2016-07-19
53838|75351|8|2016-07-19|2016-07-19
53839|75352|3|2016-07-19|2016-07-19
53840|75352|8|2016-07-19|2016-07-19
53842|75360|8|2016-07-19|2016-07-19
53843|75361|8|2016-07-19|2016-07-19
53844|75361|9|2016-07-19|2016-07-19
53845|75365|8|2016-07-19|2016-07-19
53846|75460|8|2016-07-19|2016-07-19
53847|76576|8|2016-07-19|2016-07-19
53848|76576|9|2016-07-19|2016-07-19
53849|76815|8|2016-07-19|2016-07-19
53850|76815|13|2016-07-19|2016-07-19
53851|76815|16|2016-07-19|2016-07-19
53852|77265|9|2016-07-19|2016-07-19
53853|78012|8|2016-07-19|2016-07-19
53855|79450|1|2016-07-19|2016-07-19
53856|79450|8|2016-07-19|2016-07-19
53857|79460|1|2016-07-19|2016-07-19
53858|79461|1|2016-07-19|2016-07-19
53859|79461|8|2016-07-19|2016-07-19
53860|79461|11|2016-07-19|2016-07-19
53861|79461|14|2016-07-19|2016-07-19
53862|79461|18|2016-07-19|2016-07-19
53863|79462|8|2016-07-19|2016-07-19
53864|79462|14|2016-07-19|2016-07-19
53865|79462|18|2016-07-19|2016-07-19
53866|79464|8|2016-07-19|2016-07-19
53867|79464|9|2016-07-19|2016-07-19
53868|79464|14|2016-07-19|2016-07-19
53869|79474|1|2016-07-19|2016-07-19
53870|79474|11|2016-07-19|2016-07-19
53871|79474|14|2016-07-19|2016-07-19
53872|79474|18|2016-07-19|2016-07-19
53874|79475|1|2016-07-19|2016-07-19
53879|79478|3|2016-07-19|2016-07-19
53880|79478|4|2016-07-19|2016-07-19
53881|79488|8|2016-07-19|2016-07-19
53882|79489|3|2016-07-19|2016-07-19
53883|79489|4|2016-07-19|2016-07-19
53884|79489|8|2016-07-19|2016-07-19
53885|79560|3|2016-07-19|2016-07-19
53886|79560|4|2016-07-19|2016-07-19
53887|79560|8|2016-07-19|2016-07-19
53888|79583|1|2016-07-19|2016-07-19
53889|79587|1|2016-07-19|2016-07-19
53890|79587|8|2016-07-19|2016-07-19
53891|79587|11|2016-07-19|2016-07-19
53892|79753|1|2016-07-19|2016-07-19
53893|79753|8|2016-07-19|2016-07-19
53894|81313|8|2016-07-19|2016-07-19
53895|81314|8|2016-07-19|2016-07-19
53896|85596|8|2016-07-19|2016-07-19
53897|85907|8|2016-07-19|2016-07-19
53898|85921|8|2016-07-19|2016-07-19
53901|87534|8|2016-07-19|2016-07-19
53902|87536|8|2016-07-19|2016-07-19
53903|87569|8|2016-07-19|2016-07-19
53904|87570|8|2016-07-19|2016-07-19
53905|87571|8|2016-07-19|2016-07-19
53906|87580|8|2016-07-19|2016-07-19
53907|87581|8|2016-07-19|2016-07-19
53908|87582|8|2016-07-19|2016-07-19
53909|87599|8|2016-07-19|2016-07-19
53910|87600|8|2016-07-19|2016-07-19
53911|87626|8|2016-07-19|2016-07-19
53912|87631|1|2016-07-19|2016-07-19
53913|87691|8|2016-07-19|2016-07-19
53914|87692|8|2016-07-19|2016-07-19
53915|87693|8|2016-07-19|2016-07-19
53916|87755|8|2016-07-19|2016-07-19
53917|87757|8|2016-07-19|2016-07-19
53918|87776|8|2016-07-19|2016-07-19
53919|87777|8|2016-07-19|2016-07-19
53920|87808|8|2016-07-19|2016-07-19
53921|87809|8|2016-07-19|2016-07-19
53922|87810|8|2016-07-19|2016-07-19
53923|87825|8|2016-07-19|2016-07-19
53924|87825|9|2016-07-19|2016-07-19
53925|87825|14|2016-07-19|2016-07-19
53926|87845|8|2016-07-19|2016-07-19
53943|87946|8|2016-07-19|2016-07-19
53944|87948|8|2016-07-19|2016-07-19
53945|87949|8|2016-07-19|2016-07-19
53946|87950|8|2016-07-19|2016-07-19
53947|87963|8|2016-07-19|2016-07-19
53948|87964|8|2016-07-19|2016-07-19
53949|87965|8|2016-07-19|2016-07-19
53950|87975|8|2016-07-19|2016-07-19
53951|87998|8|2016-07-19|2016-07-19
53952|88317|8|2016-07-19|2016-07-19
53953|90360|1|2016-07-19|2016-07-19
53954|90360|8|2016-07-19|2016-07-19
53955|90681|1|2016-07-19|2016-07-19
53956|90681|8|2016-07-19|2016-07-19
53957|90681|9|2016-07-19|2016-07-19
53958|90716|8|2016-07-19|2016-07-19
53959|91126|27|2016-07-19|2016-07-19
53960|91381|3|2016-07-19|2016-07-19
53961|91381|8|2016-07-19|2016-07-19
53962|91381|14|2016-07-19|2016-07-19
53963|91381|18|2016-07-19|2016-07-19
53964|91384|3|2016-07-19|2016-07-19
53965|91384|8|2016-07-19|2016-07-19
53966|91384|9|2016-07-19|2016-07-19
53967|91384|14|2016-07-19|2016-07-19
53968|91384|18|2016-07-19|2016-07-19
53969|91395|8|2016-07-19|2016-07-19
53970|91397|8|2016-07-19|2016-07-19
53971|91398|8|2016-07-19|2016-07-19
53972|91445|8|2016-07-19|2016-07-19
53973|91450|8|2016-07-19|2016-07-19
53974|91458|3|2016-07-19|2016-07-19
53975|91458|8|2016-07-19|2016-07-19
53976|91459|3|2016-07-19|2016-07-19
53977|91459|8|2016-07-19|2016-07-19
53978|91460|8|2016-07-19|2016-07-19
53979|91464|3|2016-07-19|2016-07-19
53980|91464|8|2016-07-19|2016-07-19
53981|91512|3|2016-07-19|2016-07-19
53982|91512|8|2016-07-19|2016-07-19
53983|91512|9|2016-07-19|2016-07-19
53984|91512|14|2016-07-19|2016-07-19
53985|91512|18|2016-07-19|2016-07-19
53986|91603|8|2016-07-19|2016-07-19
53987|91604|1|2016-07-19|2016-07-19
53988|91604|8|2016-07-19|2016-07-19
53989|92012|3|2016-07-19|2016-07-19
53990|92012|8|2016-07-19|2016-07-19
53991|92013|3|2016-07-19|2016-07-19
53992|92013|8|2016-07-19|2016-07-19
53993|92014|3|2016-07-19|2016-07-19
53994|92014|8|2016-07-19|2016-07-19
53995|92763|3|2016-07-19|2016-07-19
53996|92763|8|2016-07-19|2016-07-19
53999|56988|9|2016-07-19|2016-07-19
54000|94219|3|2016-07-19|2016-07-19
54001|94219|8|2016-07-19|2016-07-19
54002|94219|13|2016-07-19|2016-07-19
54003|94219|14|2016-07-19|2016-07-19
54004|94831|3|2016-07-19|2016-07-19
54005|94831|8|2016-07-19|2016-07-19
54008|94884|3|2016-07-19|2016-07-19
54009|94884|8|2016-07-19|2016-07-19
54010|94884|9|2016-07-19|2016-07-19
54011|94895|8|2016-07-19|2016-07-19
54012|94923|8|2016-07-19|2016-07-19
54013|94924|8|2016-07-19|2016-07-19
54014|95049|8|2016-07-19|2016-07-19
54015|95053|8|2016-07-19|2016-07-19
54016|95053|27|2016-07-19|2016-07-19
54017|95082|3|2016-07-19|2016-07-19
54018|95082|8|2016-07-19|2016-07-19
54021|95113|3|2016-07-19|2016-07-19
54022|95113|8|2016-07-19|2016-07-19
54023|95114|3|2016-07-19|2016-07-19
54024|95114|8|2016-07-19|2016-07-19
54025|95120|1|2016-07-19|2016-07-19
54026|95120|8|2016-07-19|2016-07-19
54027|95126|8|2016-07-19|2016-07-19
54028|95222|1|2016-07-19|2016-07-19
54029|95222|8|2016-07-19|2016-07-19
54030|95264|3|2016-07-19|2016-07-19
54031|95264|8|2016-07-19|2016-07-19
54032|95475|8|2016-07-19|2016-07-19
54034|95681|3|2016-07-19|2016-07-19
54035|95681|8|2016-07-19|2016-07-19
54036|95681|9|2016-07-19|2016-07-19
54037|95705|3|2016-07-19|2016-07-19
54038|95705|8|2016-07-19|2016-07-19
54040|95887|3|2016-07-19|2016-07-19
54041|95887|8|2016-07-19|2016-07-19
54042|95887|9|2016-07-19|2016-07-19
54043|95892|3|2016-07-19|2016-07-19
54044|95892|8|2016-07-19|2016-07-19
54045|96072|3|2016-07-19|2016-07-19
54046|96072|8|2016-07-19|2016-07-19
54047|96138|8|2016-07-19|2016-07-19
54048|96139|8|2016-07-19|2016-07-19
54049|96140|1|2016-07-19|2016-07-19
54050|96140|8|2016-07-19|2016-07-19
54051|96143|8|2016-07-19|2016-07-19
54052|96167|8|2016-07-19|2016-07-19
54053|96176|8|2016-07-19|2016-07-19
54054|96178|8|2016-07-19|2016-07-19
54055|96178|27|2016-07-19|2016-07-19
54056|96186|8|2016-07-19|2016-07-19
54057|96409|3|2016-07-19|2016-07-19
54058|96409|8|2016-07-19|2016-07-19
54059|97129|3|2016-07-19|2016-07-19
54060|97129|8|2016-07-19|2016-07-19
54061|97129|9|2016-07-19|2016-07-19
54064|97342|3|2016-07-19|2016-07-19
54065|97342|8|2016-07-19|2016-07-19
54066|98201|8|2016-07-19|2016-07-19
54067|98510|8|2016-07-19|2016-07-19
54068|98511|8|2016-07-19|2016-07-19
54069|98688|8|2016-07-19|2016-07-19
54071|99860|3|2016-07-19|2016-07-19
54072|99860|8|2016-07-19|2016-07-19
54073|100058|8|2016-07-19|2016-07-19
54074|100059|3|2016-07-19|2016-07-19
54075|100059|8|2016-07-19|2016-07-19
54076|100563|3|2016-07-19|2016-07-19
54077|100563|8|2016-07-19|2016-07-19
54078|100737|8|2016-07-19|2016-07-19
54079|101049|8|2016-07-19|2016-07-19
54080|102696|3|2016-07-19|2016-07-19
54081|102696|8|2016-07-19|2016-07-19
54082|103827|3|2016-07-19|2016-07-19
54083|103827|8|2016-07-19|2016-07-19
54086|104026|8|2016-07-19|2016-07-19
54087|104027|8|2016-07-19|2016-07-19
54088|104028|1|2016-07-19|2016-07-19
54089|104028|8|2016-07-19|2016-07-19
54092|104132|1|2016-07-19|2016-07-19
54093|104132|8|2016-07-19|2016-07-19
54094|104157|8|2016-07-19|2016-07-19
54095|104201|8|2016-07-19|2016-07-19
54096|104309|1|2016-07-19|2016-07-19
54097|104310|8|2016-07-19|2016-07-19
54098|104322|8|2016-07-19|2016-07-19
54099|104412|1|2016-07-19|2016-07-19
54100|104412|8|2016-07-19|2016-07-19
54101|104413|1|2016-07-19|2016-07-19
54102|104413|8|2016-07-19|2016-07-19
54103|104430|1|2016-07-19|2016-07-19
54104|104430|8|2016-07-19|2016-07-19
54105|105439|1|2016-07-19|2016-07-19
54106|105439|8|2016-07-19|2016-07-19
54107|105439|21|2016-07-19|2016-07-19
54108|105454|3|2016-07-19|2016-07-19
54109|105454|8|2016-07-19|2016-07-19
54110|106120|3|2016-07-19|2016-07-19
54111|106120|8|2016-07-19|2016-07-19
54112|108294|8|2016-07-19|2016-07-19
54113|110394|3|2016-07-19|2016-07-19
54114|110394|8|2016-07-19|2016-07-19
54115|111272|3|2016-07-19|2016-07-19
54116|111272|8|2016-07-19|2016-07-19
54117|111272|27|2016-07-19|2016-07-19
54118|111274|3|2016-07-19|2016-07-19
54119|111274|8|2016-07-19|2016-07-19
54120|111279|8|2016-07-19|2016-07-19
54121|111280|8|2016-07-19|2016-07-19
54122|111327|8|2016-07-20|2016-07-20
54123|111340|8|2016-07-20|2016-07-20
54124|111345|8|2016-07-20|2016-07-20
54125|111358|3|2016-07-20|2016-07-20
54126|111358|8|2016-07-20|2016-07-20
54127|111365|1|2016-07-20|2016-07-20
54128|111365|8|2016-07-20|2016-07-20
54129|111365|9|2016-07-20|2016-07-20
54130|111367|3|2016-07-20|2016-07-20
54131|111367|8|2016-07-20|2016-07-20
54132|111367|9|2016-07-20|2016-07-20
54133|111368|3|2016-07-20|2016-07-20
54134|111368|8|2016-07-20|2016-07-20
54135|111368|9|2016-07-20|2016-07-20
54136|111409|8|2016-07-20|2016-07-20
54141|111616|3|2016-07-20|2016-07-20
54142|111616|8|2016-07-20|2016-07-20
54145|111652|8|2016-07-20|2016-07-20
54146|111673|1|2016-07-20|2016-07-20
54147|111673|8|2016-07-20|2016-07-20
54148|111674|1|2016-07-20|2016-07-20
54149|111674|8|2016-07-20|2016-07-20
54150|111674|9|2016-07-20|2016-07-20
54151|111686|3|2016-07-20|2016-07-20
54152|111686|8|2016-07-20|2016-07-20
54154|111892|3|2016-07-20|2016-07-20
54155|111892|8|2016-07-20|2016-07-20
54156|111893|3|2016-07-20|2016-07-20
54157|111893|8|2016-07-20|2016-07-20
54158|111895|1|2016-07-20|2016-07-20
54159|111895|8|2016-07-20|2016-07-20
54160|111910|3|2016-07-20|2016-07-20
54161|111911|1|2016-07-20|2016-07-20
54162|111911|8|2016-07-20|2016-07-20
54163|111941|1|2016-07-20|2016-07-20
54164|111941|8|2016-07-20|2016-07-20
54165|111964|3|2016-07-20|2016-07-20
54166|111964|8|2016-07-20|2016-07-20
54167|113960|9|2016-07-20|2016-07-20
54168|113960|14|2016-07-20|2016-07-20
54169|114401|8|2016-07-20|2016-07-20
54170|114403|8|2016-07-20|2016-07-20
54171|115670|8|2016-07-20|2016-07-20
54172|115672|1|2016-07-20|2016-07-20
54173|115672|8|2016-07-20|2016-07-20
54174|115672|20|2016-07-20|2016-07-20
54175|115679|1|2016-07-20|2016-07-20
54176|115682|8|2016-07-20|2016-07-20
54177|115685|1|2016-07-20|2016-07-20
54178|115687|1|2016-07-20|2016-07-20
54179|115687|6|2016-07-20|2016-07-20
54180|115722|8|2016-07-20|2016-07-20
54181|115884|3|2016-07-20|2016-07-20
54182|115884|8|2016-07-20|2016-07-20
