WellBoreHoleCompletionId|StateWellId|BoreHoleCompletionId|BoreHoleCompletionOtherDesc|CreatedDate|LastUpdateDate
39147|114081|13|||
39148|114089|13|||
39149|114093|105|||
39150|114103|13|||
39151|114913|106|||
39152|114929|13|||
39153|114944|13|||
39154|114968|13|||
39155|114971|13|||
39156|114980|14|||
39157|114984|13|||
39158|114987|13|||
39159|114995|106|||
39160|115017|14|||
39161|115028|13|||
39162|115033|13|||
39163|115045|105|||
39164|115052|13|||
39165|115058|14|||
39166|115059|12|||
39167|115124|103|||
39168|115141|106|||
39169|115143|105|||
39170|115147|105|||
39171|115225|13|||
39172|115227|13|||
39173|115230|13|||
39174|115235|105|||
39175|115327|10|||
39176|115333|105|||
39177|115382|13|||
39178|115390|14|||
39179|115398|13|||
39180|115404|13|||
39181|115415|13|||
39182|115426|105|||
39183|115429|13|||
39184|115451|106|||
39185|115453|10|||
39186|115456|106|||
39187|97081|12|||
39188|97134|106|||
39189|97156|103|||
39190|97169|12|||
39191|97170|12|||
39192|97190|106|||
39193|97195|12|||
39194|97248|12|||
39195|97270|12|||
39196|97272|12|||
39197|97275|106|||
39198|97278|106|||
39199|97280|106|||
39200|97285|106|||
39201|97287|106|||
39202|97292|106|||
39203|97294|12|||
39204|97343|12|||
39205|97362|106|||
39206|97377|12|||
39207|97390|106|||
39208|97406|106|||
39209|97407|106|||
39210|97413|12|||
39211|97417|106|||
39212|97446|106|||
39213|97448|105|||
39214|97460|10|||
39215|97485|106|||
39216|97507|106|||
39217|97510|12|||
39218|97519|12|||
39219|97600|106|||
39220|97617|12|||
39221|109533|106|||
39222|109556|12|||
39223|109560|13|||
39224|109562|12|||
39225|109568|12|||
39226|109577|12|||
39227|109602|13|||
39228|109642|12|||
39229|109677|12|||
39230|109685|106|||
39231|109693|13|||
39232|109701|12|||
39233|109707|12|||
39234|109709|12|||
39235|109717|12|||
39236|109727|12|||
39237|109729|12|||
39238|109734|12|||
39239|109747|106|||
39240|109768|10|||2018-04-06
39241|109770|12|||
39242|109797|106|||
39243|109798|12|||
39244|109818|12|||
39245|109851|105|||
39246|109853|12|||
39247|109858|106|||
39248|109862|12|||
39249|109875|12|||
39250|109877|12|||
39251|109903|12|||
39252|109908|12|||
39253|109920|13|||
39254|109925|12|||
39255|109926|12|||
39256|109934|13|||
39257|109959|13|||
39258|109960|12|||
39259|109963|106|||
39260|109965|106|||
39261|109966|106|||
39262|109969|106|||
39263|109971|106|||
39264|109979|12|||
39265|109987|12|||
39266|109989|106|||
39267|109993|12|||
39268|110015|106|||
39269|110044|12|||
39270|110046|12|||
39271|110057|106|||
39272|110093|13|||
39273|110099|13|||
39274|110110|13|||
39275|110112|12|||
39276|110114|105|||
39277|110137|105|||
39278|110140|105|||
39279|110151|13|||
39280|110172|105|||
39281|110178|12|||
39282|110185|12|||
39283|110187|106|||
39284|110191|106|||
39285|110192|13|||
39286|110196|106|||
39287|110198|105|||
39288|110917|12|||
39289|110982|101|||
39290|110993|13|||
39291|111000|13|||
39292|111009|13|||
39293|111015|12|||
39294|111032|105|||
39295|111034|12|||
39296|111041|13|||
39297|111052|13|||
39298|111056|13|||
39299|111061|13|||
39300|111064|13|||
39301|111065|12|||
39302|111091|12|||
39303|111094|12|||
39304|111106|103|||
39305|111121|12|||
39306|111123|106|||
39307|111143|14|||
39308|111149|12|||
39309|111160|12|||
39310|111170|12|||
39311|111209|106|||
39312|111216|14|||
39313|111218|106|||
39314|111243|14|||
39315|111245|14|||
39316|111249|10|||
39317|111250|10|||
39318|111253|10|||
39319|111264|14|||
39320|111267|12|||
39321|111272|106|||
39322|111274|106|||
39323|111279|106|||
39324|111280|106|||
39325|111282|106|||
39326|111291|13|||
39327|111294|13|||
39328|111300|14|||
39329|111308|12|||
39330|111315|14|||
39331|111318|13|||
39332|111325|13|||
39333|111343|13|||
39334|111344|13|||
39335|111351|14|||
39336|111353|105|||
39337|111356|12|||
39338|111358|106|||
39339|111361|106|||
39340|111372|13|||
39341|111374|14|||
39342|111388|105|||
39343|111389|106|||
39344|111394|105|||
39345|111398|106|||
39346|111406|12|||
39347|111411|12|||
39348|111413|12|||
39349|111417|106|||
39350|111419|105|||
39351|111422|12|||
39352|111428|105|||
39353|111430|105|||
39354|111431|105|||
39355|111435|105|||
39356|111449|106|||
39357|111462|12|||
39358|111470|12|||
39359|111481|105|||
39360|111512|12|||
39361|111520|106|||
39362|111533|14|||
39363|111554|101|||
39364|111576|14|||
39365|111577|13|||
39366|111578|10|||
39367|111583|105|||
39368|111600|12|||
39369|111611|105|||
39370|111616|106|||
39371|111620|13|||
39372|111622|105|||
39373|111633|105|||
39374|111635|105|||
39375|111639|105|||
39376|111644|105|||
39377|111651|105|||
39378|111659|13|||
39379|111666|13|||
39380|111669|105|||
39381|111675|13|||
39382|111679|13|||
39383|111681|105|||
39384|111686|106|||
39385|111689|13|||
39386|111694|13|||
39387|111697|105|||
39388|111700|13|||
39389|111701|105|||
39390|111708|106|||
39391|112555|105|||
39392|112558|13|||
39393|112605|105|||
39394|112611|13|||
39395|112761|12|||
39396|112780|13|||
39397|112784|106|||
39398|112837|105|||
39399|112867|13|||
39400|112954|105|||
39401|112992|13|||
39402|113016|13|||
39403|113023|105|||
39404|113058|103|||
39405|113060|13|||
39406|113065|13|||
39407|113094|105|||
39408|113116|13|||
39409|113119|13|||
39410|113179|105|||
39411|113190|12|||
39412|113219|13|||
39413|113272|12|||
39414|113273|10|||
39415|113302|105|||
39416|113309|105|||
39417|113316|101|||
39418|113318|14|||
39419|113323|14|||
39420|113330|14|||
39421|113340|14|||
39422|113354|14|||
39423|114172|14|||
39424|114183|14|||
39425|114216|13|||
39426|114219|14|||
39427|114220|14|||
39428|114308|14|||
39429|114341|13|||
39430|114413|13|||
39431|114427|106|||
39432|114430|13|||
39433|114485|103|||
39434|114495|13|||
39435|114521|13|||
39436|114539|14|||
39437|114582|13|||
39438|114654|10|||
39439|114660|13|||
39440|114666|14|||
39441|138703|103|||
39442|138716|13|||
39443|138724|13|||
39444|138733|13|||
39445|138738|13|||
39446|138749|13|||
39447|138755|14|||
39448|138761|13|||
39449|138763|13|||
39450|138766|13|||
39451|138767|13|||
39452|138770|105|||
39453|138776|13|||
39454|138777|13|||
39455|138795|12|||
39456|138798|13|||
39457|138801|13|||
39458|138803|13|||
39459|138804|13|||
39460|138814|13|||
39461|138819|105|||
39462|138828|106|||
39463|138832|13|||
39464|138846|106|||
39465|138848|106|||
39466|138850|106|||
39467|138856|13|||
39468|138858|13|||
39469|138871|106|||
39470|138874|13|||
39471|138881|14|||
39472|138883|106|||
39473|138885|106|||
39474|138887|106|||
39475|138891|13|||
39476|138897|103|||
39477|138901|13|||
39478|138903|13|||
39479|138910|13|||
39480|138912|13|||
39481|138917|13|||
39482|138922|13|||
39483|138924|13|||
39484|138928|14|||
39485|138929|14|||
39486|138931|13|||
39487|138933|13|||
39488|138935|14|||
39489|138940|105|||
39490|138943|13|||
39491|138945|13|||
39492|138946|13|||
39493|138952|13|||
39494|138958|13|||
39495|138961|13|||
39496|138962|13|||
39497|138966|13|||
39498|138968|13|||
39499|138980|13|||
39500|138985|13|||
39501|138987|105|||
39502|138993|13|||
39503|139003|13|||
39504|132401|106|||
39505|132424|12|||
39506|132427|12|||
39507|132459|13|||
39508|132466|13|||
39509|132469|13|||
39510|132470|13|||
39511|132477|13|||
39512|132487|12|||
39513|132492|106|||
39514|132494|12|||
39515|132536|13|||
39516|132628|12|||
39517|132640|106|||
39518|132709|13|||
39519|132720|13|||
39520|132726|12|||
39521|132769|12|||
39522|132772|12|||
39523|132773|12|||
39524|132775|105|||
39525|132787|13|||
39526|132802|104|||
39527|132804|104|||
39528|132806|104|||
39529|132811|106|||
39531|132826|13|||
39532|132848|103|||
39533|132864|12|||
39534|132876|12|||
39535|132890|105|||
39536|132900|12|||
39537|132905|12|||
39538|132912|13|||
39539|132916|12|||
39540|132921|12|||
39541|132932|14|||
39542|132935|14|||
39543|132938|12|||
39544|132947|12|||
39545|132962|12|||
39546|132968|106|||
39547|132981|12|||
39548|132987|12|||
39549|132992|12|||
39550|132999|106|||
39551|133001|12|||
39552|133005|12|||
39553|133011|12|||
39554|133014|12|||
39555|133021|12|||
39556|133027|12|||
39557|133032|12|||
39558|133054|12|||
39559|133062|12|||
39560|133064|12|||
39561|133067|12|||
39562|133075|106|||
39563|133077|12|||
39564|133084|12|||
39565|133090|12|||
39566|133091|12|||
39567|133093|12|||
39568|133100|12|||
39569|133102|12|||
39570|133109|12|||
39571|133121|105|||
39572|133123|105|||
39573|133124|105|||
39574|133130|12|||
39575|133142|106|||
39576|133144|106|||
39577|133146|13|||
39578|133153|12|||
39579|133160|12|||
39580|133175|12|||
39581|133183|12|||
39582|133187|106|||
39583|133202|106|||
39584|133229|104|||
39585|133231|104|||
39586|133233|104|||
39587|133254|105|||
39588|133303|106|||
39589|133309|13|||
39590|133316|13|||
39591|133317|12|||
39592|133333|105|||
39593|133343|12|||
39594|133352|105|||
39595|133356|13|||
39596|133382|12|||
39597|133396|12|||
39598|133398|12|||
39599|133462|13|||
39600|133464|13|||
39601|133475|103|||
39602|133508|12|||
39603|133546|103|||
39604|133677|13|||
39605|133790|13|||
39606|133848|12|||
39607|133858|13|||
39608|133864|13|||
39609|133866|12|||
39610|133870|13|||
39611|133872|13|||
39612|133881|13|||
39613|133883|13|||
39614|133902|12|||
39615|133909|13|||
39616|133912|106|||
39617|133914|106|||
39618|133932|13|||
39619|133943|12|||
39620|133946|106|||
39621|133953|13|||
39622|133956|106|||
39623|133968|106|||
39624|133970|106|||
39625|133977|13|||
39626|133981|13|||
39627|133990|13|||
39628|134033|13|||
39629|134056|10|||2016-12-28
39630|134130|105|||
39631|134131|13|||
39632|134234|13|||
39633|134238|13|||
39634|134243|104|||
39635|134249|13|||
39636|134304|13|||
39637|134305|13|||
39638|134311|103|||
39639|134389|13|||
39640|134552|13|||
39641|134606|1|||
39642|134626|106|||
39643|134761|106|||
39644|134833|105|||
39645|134850|10|||
39646|134878|105|||
39647|134880|12|||
39648|134953|12|||
39649|134993|13|||
39650|135069|106|||
39651|135072|106|||
39652|135142|13|||
39653|135166|13|||
39654|135168|1|||
39655|135175|13|||
39656|135180|13|||
39657|135186|14|||
39658|135190|12|||
39659|135197|13|||
39660|135251|106|||
39661|135410|106|||
39662|135444|106|||
39663|135471|12|||
39664|135474|106|||
39665|135535|103|||
39666|135617|12|||
39667|135745|13|||
39668|135774|103|||
39669|135779|13|||
39670|135786|13|||
39671|135799|13|||
39672|135806|13|||
39673|135815|13|||
39674|135839|12|||
39675|135843|106|||
39676|135845|106|||
39677|135853|103|||
39678|135859|13|||
39679|135873|13|||
39680|135878|103|||
39681|135884|103|||
39682|135888|13|||
39683|135891|13|||
39684|135896|13|||
39685|135910|13|||
39686|135913|13|||
39687|135915|13|||
39688|135932|13|||
39689|135933|13|||
39690|135936|13|||
39691|135939|13|||
39692|135965|13|||
39693|135968|13|||
39694|135991|13|||
39695|135994|13|||
39696|135997|13|||
39697|136020|13|||
39698|136027|13|||
39699|136030|13|||
39700|136037|13|||
39701|136039|13|||
39702|136044|13|||
39703|136046|13|||
39704|136047|13|||
39705|136049|13|||
39706|136074|13|||
39707|136078|13|||
39708|136080|13|||
39709|136108|13|||
39710|136110|13|||
39711|136117|13|||
39712|136121|13|||
39713|136122|14|||
39714|136128|13|||
39715|136130|13|||
39716|136154|13|||
39717|136168|13|||
39718|136195|13|||
39719|136200|106|||
39720|136204|13|||
39721|136206|13|||
39722|136222|10|||2018-04-06
39723|136240|13|||
39724|136243|13|||
39725|136246|13|||
39726|136249|13|||
39727|136264|13|||
39728|136269|13|||
39729|136280|13|||
39730|136281|13|||
39731|136284|13|||
39732|136295|13|||
39733|136300|14|||
39734|136317|13|||
39735|136321|13|||
39736|136323|13|||
39737|136328|13|||
39738|136336|14|||
39739|136339|13|||
39740|136347|13|||
39741|136349|13|||
39742|136353|13|||
39743|136355|14|||
39744|136372|13|||
39745|136415|13|||
39746|136423|13|||
39747|136425|13|||
39748|136430|13|||
39749|136436|13|||
39750|136439|13|||
39751|136455|12|||
39752|136460|13|||
39753|136462|103|||
39754|136477|13|||
39755|136488|13|||
39756|136504|13|||
39757|136507|13|||
39758|136509|13|||
39759|136514|13|||
39760|136528|14|||
39761|136536|12|||
39762|136545|14|||
39763|136557|13|||
39764|136598|14|||
39765|136600|14|||
39766|136608|14|||
39767|136621|14|||
39768|136622|14|||
39769|136630|13|||
39770|136650|14|||
39771|136654|14|||
39772|136697|14|||
39773|136704|14|||
39774|136708|14|||
39775|136715|14|||
39776|136725|14|||
39777|136727|14|||
39778|136729|14|||
39779|136733|14|||
39780|136739|103|||
39781|114679|14|||
39782|114693|14|||
39783|114769|105|||
39784|114778|105|||
39785|114787|105|||
39786|114814|106|||
39787|114828|13|||
39788|114866|106|||
39789|114889|105|||
39790|114900|105|||
39791|115666|105|||
39792|115687|106|||
39793|115714|13|||
39794|115722|12|||
39795|115736|12|||
39796|115739|13|||
39797|115741|13|||
39798|115750|14|||
39799|115881|106|||
39800|115937|106|||
39801|115992|13|||
39802|116089|106|||
39803|116172|13|||
39804|116192|13|||
39805|116198|14|||
39806|116200|13|||
39807|116205|14|||
39808|116211|14|||
39809|116218|14|||
39810|116223|14|||
39811|107789|12|||
39812|107796|106|||
39813|107805|12|||
39814|107855|13|||
39815|107883|106|||
39816|116485|14|||
39817|116491|14|||
39818|116498|13|||
39819|116504|12|||
39820|116510|14|||
39821|116529|13|||
39822|116582|13|||
39823|116606|14|||
39824|116607|12|||
39825|116618|10|||2018-04-20
39826|116620|14|||
39827|116632|12|||
39828|116634|12|||
39829|116637|12|||
39830|116639|12|||
39831|116647|14|||
39832|116663|14|||
39833|116665|14|||
39834|116678|10|||
39835|116680|14|||
39836|116683|14|||
39837|116689|10|||
39838|116712|14|||
39839|116714|14|||
39840|116716|13|||
39841|116721|14|||
39842|116741|14|||
39843|116749|14|||
39844|116751|14|||
39845|116755|14|||
39846|116762|14|||
39847|116774|14|||
39848|116780|14|||
39849|116788|14|||
39850|116797|14|||
39851|116802|14|||
39852|116818|14|||
39853|116820|14|||
39854|116826|14|||
39855|116864|14|||
39856|116866|14|||
39857|116870|103|||
39858|116877|14|||
39859|116896|14|||
39860|116898|103|||
39861|116900|103|||
39862|116912|14|||
39863|116927|10|||
39864|116929|14|||
39865|116948|14|||
39866|116958|14|||
39867|116964|12|||
39868|116972|14|||
39869|116974|14|||
39870|116976|14|||
39871|116982|14|||
39872|116987|14|||
39873|116989|14|||
39874|116998|14|||
39875|117004|14|||
39876|117012|14|||
39877|117013|14|||
39878|117015|14|||
39879|117018|14|||
39880|117023|14|||
39881|117030|14|||
39882|117038|14|||
39883|117051|14|||
39884|117053|14|||
39885|117075|14|||
39886|117087|14|||
39887|117096|14|||
39888|117099|14|||
39889|117106|14|||
39890|117113|14|||
39891|117122|14|||
39892|117123|14|||
39893|117125|14|||
39894|117132|14|||
39895|117141|14|||
39896|117145|14|||
39897|117158|14|||
39898|117179|14|||
39899|117182|14|||
39900|117192|103|||
39901|117205|14|||
39902|117208|14|||
39903|117221|14|||
39904|117238|14|||
39905|117256|13|||
39906|117259|13|||
39907|117264|13|||
39908|118106|13|||
39909|118109|13|||
39910|118111|14|||
39911|118113|13|||
39912|118116|13|||
39913|118128|14|||
39914|118142|14|||
39915|118160|13|||
39916|118185|14|||
39917|118194|14|||
39918|118196|14|||
39919|118201|14|||
39920|118211|14|||
39921|118217|13|||
39922|118248|14|||
39923|118267|14|||
39924|118274|14|||
39925|118277|14|||
39926|118284|14|||
39927|118291|14|||
39928|118294|14|||
39929|118306|14|||
39930|118307|14|||
39931|118312|14|||
39932|118321|14|||
39933|118324|14|||
39934|118326|14|||
39935|118332|14|||
39936|118355|14|||
39937|118357|14|||
39938|118362|12|||
39939|118393|14|||
39940|118395|13|||
39941|118406|14|||
39942|118413|14|||
39943|118419|14|||
39944|118424|14|||
39945|118429|14|||
39946|118431|14|||
39947|118438|14|||
39948|118440|14|||
39949|118445|14|||
39950|118457|14|||
39951|118459|12|||
39952|118462|12|||
39953|118464|14|||
39954|118473|12|||
39955|118475|14|||
39956|118495|14|||
39957|118497|14|||
39958|118515|14|||
39959|118517|14|||
39960|118520|103|||
39961|118521|14|||
39962|118530|14|||
39963|118531|14|||
39964|118542|14|||
39965|118547|12|||
39966|118548|103|||
39967|118551|14|||
39968|118553|14|||
39969|118555|14|||
39970|118567|14|||
39971|118577|103|||
39972|118585|14|||
39973|118587|14|||
39974|118597|14|||
39975|118608|14|||
39976|118614|14|||
39977|118615|14|||
39978|118616|14|||
39979|118622|14|||
39980|118623|14|||
39981|118633|14|||
39982|118635|14|||
39983|118636|14|||
39984|118648|14|||
39985|118654|14|||
39986|118656|14|||
39987|118658|14|||
39988|118663|14|||
39989|118680|14|||
39990|118691|14|||
39991|118707|14|||
39992|118712|14|||
39993|118714|14|||
39994|118718|14|||
39995|118730|14|||
39996|118744|14|||
39997|118747|14|||
39998|118767|14|||
39999|118774|14|||
40000|118776|14|||
40001|118777|14|||
40002|118790|14|||
40003|118797|14|||
40004|118799|14|||
40005|118808|14|||
40006|118809|14|||
40007|118817|14|||
40008|118858|14|||
40009|118861|14|||
40010|119613|14|||
40011|119625|14|||
40012|119640|14|||
40013|119647|13|||
40014|119649|14|||
40015|119652|14|||
40016|119659|14|||
40017|119663|14|||
40018|119672|14|||
40019|119674|14|||
40020|119679|14|||
40021|119688|14|||
40022|119689|14|||
40023|119692|14|||
40024|119724|14|||
40025|119741|14|||
40026|119816|14|||
40027|119824|14|||
40028|119831|103|||
40029|119861|14|||
40030|119862|14|||
40031|119893|14|||
40032|119907|14|||
40033|119922|14|||
40034|119932|105|||
40035|119946|13|||
40036|119947|13|||
40037|119958|12|||
40038|119973|105|||
40039|119979|13|||
40040|119981|105|||
40041|119986|13|||
40042|119988|13|||
40043|119993|105|||
40044|120001|13|||
40045|120003|106|||
40046|120008|105|||
40047|120015|13|||
40048|120020|106|||
40049|120028|105|||
40050|120036|105|||
40051|120038|105|||
40052|120042|105|||
40053|120043|106|||
40054|120046|105|||
40055|120049|105|||
40056|120055|13|||
40057|120063|105|||
40058|120065|105|||
40059|120072|14|||
40060|120074|14|||
40061|120081|14|||
40062|120105|13|||
40063|120107|13|||
40064|120114|14|||
40065|120129|13|||
40066|120142|105|||
40067|120147|13|||
40068|120155|13|||
40069|120157|13|||
40070|120161|14|||
40071|120163|13|||
40072|120168|106|||
40073|120170|106|||
40074|120178|106|||
40075|120201|14|||
40076|120208|106|||
40077|120218|13|||
40078|120220|13|||
40079|120232|13|||
40080|120234|105|||
40081|120245|13|||
40082|120248|105|||
40083|120253|106|||
40084|120255|13|||
40085|120309|13|||
40086|120319|105|||
40087|121086|105|||
40088|121088|13|||
40089|121092|13|||
40090|121098|106|||
40091|121131|13|||
40092|121137|105|||
40093|121141|13|||
40094|121149|105|||
40095|121151|106|||
40096|121155|10|||2016-09-21
40097|121156|106|||
40098|121157|12|||
40099|121161|106|||
40100|121183|1|||
40101|115470|10|||
40102|115487|13|||
40103|115494|13|||
40104|115505|13|||
40105|115511|13|||
40106|115529|13|||
40107|115538|10|||
40108|115561|13|||
40109|115571|10|||
40110|115575|13|||
40111|115596|13|||
40112|115610|10|||
40113|115626|106|||
40114|115627|106|||
40115|115642|105|||
40116|115644|106|||
40117|117275|10|||
40118|117276|14|||
40119|117281|13|||
40120|117283|14|||
40121|137756|13|||
40122|137757|103|||
40123|137767|13|||
40124|137773|103|||
40125|137775|13|||
40126|137794|103|||
40127|137798|13|||
40128|137805|13|||
40129|137807|12|||
40130|137808|103|||
40131|137809|13|||
40132|137810|103|||
40133|137814|12|||
40134|137827|13|||
40135|137828|12|||
40136|137829|105|||
40137|137830|13|||
40138|137847|13|||
40139|137848|103|||
40140|137849|103|||
40141|137852|13|||
40142|137869|103|||
40143|137870|13|||
40144|137877|103|||
40145|137880|13|||
40146|137885|13|||
40147|137886|13|||
40148|137894|13|||
40149|137895|13|||
40150|137896|103|||
40151|137897|103|||
40152|137904|106|||
40153|137907|103|||
40154|137942|13|||
40155|137948|105|||
40156|137949|13|||
40157|137954|13|||
40158|137969|13|||
40159|137970|13|||
40160|137971|13|||
40161|137981|106|||
40162|137984|105|||
40163|138182|13|||
40164|138223|103|||
40165|138224|13|||
40166|138248|12|||
40167|138249|13|||
40168|138253|13|||
40169|138254|13|||
40170|138265|13|||
40171|138266|13|||
40172|138267|103|||
40173|138278|103|||
40174|138279|13|||
40175|138286|12|||
40176|138295|13|||
40177|138312|13|||
40178|138323|13|||
40179|138325|12|||
40180|138336|103|||
40181|138344|13|||
40182|138347|13|||
40183|138354|13|||
40184|138356|13|||
40185|138357|13|||
40186|138358|13|||
40187|138374|12|||
40188|138432|105|||
40189|138439|103|||
40190|138441|12|||
40191|138456|106|||
40192|138473|13|||
40193|138488|103|||
40194|138489|103|||
40195|138512|103|||
40196|138522|106|||
40197|138532|106|||
40198|138533|13|||
40199|138535|13|||
40200|138558|13|||
40201|138559|103|||
40202|138562|13|||
40203|138565|106|||
40204|138572|13|||
40205|138573|105|||
40206|138610|13|||
40207|138615|105|||
40208|138628|13|||
40209|138629|13|||
40210|138630|13|||
40211|138632|103|||
40212|138634|13|||
40213|138635|13|||
40214|138643|13|||
40215|138644|13|||
40216|138645|13|||
40217|138659|13|||
40218|138660|13|||
40219|138662|13|||
40220|138666|13|||
40221|138667|13|||
40222|138668|13|||
40223|138674|14|||
40224|138675|13|||
40225|138676|106|||
40226|138705|13|||
40227|138706|13|||
40228|138707|13|||
40229|138711|13|||
40230|138712|13|||
40231|138725|13|||
40232|138726|13|||
40233|138727|103|||
40234|138740|103|||
40235|138742|13|||
40236|138745|13|||
40237|138746|13|||
40238|138747|13|||
40239|138758|104|||
40240|138759|13|||
40241|138764|13|||
40242|138780|13|||
40243|138781|13|||
40244|138782|13|||
40245|138787|13|||
40246|138788|13|||
40247|138789|13|||
40248|138806|13|||
40249|138807|13|||
40250|138822|13|||
40251|138823|106|||
40252|138824|13|||
40253|138825|106|||
40254|138826|106|||
40255|138836|13|||
40256|138839|13|||
40257|138841|14|||
40258|138844|106|||
40259|138852|13|||
40260|138853|13|||
40261|138854|12|||
40262|138866|13|||
40263|138867|13|||
40264|138868|13|||
40265|138869|106|||
40266|138875|13|||
40267|138876|13|||
40268|138899|13|||
40269|138907|13|||
40270|138908|13|||
40271|138909|103|||
40272|138938|13|||
40273|138939|14|||
40274|138954|13|||
40275|138970|106|||
40276|138971|13|||
40277|138976|13|||
40278|138977|13|||
40279|138979|13|||
40280|138982|13|||
40281|138995|14|||
40282|138998|13|||
40283|132997|106|||
40284|132998|106|||
40285|133002|106|||
40286|133003|12|||
40287|133009|12|||
40288|133024|12|||
40289|133025|106|||
40290|133028|12|||
40291|133029|12|||
40292|133030|12|||
40293|133031|12|||
40294|133044|12|||
40295|133047|12|||
40297|133050|12|||
40298|133052|12|||
40299|133055|12|||
40300|133065|12|||
40301|133066|12|||
40302|133072|12|||
40303|133082|12|||
40304|133095|12|||
40305|133096|12|||
40306|133097|12|||
40307|133114|10|||
40308|133128|13|||
40309|133131|105|||
40310|133140|13|||
40311|133157|12|||
40312|133171|10|||
40313|133172|12|||
40314|133173|12|||
40315|133178|12|||
40316|133189|105|||
40317|133190|12|||
40318|133192|12|||
40319|133193|12|||
40320|133195|10|||
40321|133203|106|||
40322|133211|12|||
40323|133212|12|||
40324|133285|105|||
40325|133304|13|||
40326|133306|12|||
40327|133320|13|||
40328|133326|105|||
40329|133330|105|||
40330|133336|13|||
40331|133369|105|||
40332|133409|12|||
40333|133441|13|||
40334|133443|13|||
40335|133459|13|||
40336|133460|13|||
40337|133472|103|||
40338|133473|103|||
40339|133544|12|||
40340|133589|13|||
40341|133643|12|||2017-04-05
40342|133897|12|||
40343|133903|12|||
40344|133911|106|||
40345|133936|12|||
40346|133962|106|||
40347|133971|106|||
40348|134001|12|||
40349|134030|13|||
40350|134050|13|||
40351|134058|13|||
40352|134059|13|||
40353|134061|13|||
40354|134062|13|||
40355|134081|13|||
40356|134221|14|||
40357|134226|13|||
40358|134246|106|||
40359|134247|13|||
40360|134251|12|||
40361|134252|106|||
40362|134335|12|||
40363|134336|12|||
40364|134784|13|||
40365|134841|105|||
40366|134952|106|||
40367|134966|12|||
40368|135068|106|||
40369|135162|13|||
40370|135163|13|||
40371|135183|12|||
40372|135184|13|||
40373|135187|12|||
40374|135188|12|||
40375|135189|12|||
40376|135339|106|||
40377|135351|14|||
40378|135402|105|||
40379|135458|13|||
40380|135469|13|||
40381|135470|13|||
40382|135528|13|||
40383|135538|103|||
40384|135631|106|||
40385|135648|13|||
40386|135649|13|||
40387|135650|14|||
40388|135663|14|||
40389|135674|13|||
40390|135697|105|||
40391|135713|13|||
40392|135732|13|||
40393|135750|13|||
40394|135762|13|||
40395|135765|13|||
40396|135766|103|||
40397|135768|103|||
40398|135780|103|||
40399|135790|103|||
40400|135791|13|||
40401|135792|103|||
40402|135794|13|||
40403|135800|13|||
40404|135841|106|||
40405|135842|10|||2016-12-22
40406|135847|106|||
40407|135849|13|||
40408|135855|103|||
40409|135856|13|||
40410|135857|13|||
40411|135861|13|||
40412|135863|13|||
40413|135880|13|||
40414|135881|13|||
40415|135882|13|||
40416|135883|13|||
40417|135898|12|||
40418|135917|13|||
40419|135918|13|||
40420|135925|13|||
40421|135937|13|||
40422|135938|13|||
40423|135944|13|||
40424|135953|13|||
40425|135980|13|||
40426|135981|13|||
40427|135999|13|||
40428|136002|13|||
40429|136003|13|||
40430|136006|13|||
40431|136010|13|||
40432|136011|13|||
40433|136012|13|||
40434|136024|13|||
40435|136025|13|||
40436|136028|13|||
40437|136034|13|||
40438|136040|13|||
40439|136042|13|||
40440|136097|13|||
40441|136137|13|||
40442|136139|13|||
40443|136140|13|||
40444|136164|13|||
40445|136179|13|||
40446|136187|103|||
40447|136190|13|||
40448|136191|106|||
40449|136197|13|||
40450|136201|106|||
40451|136208|13|||
40452|136213|13|||
40453|136229|14|||
40454|136230|13|||
40455|136232|14|||
40456|136233|13|||
40457|136234|14|||
40458|136250|13|||
40459|136251|13|||
40460|136256|13|||
40461|138618|13|||
40462|138619|13|||
40463|138620|103|||
40464|138622|103|||
40465|138625|13|||
40466|138641|13|||
40467|138642|13|||
40468|138648|103|||
40469|138649|13|||
40470|138651|13|||
40471|138652|105|||
40472|138653|13|||
40473|138677|13|||
40474|138683|13|||
40475|138688|105|||
40476|138689|13|||
40477|138693|13|||
40478|138694|13|||
40479|138695|13|||
40480|138696|13|||
40481|138700|13|||
40482|138713|13|||
40483|138714|13|||
40484|138717|13|||
40485|138718|13|||
40486|138719|14|||
40487|138720|103|||
40488|138728|13|||
40489|138729|12|||
40490|138730|13|||
40491|138731|13|||
40492|138768|13|||
40493|138771|104|||
40494|138772|13|||
40495|138774|13|||
40496|138779|13|||
40497|138790|105|||
40498|138793|13|||
40499|138794|106|||
40500|138799|13|||
40501|138808|105|||
40502|138817|13|||
40503|138831|13|||
40504|138833|13|||
40505|138849|106|||
40506|138859|13|||
40507|138860|12|||
40508|138861|13|||
40509|138872|106|||
40510|138879|14|||
40511|138880|105|||
40512|138882|14|||
40513|138884|106|||
40514|138895|105|||
40515|138904|13|||
40516|138905|103|||
40517|138906|13|||
40518|138914|13|||
40519|138915|13|||
40520|138916|13|||
40521|138919|13|||
40522|138920|13|||
40523|138921|13|||
40524|138930|13|||
40525|138932|13|||
40526|138936|13|||
40527|138937|13|||
40528|138942|13|||
40529|138947|13|||
40530|138948|13|||
40531|138949|13|||
40532|138956|13|||
40533|138957|13|||
40534|138959|13|||
40535|138963|13|||
40536|138964|13|||
40537|138965|13|||
