StateWellId|SealMethodId|SealMethodOtherDesc|CreatedDate|LastUpdateDate
122383|1|TREMIE EXTERIOR|2018-04-17|2018-04-17
122402|14|Cement|2017-03-28|2017-03-28
122431|1|POURING|2018-04-17|2018-04-17
122471|11||2018-04-17|2018-04-17
122489|1|TREMIE PIPE|2018-04-17|2018-04-17
122551|11||2018-04-17|2018-04-17
122555|2|Driller|2017-04-03|2017-04-03
122787|12||2018-04-17|2018-04-17
122821|2||2017-06-28|2017-06-28
122880|11||2018-04-17|2018-04-17
122920|1|Continuous Injection|2018-04-17|2018-04-17
122963|17||2018-04-17|2018-04-17
123098|1|Positive Displacement Interior|2018-04-17|2018-04-17
123148|1|Internal Pressure Tremmie|2018-04-17|2018-04-17
123168|17|Cement|2017-03-27|2017-03-27
123268|12||2018-04-17|2018-04-17
123273|12||2018-04-17|2018-04-17
123278|2||2017-04-13|2017-04-13
123284|2||2017-04-13|2017-04-13
123294|11||2018-04-17|2018-04-17
123302|12|Driller|2017-04-13|2017-04-13
123305|11||2018-04-17|2018-04-17
123351|1|Slurry Presure 6 gal per sack|2018-04-17|2018-04-17
123352|1|Slurry ,Halliburton|2018-04-17|2018-04-17
123390|2||2017-04-13|2017-04-13
123406|1|Slurry Ready mix|2018-04-17|2018-04-17
123678|1|POUR|2018-04-17|2018-04-17
123829|11||2018-04-17|2018-04-17
123847|1|Poured From Top|2018-04-17|2018-04-17
123848|11||2018-04-17|2018-04-17
123904|1|TREMMY|2018-04-17|2018-04-17
123921|1|tremmie|2018-04-17|2018-04-17
123953|2||2018-04-17|2018-04-17
124000|1|tremmie|2018-04-17|2018-04-17
124004|1|POUR|2018-04-17|2018-04-17
124031|14||2018-04-17|2018-04-17
124032|11||2018-04-17|2018-04-17
124042|11||2018-04-17|2018-04-17
124179|12||2018-04-17|2018-04-17
124180|11||2018-04-17|2018-04-17
124187|1|TREMIE PIPE|2018-04-17|2018-04-17
124188|1|TREMIE PIPE|2018-04-17|2018-04-17
124204|1|TREMIE PIPE|2018-04-17|2018-04-17
124268|11||2018-04-17|2018-04-17
124277|17||2018-04-17|2018-04-17
124289|15||2019-02-27|2019-02-27
124299|1|TREMIE EXT.|2018-04-17|2018-04-17
124316|17|Halliburton|2017-03-28|2017-03-28
124324|1|HAND MIX|2018-04-17|2018-04-17
124333|1|Slurry Ready mix|2018-04-17|2018-04-17
124334|12||2018-04-17|2018-04-17
124335|1|TREMMIE PIPE|2018-04-17|2018-04-17
124342|11||2018-04-17|2018-04-17
124343|15||2018-04-17|2018-04-17
124346|11||2018-04-17|2018-04-17
124358|1|TREMMIE PIPE EXT.|2018-04-17|2018-04-17
124380|11||2018-04-17|2018-04-17
124381|1|TREMIE PIPE|2018-04-17|2018-04-17
124552|2|Cement|2017-03-28|2017-03-28
124595|1|tremmie|2018-04-17|2018-04-17
124599|1|tremmie|2018-04-17|2018-04-17
124740|1|POSITIVE DISPLACEMENT|2018-04-17|2018-04-17
124762|10||2018-04-25|2018-04-25
124796|1|positive displacement-exterior method|2018-04-17|2018-04-17
124818|1|Positive Disp.|2018-04-17|2018-04-17
124892|2||2017-02-16|2017-02-16
124984|1|pumped thru tremie pipe|2018-04-17|2018-04-17
125030|1|tremie pipe|2018-04-17|2018-04-17
125121|18||2018-04-17|2018-04-17
125275|2|Cement |2017-04-13|2017-04-13
125379|15||2018-04-17|2018-04-17
125382|11|Driller|2017-04-13|2017-04-13
125496|2||2017-04-13|2017-04-13
125499|1|Pressure cemented|2018-04-17|2018-04-17
125500|15|Schlumberger |2016-07-25|2016-07-25
125531|15||2018-04-17|2018-04-17
125532|1|Mix and Pour|2017-02-16|2017-02-16
125553|11||2018-04-17|2018-04-17
125554|11||2018-04-17|2018-04-17
125606|2|Driller|2017-04-13|2017-04-13
125720|15||2018-04-17|2018-04-17
125798|15||2018-04-17|2018-04-17
125829|15||2018-04-17|2018-04-17
125895|1|defferential pressure|2018-04-17|2018-04-17
125942|17||2018-04-17|2018-04-17
125950|15||2018-04-17|2018-04-17
126199|2|Driller|2017-04-13|2017-04-13
126262|17||2018-04-17|2018-04-17
126270|17||2018-04-17|2018-04-17
126377|15|Schlumberger|2016-07-22|2016-07-22
126444|15||2018-04-17|2018-04-17
126678|17||2018-04-17|2018-04-17
126732|17||2018-04-17|2018-04-17
126821|15||2018-04-17|2018-04-17
126849|15||2018-04-17|2018-04-17
126902|15|Schlumberger|2017-04-18|2017-04-18
126911|15||2018-04-17|2018-04-17
126929|15|Halliburton|2017-04-18|2017-04-18
126956|15||2018-04-17|2018-04-17
126960|15||2018-04-17|2018-04-17
127012|17||2018-04-17|2018-04-17
127271|15|Halliburton |2016-07-22|2016-07-22
127295|1|Internal Pressure Tremmie|2018-04-17|2018-04-17
127338|1|pressured cemented|2018-04-17|2018-04-17
127396|15|Halliburton|2017-04-18|2017-04-18
127397|1|Pressure Cemented|2018-04-17|2018-04-17
127567|2||2017-02-17|2017-02-17
127858|1|Pressure Cement|2018-04-17|2018-04-17
127934|2||2017-01-12|2017-01-12
127936|2||2017-01-12|2017-01-12
127938|16||2017-01-12|2017-01-12
128028|15||2018-04-17|2018-04-17
128146|15|Howco|2017-04-18|2017-04-18
128210|12||2018-04-17|2018-04-17
128336|2||2017-04-18|2017-04-18
129107|12||2018-04-17|2018-04-17
129132|12||2018-04-17|2018-04-17
129142|12||2018-04-17|2018-04-17
129191|12||2018-04-17|2018-04-17
129205|12||2018-04-17|2018-04-17
129229|12||2018-04-17|2018-04-17
129242|12||2018-04-17|2018-04-17
129253|12||2018-04-17|2018-04-17
129262|12||2018-04-17|2018-04-17
129295|12||2018-04-17|2018-04-17
129316|1|pressure cemented|2018-04-17|2018-04-17
129319|12||2018-04-17|2018-04-17
129329|12||2018-04-17|2018-04-17
129352|12||2018-04-17|2018-04-17
129359|1|trimie pipe haliburton|2018-04-17|2018-04-17
129360|1|hand mix|2018-04-17|2018-04-17
129361|1|hand mix|2018-04-17|2018-04-17
129364|12||2018-04-17|2018-04-17
129430|15|Halliburton|2017-04-05|2017-04-05
129452|1|External Tremmie|2018-04-17|2018-04-17
129657|2||2018-04-17|2018-04-17
129658|2||2018-04-17|2018-04-17
129659|12||2018-04-17|2018-04-17
129682|1|hand mix|2018-04-17|2018-04-17
129683|12||2018-04-17|2018-04-17
129688|12||2018-04-17|2018-04-17
129693|12||2018-04-17|2018-04-17
129694|12||2018-04-17|2018-04-17
129712|2||2018-04-17|2018-04-17
129718|1|hand mix|2018-04-17|2018-04-17
129723|2|Driller|2017-04-05|2017-04-05
129993|12||2018-04-17|2018-04-17
130012|2||2017-04-05|2017-04-05
130018|12||2018-04-17|2018-04-17
130032|12||2018-04-17|2018-04-17
130153|1|top load|2018-04-17|2018-04-17
130246|2||2017-04-05|2017-04-05
130555|2||2017-04-05|2017-04-05
130908|16|Halliburton|2017-04-05|2017-04-05
130925|1|PRESSURE GROUTED TREMIE-PIPE|2018-04-17|2018-04-17
131326|2||2017-04-05|2017-04-05
131469|12||2017-02-14|2017-02-14
131470|14||2017-02-14|2017-02-14
131471|12||2017-02-14|2017-02-14
131473|1|Poured In|2018-04-17|2018-04-17
131575|17||2018-04-17|2018-04-17
131609|1|Pressured Grouted - Tremmie Pipe|2018-04-17|2018-04-17
131717|11|Driller|2017-04-05|2017-04-05
131720|12||2018-04-17|2018-04-17
131721|1|Trimmie Pipe|2018-04-17|2018-04-17
131755|1|poured with sleeve|2018-04-17|2018-04-17
131784|1|Positive Displacement External Method|2018-04-17|2018-04-17
131794|15|Driller|2017-04-05|2017-04-05
131796|1|Positive Displacement External Method|2018-04-17|2018-04-17
131986|2||2017-04-05|2017-04-05
132051|1|HAND MIX|2018-04-17|2018-04-17
132093|1|HAND MIX|2018-04-17|2018-04-17
132211|1|hand-mix|2018-04-17|2018-04-17
132240|15|Driller|2017-04-05|2017-04-05
132261|1|Haliburton|2018-04-06|2018-04-06
132267|1|Halliburton Method|2018-04-17|2018-04-17
132274|1|Trimie Pipe/Pressure|2018-04-17|2018-04-17
132289|1|vat mix tremie pipe|2018-04-17|2018-04-17
132290|1|PRESSURE CEMENTED PER TRIMMIE PIPE|2018-04-17|2018-04-17
132310|12||2018-04-17|2018-04-17
132311|2||2019-02-27|2019-02-27
132319|1|poured with sleeve|2018-04-17|2018-04-17
132320|1|poured with sleeve|2018-04-17|2018-04-17
132337|14|Driller|2017-04-05|2017-04-05
132350|2|Driller|2017-04-05|2017-04-05
132485|1|trim-line|2018-04-17|2018-04-17
132581|1|Presure Grouted Trimmie Pipe|2018-04-17|2018-04-17
132652|1|Trimmy Pipe|2018-04-17|2018-04-17
132653|1|piston displacement method|2018-04-17|2018-04-17
132659|1|pressure cement|2018-04-17|2018-04-17
132673|12||2018-04-17|2018-04-17
132824|2|Cement|2016-07-27|2016-07-27
132825|1|hand-mix|2018-04-17|2018-04-17
132870|1|by hand|2018-04-17|2018-04-17
132892|17||2018-04-17|2018-04-17
132916|1|PRESSURE HALLIBURTON|2018-04-17|2018-04-17
132981|1|HALIBURTON METHOD|2018-04-17|2018-04-17
133001|17||2018-04-17|2018-04-17
133049|15|Halliburton|2017-04-05|2017-04-05
133096|17||2018-04-17|2018-04-17
133097|17||2018-04-17|2018-04-17
133114|1|HAND POUR|2018-04-17|2018-04-17
133181|17||2018-04-17|2018-04-17
133183|15|Western |2017-04-05|2017-04-05
133260|15|South Central |2017-04-05|2017-04-05
133442|1|Pressure Cemented|2018-04-17|2018-04-17
133443|1|Pressure Cemented|2018-04-17|2018-04-17
133677|2||2017-04-05|2017-04-05
133847|10||2018-04-17|2018-04-17
133848|10||2018-04-17|2018-04-17
133849|10||2018-04-17|2018-04-17
133946|12||2018-04-17|2018-04-17
133947|12||2018-04-17|2018-04-17
134056|2||2016-12-28|2016-12-28
134120|2|Driller|2017-04-05|2017-04-05
134150|2||2016-12-28|2016-12-28
134154|2||2016-12-28|2016-12-28
134177|2||2016-12-28|2016-12-28
134323|2||2017-04-05|2017-04-05
134335|2|Cement|2017-03-24|2017-03-24
134345|1|Pressure Cemented|2017-01-03|2017-01-03
134625|17||2018-04-17|2018-04-17
134626|17||2018-04-17|2018-04-17
134631|12||2017-01-19|2017-01-19
134648|11|cement|2017-01-19|2017-01-19
134711|12||2018-04-17|2018-04-17
134714|1|Pressure cemented|2018-04-17|2018-04-17
134784|12||2018-04-17|2018-04-17
134850|12|cement|2017-01-19|2017-01-19
134882|12|cement|2017-01-19|2017-01-19
135070|1|Slurry Pumped|2018-04-17|2018-04-17
135072|1|Slurry Pumped|2018-04-17|2018-04-17
135147|2||2016-12-28|2016-12-28
135169|1|Surface Slab|2018-04-17|2018-04-17
135251|16|cement|2017-01-19|2017-01-19
135252|10|cement|2017-01-19|2017-01-19
135284|12|cement|2017-01-19|2017-01-19
135339|1|Slurry Pumped|2018-04-17|2018-04-17
135476|1|Internal Pressure Tremmie|2018-04-17|2018-04-17
135528|2|cement|2017-01-19|2017-01-19
135617|2||2017-04-05|2017-04-05
135702|2||2016-12-28|2016-12-28
135788|2||2016-12-22|2016-12-22
135841|15|Titan|2017-04-05|2017-04-05
135842|1|Pressure cement|2016-12-22|2016-12-22
136078|2||2017-04-18|2017-04-18
136222|1|Haliburton|2018-04-06|2018-04-06
136300|1|surface slab|2018-04-17|2018-04-17
136403|2||2017-04-05|2017-04-05
136542|2||2016-12-22|2016-12-22
136861|1|site mixed|2018-04-17|2018-04-17
136926|1|SURFACE SLAB|2018-04-17|2018-04-17
136931|1|Surface Slab|2018-04-17|2018-04-17
136932|11||2018-04-17|2018-04-17
137004|1|pressured fill|2018-04-17|2018-04-17
137223|1|mixed & poured|2018-04-17|2018-04-17
137247|11||2018-04-17|2018-04-17
137264|12||2018-04-17|2018-04-17
137301|1|pressured fill|2018-04-17|2018-04-17
137310|18||2018-04-17|2018-04-17
137326|18||2018-04-17|2018-04-17
137350|1|pressured fill|2018-04-17|2018-04-17
137524|1|pressured fill|2018-04-17|2018-04-17
137583|1|Tremmie Pipe|2018-04-17|2018-04-17
137584|17||2018-04-17|2018-04-17
137590|11|Driller |2017-03-24|2017-04-05
137690|1|Pour|2018-04-17|2018-04-17
137732|17||2018-04-17|2018-04-17
137812|1|Tremie Pipe|2018-04-17|2018-04-17
137813|17||2018-04-17|2018-04-17
137834|1|External Pressure Tremmie|2018-04-17|2018-04-17
137884|1|Pour|2018-04-17|2018-04-17
137892|15|Halliburton |2016-07-13|2017-04-10
138175|11||2017-01-03|2017-01-03
138259|15|Halliburton|2017-04-10|2017-04-10
138365|1|Compress Packed|2018-04-17|2018-04-17
138396|1|Cement slurry|2016-12-22|2016-12-22
138413|17||2018-04-17|2018-04-17
138423|16|Cement|2017-03-24|2017-03-24
138431|2||2018-04-26|2018-04-26
138436|14|Cement|2017-03-24|2017-03-24
138448|17||2018-04-17|2018-04-17
138483|17||2018-04-17|2018-04-17
138675|16|Cement|2017-03-24|2017-03-24
138825|1|Tremmie|2018-04-17|2018-04-17
138826|17||2018-04-17|2018-04-17
138827|14||2018-04-17|2018-04-17
138828|14||2018-04-17|2018-04-17
138829|17||2018-04-17|2018-04-17
138844|1|Tremmie|2018-04-17|2018-04-17
138845|14||2018-04-17|2018-04-17
138846|14||2018-04-17|2018-04-17
138847|14||2018-04-17|2018-04-17
138848|1|Tremmie|2018-04-17|2018-04-17
138849|17||2018-04-17|2018-04-17
138850|1|Tremmie|2018-04-17|2018-04-17
138851|1|Tremmie|2018-04-17|2018-04-17
138870|14||2018-04-17|2018-04-17
138871|14||2018-04-17|2018-04-17
138872|14||2018-04-17|2018-04-17
138884|17||2018-04-17|2018-04-17
138885|17||2018-04-17|2018-04-17
138886|1|Tremmie|2018-04-17|2018-04-17
138887|14||2018-04-17|2018-04-17
139012|1|pump|2018-04-17|2018-04-17
139014|1|Grout|2018-04-17|2018-04-17
139021|1|Hopper to trimmel line|2018-04-17|2018-04-17
139029|1|Pressure and Grout|2017-12-15|2017-12-15
139032|11||2016-05-27|2016-05-27
139033|2||2016-06-14|2016-06-14
139034|1|Sacrete|2016-06-14|2016-06-14
139038|11||2016-06-20|2016-06-20
139039|11||2016-06-16|2016-06-16
139040|14||2016-06-21|2016-06-21
139041|17||2016-06-22|2016-06-22
139042|14||2016-06-22|2016-06-22
139044|14||2016-07-06|2016-07-06
139045|12||2016-07-07|2016-07-07
139046|1|Haliburton|2018-04-03|2018-04-03
139049|1|Surface Pour|2018-04-17|2018-04-17
139053|17||2016-07-21|2016-07-21
139055|14||2016-07-21|2016-07-21
139056|16||2016-07-21|2016-07-21
139057|17||2016-07-22|2016-07-22
139059|14||2016-07-22|2016-07-22
139060|2||2018-04-17|2018-04-17
139061|14||2016-07-29|2016-07-29
139062|14||2016-08-02|2016-08-02
139063|17||2016-08-02|2016-08-02
139067|11||2016-08-18|2016-08-18
139068|10||2016-08-29|2016-08-29
139070|16||2016-08-29|2016-08-29
139071|11||2016-08-29|2016-08-29
139072|15||2016-08-29|2016-08-29
139073|10||2016-08-29|2016-08-29
139075|11||2016-08-30|2016-08-30
139077|1|Hand Poured|2018-04-17|2018-04-17
139079|17||2016-09-06|2016-09-06
139080|17||2016-09-06|2016-09-06
139083|17||2016-09-13|2016-09-13
139084|15||2016-09-16|2016-09-16
139095|10||2016-09-15|2016-09-15
139096|15||2016-09-16|2016-09-16
139100|16||2016-09-22|2016-09-22
139102|11||2016-09-26|2016-09-26
139104|14||2016-09-26|2016-09-26
139110|11||2016-09-26|2016-09-26
139112|11||2016-09-28|2016-09-28
139113|15||2016-09-28|2016-09-28
139114|11||2016-09-28|2016-09-28
139122|11||2018-04-17|2018-04-17
139131|11||2016-10-05|2016-10-05
139132|2||2016-10-05|2016-10-05
139136|11||2016-10-05|2016-10-05
139137|10||2016-10-05|2016-10-05
139140|10||2016-10-06|2016-10-06
139141|11||2016-10-06|2016-10-06
139150|12||2016-10-07|2016-10-07
139151|17||2016-10-20|2016-10-20
139153|1|Ready Mix Portland|2018-04-17|2018-04-17
139154|1|Pressure & Grout|2016-11-02|2016-11-02
139155|1|Grout|2016-11-03|2016-11-03
139156|1|Outside-Pressure Tremmie|2016-11-08|2016-11-08
139165|14||2016-11-28|2016-11-28
139167|10||2016-12-07|2016-12-07
139168|15||2016-12-08|2016-12-08
139169|14||2016-12-08|2016-12-08
139170|15||2016-12-09|2016-12-09
139171|14||2016-12-09|2016-12-09
139172|14||2016-12-09|2016-12-09
139173|17||2016-12-12|2016-12-12
139174|14||2016-12-12|2016-12-12
139175|14||2016-12-13|2016-12-13
139179|2|cement|2017-01-04|2017-01-04
139180|15||2017-01-06|2017-01-06
139181|15||2017-01-06|2017-01-06
139183|11|cement |2017-01-18|2017-01-18
139186|15||2018-04-17|2018-04-17
139187|1|Pressure & Grout|2017-02-10|2017-02-10
139189|12||2017-02-10|2017-02-10
139190|12||2017-02-10|2017-02-10
139191|10||2017-02-13|2017-02-13
139192|15||2018-04-17|2018-04-17
139195|17||2018-04-17|2018-04-17
139196|17||2018-04-17|2018-04-17
139197|17||2018-04-17|2018-04-17
139198|17||2018-04-17|2018-04-17
139199|17||2018-04-17|2018-04-17
139206|1|1393' - 40' W/624 SK GEO GROUT|2018-04-17|2018-04-17
139213|17||2017-03-08|2017-03-08
139216|11||2017-03-17|2017-03-17
139219|12||2017-03-17|2017-03-17
139222|15||2017-04-11|2017-04-11
139224|17||2017-11-08|2017-11-08
139225|11||2017-03-28|2017-03-28
139226|17||2017-04-04|2017-04-04
139227|15||2017-04-04|2017-04-04
139228|15||2017-04-04|2017-04-04
139230|11||2017-04-10|2017-04-10
139231|15||2017-04-10|2017-04-10
139232|14||2017-04-10|2017-04-10
139233|1|Hand|2018-04-17|2018-04-17
139234|11||2017-04-11|2017-04-11
139235|17||2017-04-12|2017-04-12
139236|11||2017-04-11|2017-04-11
139242|14||2017-04-18|2017-04-18
139243|10||2017-04-17|2017-04-17
139245|11||2017-04-17|2017-04-17
139250|17||2017-04-24|2017-04-24
139251|17||2017-04-26|2017-04-26
139260|11||2017-05-16|2017-05-16
139261|11||2017-05-16|2017-05-16
139263|11||2017-05-16|2017-05-16
139266|12||2017-05-17|2017-05-17
139267|11||2017-05-17|2017-05-17
139268|11||2018-04-17|2018-04-17
139271|18||2017-05-26|2017-05-26
139272|14||2017-05-26|2017-05-26
139273|15||2018-04-17|2018-04-17
139274|15||2018-04-17|2018-04-17
139275|11||2017-06-15|2017-06-15
139276|11||2017-06-15|2017-06-15
139277|15||2018-04-17|2018-04-17
139281|16||2018-04-17|2018-04-17
139288|10||2018-04-17|2018-04-17
139292|1|truck mixed|2018-04-17|2018-04-17
139293|1|Truckmixed|2018-04-17|2018-04-17
139301|1|Truckmixed|2018-04-17|2018-04-17
139303|1|truck mixed|2018-04-17|2018-04-17
139304|1|truck mixed|2018-04-17|2018-04-17
139306|1|Truck mixed|2018-04-17|2018-04-17
139307|13||2018-04-17|2018-04-17
139313|11||2018-04-17|2018-04-17
139315|1|Mixed and poured into annulus|2020-03-18|2020-03-18
139317|12||2018-04-17|2018-04-17
139321|1|Pos.  Displacement|2018-04-17|2018-04-17
139322|1|Handmixed|2018-04-17|2018-04-17
139323|1|slurry & pour|2018-04-17|2018-04-17
139324|17||2018-04-17|2018-04-17
139326|1|Haliburton|2017-07-10|2017-07-10
139327|17||2018-04-17|2018-04-17
139328|17||2018-04-17|2018-04-17
139329|17||2018-04-17|2018-04-17
139330|1|PREMIX AND POUR|2018-04-17|2018-04-17
139331|1|Manual|2018-04-17|2018-04-17
139334|17||2018-04-17|2018-04-17
139335|15||2018-04-17|2018-04-17
139336|15||2018-04-17|2018-04-17
139337|15||2018-04-17|2018-04-17
139338|15||2018-04-17|2018-04-17
139339|15||2018-04-17|2018-04-17
139340|11||2018-04-17|2018-04-17
139344|15||2017-08-11|2017-08-11
139345|1|poured with sleeve|2018-04-17|2018-04-17
139347|14||2017-08-21|2017-08-21
139348|18||2018-04-17|2018-04-17
139350|1|Grouted|2018-04-17|2018-04-17
139351|1|grouted|2018-04-17|2018-04-17
139352|1|Hopper to trimmel line|2018-04-17|2018-04-17
139353|2||2018-04-17|2018-04-17
139354|1|Pump Down|2018-04-17|2018-04-17
139355|1|hopper|2018-04-17|2018-04-17
139356|1|Hopper|2018-04-17|2018-04-17
139357|16||2018-04-17|2018-04-17
139358|1|HOPPER|2018-04-17|2018-04-17
139359|1|HOPPER|2018-04-17|2018-04-17
139360|1|Hand Mix|2018-04-17|2018-04-17
139361|1|Hopper to trimmel line|2018-04-17|2018-04-17
139362|1|Hopper to trimmel line|2018-04-17|2018-04-17
139363|1|HOPPER|2018-04-17|2018-04-17
139364|1|grout|2018-04-17|2018-04-17
139365|1|Hopper to trimmel line|2018-04-17|2018-04-17
139366|16||2018-04-17|2018-04-17
139367|16||2018-04-17|2018-04-17
139368|1|Hopper to trimmel|2018-04-17|2018-04-17
139369|1|Hopper to trimmel line|2018-04-17|2018-04-17
139370|1|Hopper to trimmel line|2018-04-17|2018-04-17
139371|1|Hopper to trimmel line|2018-04-17|2018-04-17
139372|1|Hopper to trimmel line|2018-04-17|2018-04-17
139373|1|Hopper to trimmel line|2018-04-17|2018-04-17
139374|1|Hopper to trimmel line|2018-04-17|2018-04-17
139375|1|Hopper to trimmel line|2018-04-17|2018-04-17
139376|1|Hopper to trimmel line|2018-04-17|2018-04-17
139377|1|Hopper to trimmel|2018-04-17|2018-04-17
139378|1|Hopper to Trimmel line|2018-04-17|2018-04-17
139379|1|Hopper to trimmel line|2018-04-17|2018-04-17
139380|1|Hopper to trimmel line|2018-04-17|2018-04-17
139381|1|Hopper to trimmel line|2018-04-17|2018-04-17
139382|10||2018-04-17|2018-04-17
139383|16||2018-04-17|2018-04-17
139384|1|Hopper|2018-04-17|2018-04-17
139385|1|HOPPER|2018-04-17|2018-04-17
139386|1|HOPPER|2018-04-17|2018-04-17
139387|1|Hopper to trimmel line|2018-04-17|2018-04-17
139388|1|Hopper to trimmel line|2018-04-17|2018-04-17
139389|1|Hopper to trimmel line|2018-04-17|2018-04-17
139391|2||2018-04-17|2018-04-17
139392|1|Hopper to trimmel line|2018-04-17|2018-04-17
139393|16||2018-04-17|2018-04-17
139394|1|HAND POUR|2018-04-17|2018-04-17
139395|1|Hand Mix|2018-04-17|2018-04-17
139396|1|Hopper|2018-04-17|2018-04-17
139397|1|Hopper to trimmel|2018-04-17|2018-04-17
139398|1|Hopper to trimmel line|2018-04-17|2018-04-17
139399|1|Hopper|2018-04-17|2018-04-17
139400|1|Halliburton|2017-08-21|2017-08-21
139401|1|Hand Mixed/Poured|2018-04-17|2018-04-17
139402|1|Hopper|2018-04-17|2018-04-17
139403|2||2018-04-17|2018-04-17
139404|1|Hopper to trimmel line|2018-04-17|2018-04-17
139405|2||2018-04-17|2018-04-17
139406|10||2018-04-17|2018-04-17
139407|1|Hopper to trimmel line|2018-04-17|2018-04-17
139408|10||2018-04-17|2018-04-17
139409|1|Hopper to trimmel line|2018-04-17|2018-04-17
139410|2||2018-04-17|2018-04-17
139411|10||2018-04-17|2018-04-17
139412|16||2018-04-17|2018-04-17
139413|1|Hopper to trimmel line|2018-04-17|2018-04-17
139414|1|Hopper to trimmel line|2018-04-17|2018-04-17
139415|1|Hopper to trimmel line|2018-04-17|2018-04-17
139416|1|Hopper to trimmel line|2018-04-17|2018-04-17
139417|1|Hopper to trimmel line|2018-04-17|2018-04-17
139418|2||2018-04-17|2018-04-17
139419|2||2018-04-17|2018-04-17
139420|1|Hopper|2018-04-17|2018-04-17
139421|11||2018-04-17|2018-04-17
139422|2||2018-04-17|2018-04-17
139423|2||2018-04-17|2018-04-17
139427|2||2018-04-17|2018-04-17
139428|2||2018-04-17|2018-04-17
139429|2||2018-04-17|2018-04-17
139430|2||2018-04-17|2018-04-17
139431|2||2018-04-17|2018-04-17
139432|2||2018-04-17|2018-04-17
139433|2||2018-04-17|2018-04-17
139434|16||2018-04-17|2018-04-17
139435|16||2018-04-17|2018-04-17
139436|16||2018-04-17|2018-04-17
139437|16||2018-04-17|2018-04-17
139438|2||2018-04-17|2018-04-17
139442|1|PUMP DOWN|2018-04-17|2018-04-17
139444|1|POUR|2018-04-17|2018-04-17
139445|1|Pump down|2018-04-17|2018-04-17
139446|1|Pump Down|2018-04-17|2018-04-17
139447|2||2018-04-17|2018-04-17
139448|1|Hopper to trimmel line|2018-04-17|2018-04-17
139449|1|POUR|2018-04-17|2018-04-17
139450|2||2018-04-17|2018-04-17
139451|1|Pump Down|2018-04-17|2018-04-17
139452|1|Hopper to trimmel line|2018-04-17|2018-04-17
139453|2||2018-04-17|2018-04-17
139454|2||2018-04-17|2018-04-17
139455|2||2018-04-17|2018-04-17
139456|2||2018-04-17|2018-04-17
139457|2||2018-04-17|2018-04-17
139458|2||2018-04-17|2018-04-17
139459|2||2018-04-17|2018-04-17
139460|1|Hand Mix|2018-04-17|2018-04-17
139461|1|Hopper to trimmel line|2018-04-17|2018-04-17
139462|2||2018-04-17|2018-04-17
139463|1|Hopper to trimmel line|2018-04-17|2018-04-17
139464|2||2018-04-17|2018-04-17
139465|2||2018-04-17|2018-04-17
139466|2||2018-04-17|2018-04-17
139467|2||2018-04-17|2018-04-17
139468|2||2018-04-17|2018-04-17
139469|2||2018-04-17|2018-04-17
139470|1|Hopper to trimmel line|2018-04-17|2018-04-17
139471|2||2018-04-17|2018-04-17
139473|2||2018-04-17|2018-04-17
139475|1|Pump down|2018-04-17|2018-04-17
139477|1|hopper|2018-04-17|2018-04-17
139482|1|Pump Down|2018-04-17|2018-04-17
139485|2||2018-04-17|2018-04-17
139486|13||2017-08-25|2017-08-25
139489|2||2018-04-17|2018-04-17
139490|12||2017-08-29|2017-08-29
139491|1|Pump Down|2018-04-17|2018-04-17
139492|1|POUR|2018-04-17|2018-04-17
139493|1|Hopper to trimmel line|2018-04-17|2018-04-17
139494|1|Hopper to trimmel line|2018-04-17|2018-04-17
139495|1|Hopper to trimmel line|2018-04-17|2018-04-17
139496|1|Hopper to trimmel|2018-04-17|2018-04-17
139500|1|Hopper|2018-04-17|2018-04-17
139502|2||2018-04-17|2018-04-17
139503|2||2018-04-17|2018-04-17
139504|2||2018-04-17|2018-04-17
139505|2||2018-04-17|2018-04-17
139506|2||2018-04-17|2018-04-17
139517|11||2018-04-17|2018-04-17
139526|15||2018-04-17|2018-04-17
139535|2||2018-04-17|2018-04-17
139536|11||2018-04-17|2018-04-17
139538|1|pour|2018-04-17|2018-04-17
139541|2||2018-04-17|2018-04-17
139547|1|Grout and Pressure|2018-04-17|2018-04-17
139551|11||2018-04-17|2018-04-17
139552|2||2018-04-17|2018-04-17
139553|2||2018-04-17|2018-04-17
139554|1|Grout and Tremie|2018-04-17|2018-04-17
139559|1|Grout & Pressure|2018-04-17|2018-04-17
139573|2||2018-04-17|2018-04-17
139574|2||2018-04-17|2018-04-17
139576|1|Hopper to trimmel line|2018-04-17|2018-04-17
139577|10||2017-09-29|2017-09-29
139578|15||2017-10-26|2017-10-26
139579|14||2018-04-17|2018-04-17
139580|16||2017-11-08|2017-11-08
139585|12||2017-11-16|2017-11-16
139586|12||2018-04-17|2018-04-17
139587|15||2018-04-17|2018-04-17
139595|1|Sackrete|2017-11-29|2017-11-29
139596|1|Sackrete|2017-11-29|2017-11-29
139597|11||2017-11-29|2017-11-29
139598|2||2017-11-29|2017-11-29
139599|2||2017-11-29|2017-11-29
139600|1|hopper|2017-11-29|2017-11-29
139601|17||2017-11-30|2017-11-30
139604|11||2017-12-01|2017-12-01
139605|11||2017-12-01|2017-12-01
139606|11||2017-12-01|2017-12-01
139609|2||2017-12-05|2017-12-05
139610|2||2017-12-05|2017-12-05
139611|1|PRESSURE TREMIE CEMENTING|2018-04-17|2018-04-17
139612|2||2017-12-05|2017-12-05
