WellHoleDiameterId|StateWellId|Diameter|TopDepth|BottomDepth|CreatedDate|LastUpdateDate
545|22378|6.75|0|260|2016-12-21|2016-12-21
546|49882|7.875|0|135|2016-12-21|2016-12-21
547|49884|7.875|0|135|2016-12-21|2016-12-21
548|49887|7.875|0|165|2016-12-21|2016-12-21
549|138222|6.75|0|871|2016-12-22|2016-12-22
550|138396|7.25|0|47|2016-12-22|2016-12-22
551|135788|6.75|0|416|2016-12-22|2016-12-22
552|135842|7.875|0|600|2016-12-22|2016-12-22
553|136542|14|0|641|2016-12-22|2016-12-22
554|134056|8.75|0|1185|2016-12-28|2016-12-28
555|134120|9.875|0|860|2016-12-28|2016-12-28
556|134150|12.25|0|866|2016-12-28|2016-12-28
557|134177|8.75|0|914|2016-12-28|2016-12-28
558|134323|6.5|0|597|2017-01-03|2017-01-03
559|134345|9.875|0|10|2017-01-03|2017-01-03
560|134345|7.875|10|801|2017-01-03|2017-01-03
561|134369|9.875|0|134|2017-01-03|2017-01-03
562|134369|6.25|134|1052|2017-01-03|2017-01-03
563|138175|7.875|0|175|2017-01-03|2017-01-03
564|139179|12.25|0|1610|2017-01-04|2017-01-04
565|139179|7.875|1610|1900|2017-01-04|2017-01-04
566|139180|8|0|420|2017-01-06|2017-01-06
567|139180|5|420|500|2017-01-06|2017-01-06
568|139181|9|0|540|2017-01-06|2017-01-06
569|83399|11|0|10|2017-01-09|2017-01-09
570|83399|6.75|10|400|2017-01-09|2017-01-09
571|75332|24|0|1141|2017-01-10|2017-01-10
572|75384|24|0|1230|2017-01-10|2017-01-10
573|75385|24|0|1040|2017-01-10|2017-01-10
574|75386|24|0|1120|2017-01-11|2017-01-11
575|75390|8.75|0|1030|2017-01-11|2017-01-11
576|75390|7.875|1030|1100|2017-01-11|2017-01-11
577|78336|22|0|593|2017-01-11|2017-01-11
578|90115|9|0|50|2017-01-11|2017-01-11
579|90115|6.5|50|790|2017-01-11|2017-01-11
580|90116|9|0|300|2017-01-11|2017-01-11
581|90116|8|300|900|2017-01-11|2017-01-11
582|90114|8|0|900|2017-01-11|2017-01-11
583|90113|9|0|800|2017-01-11|2017-01-11
584|90113|8|800|900|2017-01-11|2017-01-11
585|90109|8|0|500|2017-01-11|2017-01-11
586|22848|26|0|355|2017-01-12|2017-01-12
587|52866|9.875|0|647|2017-01-12|2017-01-12
588|52866|18|647|790|2017-01-12|2017-01-12
589|52867|9.875|0|622|2017-01-12|2017-01-12
590|52867|18|622|750|2017-01-12|2017-01-12
591|56410|12.25|0|725|2017-01-12|2017-01-12
592|56410|18|725|780|2017-01-12|2017-01-12
593|56751|12.25|0|605|2017-01-12|2017-01-12
594|56751|18|595|706|2017-01-12|2017-01-12
595|57023|12.25|0|750|2017-01-12|2017-01-12
596|57034|12.625|0|20|2017-01-12|2017-01-12
597|57034|12|0|694|2017-01-12|2017-01-12
598|57034|20|692|800|2017-01-12|2017-01-12
599|84242|17|0|150|2017-01-12|2017-01-12
600|84242|11.75|150|631|2017-01-12|2017-01-12
601|116698|10|0|335|2017-01-12|2017-01-12
602|127936|20|0|545|2017-01-12|2017-01-12
603|127938|12.25|0|665|2017-01-12|2017-01-12
604|127938|24|0|510|2017-01-12|2017-01-12
605|139183|7|0|148|2017-01-18|2017-01-18
606|139183|6.7|148|297|2017-01-18|2017-01-18
607|77958|24|0|110|2017-01-18|2017-01-18
608|135252|8.75|0|20|2017-01-19|2017-01-19
609|135252|7.875|20|280|2017-01-19|2017-01-19
610|135284|10|0|10|2017-01-19|2017-01-19
611|135284|8|10|280|2017-01-19|2017-01-19
612|135528|7.875|0|300|2017-01-19|2017-01-19
613|134631|7|0|300|2017-01-19|2017-01-19
614|134648|8.75|0|20|2017-01-19|2017-01-19
615|134648|7.875|20|270|2017-01-19|2017-01-19
616|134850|8|0|360|2017-01-19|2017-01-19
617|134882|6.75|0|460|2017-01-19|2017-01-19
618|135251|20|0|733|2017-01-19|2017-01-19
619|135251|24|732|780|2017-01-19|2017-01-19
620|135251|12.75|780|800|2017-01-19|2017-01-19
621|114696|18|0|215|2017-01-19|2017-01-19
622|114696|24|215|288|2017-01-19|2017-01-19
623|114696|12|288|295|2017-01-19|2017-01-19
624|110917|6.5|0|347|2017-01-19|2017-01-19
625|111217|14|0|920|2017-01-19|2017-01-19
626|111217|26|920|1085|2017-01-19|2017-01-19
627|139187|7.5|0|10|2017-02-10|2017-02-10
628|139187|6.75|10|400|2017-02-10|2017-02-10
629|139187|3.875|400|430|2017-02-10|2017-02-10
630|139189|10|0|10|2017-02-10|2017-02-10
631|139189|10|10|720|2017-02-10|2017-02-10
632|139190|14|0|20|2017-02-10|2017-02-10
633|139190|9|20|1400|2017-02-10|2017-02-10
634|139191|7.78|0|220|2017-02-13|2017-02-13
635|118976|12|0|1040|2017-02-14|2017-02-14
636|119004|12.75|0|271|2017-02-14|2017-02-14
637|119004|10.75|271|735|2017-02-14|2017-02-14
638|119004|8|735|880|2017-02-14|2017-02-14
639|119005|14.75|0|820|2017-02-14|2017-02-14
640|119005|8|820|890|2017-02-14|2017-02-14
642|56225|7|0|260|2017-02-14|2017-02-14
643|56247|12.25|0|420|2017-02-14|2017-02-14
644|56248|12.25|0|420|2017-02-14|2017-02-14
645|56249|15|0|100|2017-02-14|2017-02-14
646|56253|13|0|100|2017-02-14|2017-02-14
647|56253|19|100|123|2017-02-14|2017-02-14
648|99987|10|0|183|2017-02-14|2017-02-14
649|131469|22|0|228|2017-02-14|2017-02-14
650|131469|24|228|696|2017-02-14|2017-02-14
651|131470|24|0|650|2017-02-14|2017-02-14
652|131471|28|0|206|2017-02-14|2017-02-14
653|131471|24|206|582|2017-02-14|2017-02-14
654|121226|17|0|972|2017-02-16|2017-02-16
655|121227|7.875|0|370|2017-02-16|2017-02-16
656|125532|8.5|0|860|2017-02-16|2017-02-16
657|127567|15|0|400|2017-02-17|2017-02-17
658|127567|9.875|400|2300|2017-02-17|2017-02-17
659|62156|6.25|0|266|2017-02-17|2017-02-17
660|108057|32|0|943|2017-02-17|2017-02-17
661|108976|10|0|130|2017-02-21|2017-02-21
662|108977|10|0|140|2017-02-21|2017-02-21
663|32654|6|0|169|2017-02-21|2017-02-21
664|32827|18|0|283|2017-02-21|2017-02-21
665|33113|14|0|202|2017-02-21|2017-02-21
666|39577|12|0|320|2017-02-21|2017-02-21
667|39578|12|0|350|2017-02-21|2017-02-21
668|45590|22|0|40|2017-02-22|2017-02-22
669|45590|16|40|97|2017-02-22|2017-02-22
670|45591|22|-2|38|2017-02-22|2017-02-22
671|45591|16|38|95|2017-02-22|2017-02-22
672|62411|10|0|600|2017-02-22|2017-02-22
673|62594|8.625|0|234|2017-02-22|2017-02-22
674|62594|6|234|464|2017-02-22|2017-02-22
675|62599|6.125|0|1000|2017-02-22|2017-02-22
676|92905|8|0|157|2017-02-22|2017-02-22
677|92905|4|157|735|2017-02-22|2017-02-22
678|92906|9|0|720|2017-02-22|2017-02-22
679|92952|12|0|897|2017-02-22|2017-02-22
680|92953|8|0|629|2017-02-22|2017-02-22
681|96085|14|0|838|2017-02-22|2017-02-22
682|96747|6.75|0|348|2017-02-22|2017-02-22
683|32630|16|0|268|2017-02-22|2017-02-22
684|32631|7|0|195.8|2017-02-22|2017-02-22
685|87883|14.75|0|385|2017-02-22|2017-02-22
686|87883|9.875|385|465|2017-02-22|2017-02-22
687|87892|14.75|0|470|2017-02-22|2017-02-22
688|92190|16|0|280|2017-02-22|2017-02-22
689|9836|18|0|457|2017-02-22|2017-02-22
690|9837|16|0|488|2017-02-22|2017-02-22
691|39697|7|0|170|2017-02-22|2017-02-22
692|97705|12.25|0|612|2017-02-22|2017-02-22
693|97994|6|0|455|2017-02-22|2017-02-22
694|78527|24|0|705|2017-03-02|2017-03-02
695|78527|14.75|705|3128|2017-03-02|2017-03-02
696|78527|11|3128|3422|2017-03-02|2017-03-02
697|78538|24|0|840|2017-03-02|2017-03-02
698|78538|14.75|840|1751|2017-03-02|2017-03-02
699|79330|15|0|92|2017-03-02|2017-03-02
700|79330|9|92|223|2017-03-02|2017-03-02
701|79330|8|223|303|2017-03-02|2017-03-02
702|79354|15|0|250|2017-03-02|2017-03-02
703|79368|11|0|20|2017-03-02|2017-03-02
704|79368|7.875|20|300|2017-03-02|2017-03-02
705|79376|7.875|0|25|2017-03-02|2017-03-02
706|79376|6.25|25|167|2017-03-02|2017-03-02
707|79381|6.25|0|180|2017-03-02|2017-03-02
708|79397|11|0|10|2017-03-02|2017-03-02
709|79397|7.875|10|230|2017-03-02|2017-03-02
710|79449|12|0|410|2017-03-02|2017-03-02
711|78547|24|0|1036|2017-03-02|2017-03-02
712|78547|14.75|1036|3390|2017-03-02|2017-03-02
713|78583|24|0|1220|2017-03-02|2017-03-02
714|78583|14.75|1220|1648|2017-03-02|2017-03-02
715|75917|30|0|143|2017-03-07|2017-03-07
716|75918|30|0|305|2017-03-07|2017-03-07
717|75886|26|0|100|2017-03-08|2017-03-08
718|139213|9.875|0|1060|2017-03-08|2017-03-08
719|66430|5.5|0|98|2017-03-10|2017-03-10
720|23832|7|0|350|2017-03-10|2017-03-10
721|23869|7.5|0|80|2017-03-10|2017-03-10
722|23870|7.875|0|400|2017-03-10|2017-03-10
723|23872|7.875|0|320|2017-03-10|2017-03-10
724|23875|7.875|0|200|2017-03-10|2017-03-10
725|24000|7.875|0|400|2017-03-10|2017-03-10
726|24001|7.875|0|400|2017-03-10|2017-03-10
727|24002|6.75|0|405|2017-03-10|2017-03-10
728|24037|7.5|0|200|2017-03-10|2017-03-10
729|24044|7.25|0|160|2017-03-10|2017-03-10
730|24049|8|0|360|2017-03-10|2017-03-10
731|24061|7.5|0|200|2017-03-10|2017-03-10
732|96808|15|0|292|2017-03-14|2017-03-14
733|96895|25|0|535|2017-03-14|2017-03-14
734|96895|20|535|671|2017-03-14|2017-03-14
735|96895|15|671|681|2017-03-14|2017-03-14
736|97260|12|0|360|2017-03-15|2017-03-15
737|97260|16|360|410|2017-03-15|2017-03-15
738|97341|14.75|0|72|2017-03-15|2017-03-15
739|97341|8.75|72|104|2017-03-15|2017-03-15
740|97517|12.75|0|721|2017-03-15|2017-03-15
741|97517|16|721|771|2017-03-15|2017-03-15
742|97887|7.875|0|970|2017-03-15|2017-03-15
743|97954|12|0|275|2017-03-15|2017-03-15
744|97996|4|0|250|2017-03-15|2017-03-15
745|98058|15|0|697|2017-03-15|2017-03-15
746|98058|24|697|763|2017-03-15|2017-03-15
747|99110|26|0|40|2017-03-15|2017-03-15
748|99110|12.5|40|1800|2017-03-15|2017-03-15
749|99110|30|1145|1710|2017-03-15|2017-03-15
750|99473|29|0|226|2017-03-15|2017-03-15
751|99473|34|226|415|2017-03-15|2017-03-15
752|99816|24|0|560|2017-03-15|2017-03-15
753|99816|30|560|777|2017-03-15|2017-03-15
754|100699|12|0|457|2017-03-16|2017-03-16
755|100738|14.5|0|728|2017-03-16|2017-03-16
756|99986|12|0|140|2017-03-16|2017-03-16
757|99986|7.875|140|183|2017-03-16|2017-03-16
758|100739|12.75|0|1114|2017-03-16|2017-03-16
759|100739|16|1114|1185|2017-03-16|2017-03-16
760|101368|12.25|0|500|2017-03-16|2017-03-16
761|101659|20|0|472|2017-03-16|2017-03-16
762|101659|24|472|655|2017-03-16|2017-03-16
763|101713|10.75|0|523|2017-03-16|2017-03-16
764|103361|14.75|0|310|2017-03-16|2017-03-16
765|103361|24|310|350|2017-03-16|2017-03-16
766|104453|6.75|0|164|2017-03-16|2017-03-16
767|139216|15|0|238|2017-03-17|2017-03-17
768|139219|8.5|0|550|2017-03-17|2017-03-17
769|108139|42|0|12|2017-03-20|2017-03-20
770|108139|22|0|945|2017-03-20|2017-03-20
771|108139|22|945|1604|2017-03-20|2017-03-20
772|108140|12.25|0|470|2017-03-21|2017-03-21
773|108140|7.875|470|510|2017-03-21|2017-03-21
774|108234|9.875|0|405|2017-03-21|2017-03-21
775|109503|20|0|39|2017-03-21|2017-03-21
776|109503|12.625|39|472|2017-03-21|2017-03-21
777|109503|15.25|472|524|2017-03-21|2017-03-21
778|108238|42|0|95|2017-03-21|2017-03-21
779|108238|30|0|1004|2017-03-21|2017-03-21
780|108238|26|1004|1724|2017-03-21|2017-03-21
781|47383|8|0|340|2017-03-21|2017-03-21
782|58243|4|0|110|2017-03-22|2017-03-22
783|58248|7.875|0|85|2017-03-22|2017-03-22
784|58295|6.5|0|80|2017-03-22|2017-03-22
785|58343|6.625|0|900|2017-03-22|2017-03-22
786|58617|6.5|0|329|2017-03-22|2017-03-22
787|58617|9|329|395|2017-03-22|2017-03-22
788|58814|6.625|0|860|2017-03-22|2017-03-22
789|59287|6.75|0|240|2017-03-22|2017-03-22
790|59287|3.75|240|573|2017-03-22|2017-03-22
791|61495|12|0|185|2017-03-22|2017-03-22
792|94934|12|0|319|2017-03-22|2017-03-22
793|94935|12|0|285|2017-03-22|2017-03-22
794|94936|12.5|0|874|2017-03-22|2017-03-22
795|94936|16|874|974|2017-03-22|2017-03-22
796|26347|8|0|160|2017-03-22|2017-03-22
797|43104|12.25|0|155|2017-03-22|2017-03-22
798|43105|12.25|0|135|2017-03-22|2017-03-22
799|43106|12.25|0|140|2017-03-22|2017-03-22
800|43107|12.25|0|120|2017-03-22|2017-03-22
801|43108|12.25|0|118|2017-03-22|2017-03-22
802|46719|8|0|260|2017-03-22|2017-03-22
803|47872|12.25|0|20|2017-03-22|2017-03-22
804|47872|9.875|20|380|2017-03-22|2017-03-22
805|47873|14.75|0|20|2017-03-22|2017-03-22
806|47873|12.25|20|825|2017-03-22|2017-03-22
807|47874|14.75|0|20|2017-03-22|2017-03-22
808|47874|12.25|20|400|2017-03-22|2017-03-22
809|47878|14.75|0|20|2017-03-22|2017-03-22
810|47878|12.25|20|765|2017-03-22|2017-03-22
811|58298|4|0|142|2017-03-22|2017-03-22
812|58552|8.75|0|815|2017-03-22|2017-03-22
813|58552|24|0|415|2017-03-22|2017-03-22
814|58552|30|416|650|2017-03-22|2017-03-22
815|94312|4|0|742|2017-03-22|2017-03-22
816|134335|9.875|0|817|2017-03-24|2017-03-24
817|59224|14|0|640|2017-03-24|2017-03-24
818|59224|26|640|750|2017-03-24|2017-03-24
819|93751|6|0|750|2017-03-24|2017-03-24
820|59380|28|0|40|2017-03-24|2017-03-24
821|59380|22|40|999|2017-03-24|2017-03-24
822|136403|7.875|0|103.5|2017-03-24|2017-03-24
823|137590|7.875|0|112|2017-03-24|2017-03-24
824|138423|12|0|140|2017-03-24|2017-03-24
825|138436|40|0|48|2017-03-24|2017-03-24
826|138436|30|48|400|2017-03-24|2017-03-24
827|58078|14.75|0|3500|2017-03-24|2017-03-24
828|58078|12.25|3500|3800|2017-03-24|2017-03-24
829|23015|14.75|0|1900|2017-03-27|2017-03-27
830|23015|16|1900|2600|2017-03-27|2017-04-03
831|123168|15|0|800|2017-03-27|2017-03-27
832|123168|13.375|800|2100|2017-03-27|2017-03-27
833|123168|7.875|2100|2300|2017-03-27|2017-03-27
834|49085|9.875|0|1680|2017-03-27|2017-03-27
835|119305|25|0|200|2017-03-28|2017-03-28
836|119305|21|200|1100|2017-03-28|2017-03-28
837|119305|14.75|1100|1500|2017-03-28|2017-03-28
838|124316|15.5|0|1481|2017-03-28|2017-03-28
839|119729|17.5|0|1141|2017-03-28|2017-03-28
840|119729|10.625|1141|1445|2017-03-28|2017-03-28
841|59840|12.25|0|1232|2017-03-28|2017-03-28
842|22578|10.75|0|1218|2017-03-28|2017-03-28
843|139225|22|0|112|2017-03-28|2017-03-28
844|59834|14.75|0|10|2017-03-28|2017-03-28
845|59834|12.5|10|1123|2017-03-28|2017-03-28
846|48752|11|0|1061|2017-03-28|2017-03-28
847|117919|26|0|576|2017-03-28|2017-03-28
848|59789|12.25|0|965|2017-03-28|2017-03-28
849|122134|20|0|70|2017-03-28|2017-03-28
850|122134|14.75|70|677|2017-03-28|2017-03-28
851|122134|9.875|677|697|2017-03-28|2017-03-28
852|122134|6.5|697|940|2017-03-28|2017-03-28
853|47894|12.25|0|920|2017-03-28|2017-03-28
854|119128|35|0|480|2017-03-28|2017-03-28
855|119128|24|480|850|2017-03-28|2017-03-28
856|117749|14.75|0|323|2017-03-28|2017-03-28
857|117749|9.875|323|828|2017-03-28|2017-03-28
858|118619|42|0|365|2017-03-28|2017-03-28
859|118619|34|365|605|2017-03-28|2017-03-28
860|118619|25|605|815|2017-03-28|2017-03-28
861|46642|13|0|804|2017-03-28|2017-03-28
862|119077|42|0|235|2017-03-28|2017-03-28
863|119077|36|11|460|2017-03-28|2017-03-28
864|47455|14.75|0|680|2017-03-29|2017-03-29
865|46542|8.75|0|656|2017-03-29|2017-03-29
866|48745|7.875|0|645|2017-03-29|2017-03-29
867|113328|13|0|325|2017-03-29|2017-03-29
868|113328|9.875|325|640|2017-03-29|2017-03-29
869|24702|15|0|30|2017-03-29|2017-03-29
870|24702|12.25|30|580|2017-03-29|2017-03-29
871|48437|15|0|18|2017-03-29|2017-03-29
872|48437|12|18|563|2017-03-29|2017-03-29
873|118182|9|0|550|2017-03-29|2017-03-29
874|59520|15|0|7|2017-03-29|2017-03-29
875|59520|11|7|536|2017-03-29|2017-03-29
876|91072|5|0|520|2017-03-29|2017-03-29
877|61918|10.75|0|500|2017-03-29|2017-03-29
878|92651|8|0|200|2017-03-29|2017-03-29
879|92651|7|200|500|2017-03-29|2017-03-29
880|61967|8|0|465|2017-03-29|2017-03-29
881|45226|6.5|0|460|2017-03-29|2017-03-29
882|118722|20|0|215|2017-03-29|2017-03-29
883|118722|14.875|215|455|2017-03-29|2017-03-29
884|86910|9|0|50|2017-03-29|2017-03-29
885|86910|8|50|440|2017-03-29|2017-03-29
886|86800|7.875|0|405|2017-03-29|2017-03-29
887|86800|4.875|405|421|2017-03-29|2017-03-29
888|83072|12.75|0|5|2017-03-29|2017-03-29
889|83072|7.875|5|420|2017-03-29|2017-03-29
890|62147|17|0|20|2017-03-29|2017-03-29
891|62147|11.5|20|406|2017-03-29|2017-03-29
892|61085|15.5|0|20|2017-03-30|2017-03-30
893|61085|10.875|20|400|2017-03-30|2017-03-30
894|81237|16|0|60|2017-03-30|2017-03-30
895|81237|14.75|60|400|2017-03-30|2017-03-30
896|48326|13|0|395|2017-03-30|2017-03-30
897|80022|12.25|0|393|2017-03-30|2017-03-30
898|123727|11|0|2|2017-03-30|2017-03-30
899|123727|6.25|2|380|2017-03-30|2017-03-30
900|89663|16|0|288|2017-03-30|2017-03-30
901|89663|10.845|288|375|2017-03-30|2017-03-30
902|48693|14|0|371|2017-03-30|2017-03-30
903|116457|8.75|0|50|2017-03-30|2017-03-30
904|116457|6.75|50|365|2017-03-30|2017-03-30
905|92471|8|0|360|2017-03-30|2017-03-30
906|47538|13.75|0|350|2017-03-30|2017-03-30
907|118718|10|0|330|2017-03-30|2017-03-30
908|83967|11|0|10|2017-03-30|2017-03-30
909|83967|6.75|10|320|2017-03-30|2017-03-30
910|62416|8|0|12|2017-03-30|2017-03-30
911|62416|6.5|12|310|2017-03-30|2017-03-30
912|79077|20|0|39|2017-03-30|2017-03-30
913|79077|14.75|39|300|2017-03-30|2017-03-30
914|83245|12.25|0|10|2017-03-30|2017-03-30
915|83245|8|10|190|2017-03-30|2017-03-30
916|83245|6.5|190|300|2017-03-30|2017-03-30
917|89816|8.62|0|20|2017-03-30|2017-03-30
918|89816|6.75|20|300|2017-03-30|2017-03-30
919|116605|8|0|100|2017-03-30|2017-03-30
920|116605|6|100|260|2017-03-30|2017-03-30
921|89480|7.5|0|230|2017-03-30|2017-03-30
922|46886|7.875|0|220|2017-03-30|2017-03-30
923|61384|6.75|0|220|2017-03-30|2017-03-30
924|63922|11|0|65|2017-03-30|2017-03-30
926|63922|6.75|65|250|2017-03-30|2017-03-30
927|88904|8.75|0|10|2017-03-30|2017-03-30
928|88904|6|10|200|2017-03-30|2017-03-30
929|86666|9|0|108|2017-03-30|2017-03-30
930|86666|6.75|108|109|2017-03-30|2017-03-30
931|86666|6|109|180|2017-03-30|2017-03-30
932|61449|12|0|40|2017-04-03|2017-04-03
933|61449|10|40|135|2017-04-03|2017-04-03
934|89053|8.75|0|164|2017-04-03|2017-04-03
935|89053|6|164|200|2017-04-03|2017-04-03
936|83529|11|0|10|2017-04-03|2017-04-03
937|83529|6|10|150|2017-04-03|2017-04-03
938|88456|7|0|132|2017-04-03|2017-04-03
939|71808|8|0|131|2017-04-03|2017-04-03
940|45548|8|0|121|2017-04-03|2017-04-03
941|116419|6.25|0|120|2017-04-03|2017-04-03
942|24627|7|0|115|2017-04-03|2017-04-03
943|44801|11.75|0|2|2017-04-03|2017-04-03
944|44801|8|2|90|2017-04-03|2017-04-03
945|61062|7.875|0|96|2017-04-03|2017-04-03
946|66670|8|0|80|2017-04-03|2017-04-03
947|24454|6.75|0|61|2017-04-03|2017-04-03
948|42865|8|0|65|2017-04-03|2017-04-03
949|121849|8.5|0|50|2017-04-03|2017-04-03
950|122555|20|0|1685|2017-04-03|2017-04-03
951|48868|12|0|1560|2017-04-03|2017-04-03
952|23098|11|0|1525|2017-04-03|2017-04-03
953|96704|12|0|586|2017-04-04|2017-04-04
954|96704|16|586|658|2017-04-04|2017-04-04
955|139226|9|0|680|2017-04-04|2017-04-04
956|139226|8|680|960|2017-04-04|2017-04-04
957|139227|9|0|420|2017-04-04|2017-04-04
958|139228|9|0|600|2017-04-04|2017-04-04
959|96974|8.875|0|450|2017-04-04|2017-04-04
960|102513|20|0|1290|2017-04-04|2017-04-04
961|102513|30|1290|1645|2017-04-04|2017-04-04
962|104155|14.75|0|349|2017-04-04|2017-04-04
963|104155|16|349|379|2017-04-04|2017-04-04
964|105711|22|0|795|2017-04-04|2017-04-04
965|105711|30|795|1680|2017-04-04|2017-04-04
966|105812|35|0|50|2017-04-04|2017-04-04
967|105812|26|0|706|2017-04-04|2017-04-04
968|105812|30|706|1102|2017-04-04|2017-04-04
969|105824|7.875|0|1048|2017-04-05|2017-04-05
970|105934|20|0|407|2017-04-05|2017-04-05
971|105934|30|407|557|2017-04-05|2017-04-05
974|106062|12.25|0|720|2017-04-05|2017-04-05
975|106062|20|0|440|2017-04-05|2017-04-05
976|106062|30|440|644|2017-04-05|2017-04-05
977|107417|7.875|0|627|2017-04-05|2017-04-05
978|108739|26|0|410|2017-04-05|2017-04-05
979|108739|30|410|600|2017-04-05|2017-04-05
980|108739|30|410|600|2017-04-05|2017-04-05
981|108739|19|600|610|2017-04-05|2017-04-05
982|108978|15|0|352|2017-04-05|2017-04-05
983|108978|24|352|518|2017-04-05|2017-04-05
984|109250|20|0|490|2017-04-05|2017-04-05
986|109250|30|490|730|2017-04-05|2017-04-05
987|110092|11.625|0|520|2017-04-05|2017-04-05
988|110092|7.875|520|641|2017-04-05|2017-04-05
989|110092|6.875|641|644|2017-04-05|2017-04-05
990|110707|6.75|0|119|2017-04-05|2017-04-05
991|110815|14.75|0|605|2017-04-05|2017-04-05
992|110815|16|605|705|2017-04-05|2017-04-05
993|110901|15|0|362|2017-04-05|2017-04-05
994|110901|20|362|442|2017-04-05|2017-04-05
995|111148|9|0|165|2017-04-05|2017-04-05
996|111618|10.5|0|390|2017-04-05|2017-04-05
997|111618|7.875|390|604|2017-04-05|2017-04-05
998|112111|9|0|80|2017-04-05|2017-04-05
999|112442|7.5|0|350|2017-04-05|2017-04-05
1000|112479|7.875|0|174|2017-04-05|2017-04-05
1001|112501|7.875|0|142|2017-04-05|2017-04-05
1002|113164|26|0|482|2017-04-05|2017-04-05
1003|129325|6.75|0|170|2017-04-05|2017-04-05
1004|129430|22|0|468|2017-04-05|2017-04-05
1005|129430|30|468|545|2017-04-05|2017-04-05
1006|130012|6.75|0|120|2017-04-05|2017-04-05
1007|130555|6.5|0|164|2017-04-05|2017-04-05
1008|130908|18|0|540|2017-04-05|2017-04-05
1009|130908|30|540|890|2017-04-05|2017-04-05
1010|131717|6.25|0|85|2017-04-05|2017-04-05
1011|131794|12|0|244|2017-04-05|2017-04-05
1012|131794|6|244|264|2017-04-05|2017-04-05
1013|132240|6.75|0|313|2017-04-05|2017-04-05
1014|132240|4.75|313|340|2017-04-05|2017-04-05
1015|133049|18|0|205|2017-04-05|2017-04-05
1016|133049|30|205|238|2017-04-05|2017-04-05
1017|133049|6|238|408|2017-04-05|2017-04-05
1018|133183|12|0|425|2017-04-05|2017-04-05
1019|133183|7.875|425|535|2017-04-05|2017-04-05
1020|133183|6.5|535|700|2017-04-05|2017-04-05
1021|133260|20|0|745|2017-04-05|2017-04-05
1022|133677|6.25|0|387|2017-04-05|2017-04-05
1023|135841|12.25|0|801|2017-04-05|2017-04-05
1024|104025|24|-2|0|2017-04-06|2017-04-06
1025|104025|16|0|959|2017-04-06|2017-04-06
1026|104025|10.75|959|1060|2017-04-06|2017-04-06
1027|104025|30|1060|1497|2017-04-06|2017-04-06
1030|104061|30|675|960|2017-04-06|2017-04-06
1031|104062|6.5|400|450|2017-04-06|2017-04-06
1032|138259|24|0|30|2017-04-10|2017-04-10
1033|138259|22|30|750|2017-04-10|2017-04-10
1034|138259|24|750|1055|2017-04-10|2017-04-10
1035|88369|8.75|0|256|2017-04-10|2017-04-10
1036|88945|8|0|20|2017-04-10|2017-04-10
1037|88945|6.25|20|265|2017-04-10|2017-04-10
1038|90803|16|0|10|2017-04-10|2017-04-10
1039|90803|11|10|975|2017-04-10|2017-04-10
1040|139230|9|0|1030|2017-04-10|2017-04-10
1041|139231|10|0|930|2017-04-10|2017-04-10
1042|139232|9|0|660|2017-04-10|2017-04-10
1043|91900|6|0|180|2017-04-10|2017-04-10
1044|101551|8.625|0|335|2017-04-10|2017-04-10
1045|101551|5.5|335|359|2017-04-10|2017-04-10
1046|92447|12|0|755|2017-04-10|2017-04-10
1047|92447|8|755|855|2017-04-10|2017-04-10
1048|92507|8.875|0|155|2017-04-10|2017-04-10
1049|92507|6.875|155|475|2017-04-10|2017-04-10
1050|92672|8.75|0|59|2017-04-10|2017-04-10
1051|88913|7.875|0|340|2017-04-10|2017-04-10
1052|90080|15|0|180|2017-04-10|2017-04-10
1053|93165|14|0|310|2017-04-11|2017-04-11
