WellTestId|StateWellId|TestTypeId|TestTypeOtherDesc|Yield|Drawdown|TestHours|WellTestMonth|WellTestDay|WellTestYear|WellTestDate|CreatedDate|LastUpdateDate
5519|98132|12||250|100|1|8|13|2005|2005-08-13|2018-04-17|2018-04-17
5520|98133|10|||||8|12|2011|2011-08-12|2018-04-17|2018-04-17
5521|98144|10||1511|57.93|36|6|25|2009|2009-06-25|2018-04-17|2018-04-17
5522|98145|12||150|||10|1|2003|2003-10-01|2018-04-17|2018-04-17
5523|98146|12||100|50|1|4|5|2007|2007-04-05|2018-04-17|2018-04-17
5524|98147|10||2414|142.80|36|4|18|2013|2013-04-18|2018-04-17|2018-04-17
5525|98156|10||1511|67.26||11|26|2008|2008-11-26|2018-04-17|2018-04-17
5526|98157|10||2227|142.63|36|11|28|2012|2012-11-28|2018-04-17|2018-04-17
5527|98180|10||2023|101|36|6|10|2010|2010-06-10|2018-04-17|2018-04-17
5528|98202|12||100|||6|20|2005|2005-06-20|2018-04-17|2018-04-17
5529|98203|12||75|||1|21|2004|2004-01-21|2018-04-17|2018-04-17
5530|98216|12||300|100|1|1|31|2008|2008-01-31|2018-04-17|2018-04-17
5531|98217|2||2414|142.51|36|4|25|2013|2013-04-25|2018-04-17|2018-04-17
5532|98225|12||2010|130|6|1|17|2003|2003-01-17|2018-04-17|2018-04-17
5533|98241|10||2023|123|36|1|18|2012|2012-01-18|2018-04-17|2018-04-17
5534|98255|10||352|25|36|9|13|2004|2004-09-13|2018-04-17|2018-04-17
5535|98256|12||70+|50|2|3|8|2006|2006-03-08|2018-04-17|2018-04-17
5536|98468|10||554|52.9|36|5|19|2003|2003-05-19|2018-04-17|2018-04-17
5537|98478|13||60|1|2|9|20|2006|2006-09-20|2018-04-17|2018-04-17
5538|98498|10||1507|74|36|3|18|2009|2009-03-18|2018-04-17|2018-04-17
5539|98499|12||400|||10|8|2003|2003-10-08|2018-04-17|2018-04-17
5540|98500|10||2023|85|36|3|1|2011|2011-03-01|2018-04-17|2018-04-17
5541|98544|10||250|92|36|7|20|2006|2006-07-20|2018-04-17|2018-04-17
5542|98545|12||250|||7|15|2003|2003-07-15|2018-04-17|2018-04-17
5543|98593|10||1572|105.35|36|1|22|2008|2008-01-22|2018-04-17|2018-04-17
5544|98594|10||2023|107|36|6|16|2010|2010-06-16|2018-04-17|2018-04-17
5545|98598|10||352|30|12|8|2|2004|2004-08-02|2018-04-17|2018-04-17
5546|98639|2||1500|237|36|5|1|2013|2013-05-01|2018-04-17|2018-04-17
5547|98666|10||807|90.4|36|10|1|2006|2006-10-01|2018-04-17|2018-04-17
5548|98691|12|||||3|8|2003|2003-03-08|2018-04-17|2018-04-17
5549|98702|12||100|||4|24|2006|2006-04-24|2018-04-17|2018-04-17
5550|98719|12||100+|||6|6|2011|2011-06-06|2018-04-17|2018-04-17
5551|98736|12||40|||6|28|2005|2005-06-28|2018-04-17|2018-04-17
5552|98825|10||85|28|1|7|12|2006|2006-07-12|2018-04-17|2018-04-17
5553|98832|12|||||10|14|2005|2005-10-14|2018-04-17|2018-04-17
5554|98847|10||144|140|36|11|22|2005|2005-11-22|2018-04-17|2018-04-17
5555|98861|12||60|||9|19|2005|2005-09-19|2018-04-17|2018-04-17
5556|98862|12|||||7|28|2005|2005-07-28|2018-04-17|2018-04-17
5557|98878|12||80|||7|30|2005|2005-07-30|2018-04-17|2018-04-17
5558|98879|10||182|195|36|6|17|2005|2005-06-17|2018-04-17|2018-04-17
5559|98880|13||250|100|1|5|21|2012|2012-05-21|2018-04-17|2018-04-17
5560|98892|13||70|||3|9|2002|2002-03-09|2018-04-17|2018-04-17
5561|98893|12||100|||7|2|2008|2008-07-02|2018-04-17|2018-04-17
5562|98894|10||430|135|36|6|19|2008|2008-06-19|2018-04-17|2018-04-17
5563|98910|12|||||2|16|2006|2006-02-16|2018-04-17|2018-04-17
5564|98927|12||40|||6|2|2005|2005-06-02|2018-04-17|2018-04-17
5565|98947|10||411|74|36|5|27|2009|2009-05-27|2018-04-17|2018-04-17
5566|98957|12||150|||9|30|2002|2002-09-30|2018-04-17|2018-04-17
5567|98959|13||400|||4|3|2003|2003-04-03|2018-04-17|2018-04-17
5568|98960|13||400|||4|3|2003|2003-04-03|2018-04-17|2018-04-17
5569|98961|12||350|75|6|3|5|2007|2007-03-05|2018-04-17|2018-04-17
5570|98969|12||70|40|1|8|25|2006|2006-08-25|2018-04-17|2018-04-17
5571|98970|10|||||7|20|2012|2012-07-20|2018-04-17|2018-04-17
5572|98978|10|||||3|16|2009|2009-03-16|2018-04-17|2018-04-17
5573|98979|10||1107|59.2|1|3|16|2009|2009-03-16|2018-04-17|2018-04-17
5574|98980|10||2023|53.69|36|5|12|2012|2012-05-12|2018-04-17|2018-04-17
5575|98994|10||1404|158|36|2|1|2006|2006-02-01|2018-04-17|2018-04-17
5576|98995|10||1100|95|36|3|25|2006|2006-03-25|2018-04-17|2018-04-17
5577|99004|12||80|||6|15|2005|2005-06-15|2018-04-17|2018-04-17
5578|99014|12||35|||9|23|2005|2005-09-23|2018-04-17|2018-04-17
5579|99016|10||1305|44.28|36|7|26|2005|2005-07-26|2018-04-17|2018-04-17
5580|99017|10||1000|77.76|36|3|2|2006|2006-03-02|2018-04-17|2018-04-17
5581|99025|10||1511|65.50|36|1|22|2008|2008-01-22|2018-04-17|2018-04-17
5582|99039|10||2023|70.37|36|8|15|2008|2008-08-15|2018-04-17|2018-04-17
5583|99073|10||1697|5521|36|5|2|2007|2007-05-02|2018-04-17|2018-04-17
5584|99074|10||910|131.64|36|11|2|2007|2007-11-02|2018-04-17|2018-04-17
5585|99075|10||1500|47|36|10|19|2007|2007-10-19|2018-04-17|2018-04-17
5586|99090|12||150|||4|22|2003|2003-04-22|2018-04-17|2018-04-17
5587|99091|12||150|||7|21|2005|2005-07-21|2018-04-17|2018-04-17
5588|99092|10||2023|69||6|3|2010|2010-06-03|2018-04-17|2018-04-17
5589|99093|12||200|||9|22|2008|2008-09-22|2018-04-17|2018-04-17
5590|99123|10||1829|64|36|8|12|2010|2010-08-12|2018-04-17|2018-04-17
5591|99153|12||1400|81.7|36|10|20|2003|2003-10-20|2018-04-17|2018-04-17
5592|99159|10||1511|76.59|36|2|4|2012|2012-02-04|2018-04-17|2018-04-17
5593|99160|10||1500|7263|36|5|8|2013|2013-05-08|2018-04-17|2018-04-17
5594|99171|13||265|51|36|9|3|2012|2012-09-03|2018-04-17|2018-04-17
5595|99199|10||1007|183.28|36|4|10|2013|2013-04-10|2018-04-17|2018-04-17
5596|99229|10||990|104|18|2|1|2005|2005-02-01|2018-04-17|2018-04-17
5597|99240|10||265|34|36|7|28|2003|2003-07-28|2018-04-17|2018-04-17
5598|99241|13||600|100|1|9|30|2003|2003-09-30|2018-04-17|2018-04-17
5599|99242|12||1000|100|36|8|1|2012|2012-08-01|2018-04-17|2018-04-17
5600|99343|12||85|||12|27|2004|2004-12-27|2018-04-17|2018-04-17
5601|99344|12||100|||9|29|2005|2005-09-29|2018-04-17|2018-04-17
5602|99388|12||1400|149.52|36|10|29|2004|2004-10-29|2018-04-17|2018-04-17
5603|99439|12||40|||4|20|2004|2004-04-20|2018-04-17|2018-04-17
5604|99440|10||78|20|36|8|28|2002|2002-08-28|2018-04-17|2018-04-17
5605|99450|10||706|216|36|1|8|2010|2010-01-08|2018-04-17|2018-04-17
5606|99451|10||550|178|36|2|24|2010|2010-02-24|2018-04-17|2018-04-17
5607|99456|13||40|||4|20|2005|2005-04-20|2018-04-17|2018-04-17
5608|99461|12||40|10|1|12|4|2004|2004-12-04|2018-04-17|2018-04-17
5609|99497|10||1500|116|36|2|28|2003|2003-02-28|2018-04-17|2018-04-17
5610|99506|10||1200|66|36|1|22|2003|2003-01-22|2018-04-17|2018-04-17
5611|99507|10||235|16|36|1|29|2003|2003-01-29|2018-04-17|2018-04-17
5612|99548|10||1500|124|36|7|10|2003|2003-07-10|2018-04-17|2018-04-17
5613|99549|10||1752|103|36|10|10|2005|2005-10-10|2018-04-17|2018-04-17
5614|99550|10||1200|76|36|11|20|2005|2005-11-20|2018-04-17|2018-04-17
5615|99571|12|||||5|27|2003|2003-05-27|2018-04-17|2018-04-17
5616|99573|10||2000|103|36|3|12|2003|2003-03-12|2018-04-17|2018-04-17
5617|99577|10||1205|130.24|36|5|24|2006|2006-05-24|2018-04-17|2018-04-17
5618|99578|13||100|||12|5|2003|2003-12-05|2018-04-17|2018-04-17
5619|99591|10||605|197.59|36|11|4|2007|2007-11-04|2018-04-17|2018-04-17
5620|99597|10|||||4|27|2004|2004-04-27|2018-04-17|2018-04-17
5621|99598|10||1402|142.51|36|3|27|2008|2008-03-27|2018-04-17|2018-04-17
5622|99600|12||45|||5|17|2004|2004-05-17|2018-04-17|2018-04-17
5623|99615|10||1000|52|36|7|27|2004|2004-07-27|2018-04-17|2018-04-17
5624|99739|10||1804|158|36|9|10|2002|2002-09-10|2018-04-17|2018-04-17
5625|99761|12||150|35|1|4|23|2004|2004-04-23|2018-04-17|2018-04-17
5626|99762|12||400|100|10|12|8|2008|2008-12-08|2018-04-17|2018-04-17
5627|99763|12||400|100|1|2|22|2013|2013-02-22|2018-04-17|2018-04-17
5628|99764|10||63|124|36|6|13|2002|2002-06-13|2018-04-17|2018-04-17
5629|99774|13||1500|||2|2|2010|2010-02-02|2018-04-17|2018-04-17
5630|99834|10||50|0|02|9|7|2001|2001-09-07|2018-04-17|2018-04-17
5631|99899|12||203|22|36|10|11|2002|2002-10-11|2018-04-17|2018-04-17
5632|100055|10||175|144|3|12|13|2000|2000-12-13|2018-04-17|2018-04-17
5633|100061|12||70|||1|30|2004|2004-01-30|2018-04-17|2018-04-17
5634|100062|12||95/100|||4|27|2004|2004-04-27|2018-04-17|2018-04-17
5635|100242|10||2214|67.46|1|10|16|2003|2003-10-16|2018-04-17|2018-04-17
5636|100251|2||150|100|36|1|3|2006|2006-01-03|2018-04-17|2018-04-17
5637|100273|10||219|125|36|6|10|2003|2003-06-10|2018-04-17|2018-04-17
5638|100582|12||20|15|2|11|23|2010|2010-11-23|2018-04-17|2018-04-17
5639|100604|12||60|30|2|6|16|2010|2010-06-16|2018-04-17|2018-04-17
5640|100615|12||100|40|2|4|8|2011|2011-04-08|2018-04-17|2018-04-17
5641|100659|10||10|0|2|10|13|2010|2010-10-13|2018-04-17|2018-04-17
5642|100660|12||50|20|2|9|20|2013|2013-09-20|2018-04-17|2018-04-17
5643|100700|12||25|20|2|3|19|2011|2011-03-19|2018-04-17|2018-04-17
5644|100935|13||50|||8|4|2004|2004-08-04|2018-04-17|2018-04-17
5645|101022|10||20|||10|25|2010|2010-10-25|2018-04-17|2018-04-17
5646|101050|10||60|109|36|5|2|2007|2007-05-02|2018-04-17|2018-04-17
5647|101287|10||1000|97|36|4|28|2010|2010-04-28|2018-04-17|2018-04-17
5648|101454|10||76|15|36|8|20|2003|2003-08-20|2018-04-17|2018-04-17
5649|101556|10||140|18|36|5|28|2003|2003-05-28|2018-04-17|2018-04-17
5650|101739|12||200|||1|12|2007|2007-01-12|2018-04-17|2018-04-17
5651|101919|12||80|||11|17|2009|2009-11-17|2018-04-17|2018-04-17
5652|101987|10||3558|187.42|8|9|23|2004|2004-09-23|2018-04-17|2018-04-17
5653|102278|12||50|0|1|8|26|2011|2011-08-26|2018-04-17|2018-04-17
5654|102309|10||3521|103|36|7|2|2008|2008-07-02|2018-04-17|2018-04-17
5655|102699|10||337|64|36|9|24|2004|2004-09-24|2018-04-17|2018-04-17
5656|103051|10||600|43|36|9|22|2003|2003-09-22|2018-04-17|2018-04-17
5657|103344|10||405|40|36|12|1|2003|2003-12-01|2018-04-17|2018-04-17
5658|103659|12||300|||8|26|2005|2005-08-26|2018-04-17|2018-04-17
5659|104160|12||30|9|36|1|28|2003|2003-01-28|2018-04-17|2018-04-17
5660|104172|10||757|63.20|36|8|26|2009|2009-08-26|2018-04-17|2018-04-17
5661|104208|12||350|175|4|1|14|2006|2006-01-14|2018-04-17|2018-04-17
5662|104209|12||225|40|1|6|3|2008|2008-06-03|2018-04-17|2018-04-17
5663|104254|12||75|20|1|3|23|2002|2002-03-23|2018-04-17|2018-04-17
5664|104255|10||150|45|36|5|7|2003|2003-05-07|2018-04-17|2018-04-17
5665|104265|12||35|20|1|3|26|2004|2004-03-26|2018-04-17|2018-04-17
5666|104266|12||100|20|1|4|30|2004|2004-04-30|2018-04-17|2018-04-17
5667|104585|12||200|||1|8|2005|2005-01-08|2018-04-17|2018-04-17
5668|104615|12||73|10|1|8|7|2003|2003-08-07|2018-04-17|2018-04-17
5669|104616|12||400|50|3|8|28|2005|2005-08-28|2018-04-17|2018-04-17
5670|105086|12||800|||8|30|2006|2006-08-30|2018-04-17|2018-04-17
5671|105087|12||800|||8|30|2006|2006-08-30|2018-04-17|2018-04-17
5672|105152|10||1500|168|36|1|9|2003|2003-01-09|2018-04-17|2018-04-17
5673|105159|12||100|||1|22|2005|2005-01-22|2018-04-17|2018-04-17
5674|105161|13||400|100|1|6|30|2004|2004-06-30|2018-04-17|2018-04-17
5675|105162|13||400|100|1|6|21|2004|2004-06-21|2018-04-17|2018-04-17
5676|105350|10||1016|78|12|4|30|2003|2003-04-30|2018-04-17|2018-04-17
5677|105474|10||60|27|36|1|27|2006|2006-01-27|2018-04-17|2018-04-17
5678|105507|12|||||11|14|2002|2002-11-14|2018-04-17|2018-04-17
5679|105508|12||80|10|4|10|10|2002|2002-10-10|2018-04-17|2018-04-17
5680|105682|10||45|46|36|3|14|2002|2002-03-14|2018-04-17|2018-04-17
5681|105683|10||55|10|36|4|21|2005|2005-04-21|2018-04-17|2018-04-17
5682|105762|12||35|||10|15|2005|2005-10-15|2018-04-17|2018-04-17
5683|105763|13||150|75|1|4|29|2005|2005-04-29|2018-04-17|2018-04-17
5684|105764|12||45|0|2|1|6|2010|2010-01-06|2018-04-17|2018-04-17
5685|105765|12|||||9|5|2006|2006-09-05|2018-04-17|2018-04-17
5686|106048|10||1600|264|36|11|11|2004|2004-11-11|2018-04-17|2018-04-17
5687|106049|10||605|88|36|2|13|2005|2005-02-13|2018-04-17|2018-04-17
5688|106051|10||1251|144|36|8|23|2013|2013-08-23|2018-04-17|2018-04-17
5689|106086|13||55|40|1|5|23|2003|2003-05-23|2018-04-17|2018-04-17
5690|106087|13||55|40|1|5|21|2003|2003-05-21|2018-04-17|2018-04-17
5691|106088|10||1060|211|36|10|21|2005|2005-10-21|2018-04-17|2018-04-17
5692|106089|12||1220|112.77|36|9|1|2005|2005-09-01|2018-04-17|2018-04-17
5693|106126|10||700|96|24|10|25|2005|2005-10-25|2018-04-17|2018-04-17
5694|106157|10||1205|107.50|1|3|1|2006|2006-03-01|2018-04-17|2018-04-17
5695|106204|12||125|35|2|7|11|2005|2005-07-11|2018-04-17|2018-04-17
5696|106775|10||50|15|36|3|14|2004|2004-03-14|2018-04-17|2018-04-17
5697|106994|10||80|12|36|1|5|2006|2006-01-05|2018-04-17|2018-04-17
5698|107021|10||1810|250|36|5|29|2013|2013-05-29|2018-04-17|2018-04-17
5699|107030|12||1030|110.32|36|7|24|2004|2004-07-24|2018-04-17|2018-04-17
5700|107031|12||1700|253.23|36|3|13|2008|2008-03-13|2018-04-17|2018-04-17
5701|107032|10||1005|133.49|36|5|9|2008|2008-05-09|2018-04-17|2018-04-17
5702|107033|10||1500|309|36|4|18|2012|2012-04-18|2018-04-17|2018-04-17
5703|107040|10||999|91|1|5|15|2003|2003-05-15|2018-04-17|2018-04-17
5704|107041|10||1613|102|36|11|13|2002|2002-11-13|2018-04-17|2018-04-17
5705|107043|12||1600|121.70|36|3|19|2002|2002-03-19|2018-04-17|2018-04-17
5706|107044|12||1700|109.6|36|3|30|2007|2007-03-30|2018-04-17|2018-04-17
5707|107045|10||1205|57.8|1|9|29|2007|2007-09-29|2018-04-17|2018-04-17
5708|107051|10||800|35|36|9|19|2008|2008-09-19|2018-04-17|2018-04-17
5709|107056|10||1705|214|36|4|18|2008|2008-04-18|2018-04-17|2018-04-17
5710|107068|10||1612|98.34|36|10|10|2007|2007-10-10|2018-04-17|2018-04-17
5711|107090|10||18|5|2|4|26|2003|2003-04-26|2018-04-17|2018-04-17
5712|107143|10||2023|66.88|36|11|16|2007|2007-11-16|2018-04-17|2018-04-17
5713|107152|10||2006|99|36|12|19|2004|2004-12-19|2018-04-17|2018-04-17
5714|107161|10||750|95|3|8|8|2003|2003-08-08|2018-04-17|2018-04-17
5715|107171|10||2023|69|36|12|11|2009|2009-12-11|2018-04-17|2018-04-17
5716|107331|10||3298|168|36|7|18|2003|2003-07-18|2018-04-17|2018-04-17
5717|107446|12|||||4|3|2002|2002-04-03|2018-04-17|2018-04-17
5718|108102|12||500|100|2|7|12|2006|2006-07-12|2018-04-17|2018-04-17
5719|108103|12||500|100|2|7|20|2006|2006-07-20|2018-04-17|2018-04-17
5720|108110|13||35|||2|10|2003|2003-02-10|2018-04-17|2018-04-17
5721|108119|10|||||7|20|2005|2005-07-20|2018-04-17|2018-04-17
5722|108120|10||40|0|36|2|3|2006|2006-02-03|2018-04-17|2018-04-17
5723|108176|10||1500|90|36|4|23|2008|2008-04-23|2018-04-17|2018-04-17
5724|108197|12||2500|59|36|7|5|2002|2002-07-05|2018-04-17|2018-04-17
5725|108253|12||900|60|10|1|7|2005|2005-01-07|2018-04-17|2018-04-17
5726|108317|10||1631|94|36|1|9|2006|2006-01-09|2018-04-17|2018-04-17
5727|108336|10||1905|117|36|9|28|2012|2012-09-28|2018-04-17|2018-04-17
5728|108363|12||1520|70|36|7|23|2008|2008-07-23|2018-04-17|2018-04-17
5729|108370|12|||||3|6|2002|2002-03-06|2018-04-17|2018-04-17
5730|108371|12|||||8|4|2002|2002-08-04|2018-04-17|2018-04-17
5731|108447|10||16|7|36|12|21|2005|2005-12-21|2018-04-17|2018-04-17
5732|108448|10||1302|2527|36|8|31|2007|2007-08-31|2018-04-17|2018-04-17
5733|108468|10||294|164.30|36|8|5|2004|2004-08-05|2018-04-17|2018-04-17
5734|108472|12||1000|||5|6|2003|2003-05-06|2018-04-17|2018-04-17
5735|108473|10||100|80|36|5|9|2006|2006-05-09|2018-04-17|2018-04-17
5736|108474|12||80|||5|4|2006|2006-05-04|2018-04-17|2018-04-17
5737|108475|10||45|11|36|5|3|2007|2007-05-03|2018-04-17|2018-04-17
5738|108495|12||30|||4|23|2003|2003-04-23|2018-04-17|2018-04-17
5739|108532|10||60|10|36|12|3|2003|2003-12-03|2018-04-17|2018-04-17
5740|108559|10||33|30|36|4|20|2004|2004-04-20|2018-04-17|2018-04-17
5741|108600|12||550|110|36|8|30|2012|2012-08-30|2018-04-17|2018-04-17
5742|108628|10||15|12|36|6|6|2007|2007-06-06|2018-04-17|2018-04-17
5743|108643|10||1829|41.85|36|6|30|2005|2005-06-30|2018-04-17|2018-04-17
5744|108648|10||1100|89|36|9|10|2003|2003-09-10|2018-04-17|2018-04-17
5745|108718|10||27|5|36|12|23|2003|2003-12-23|2018-04-17|2018-04-17
5746|108893|10||18|||4|29|2003|2003-04-29|2018-04-17|2018-04-17
5747|108940|10||618|60|36|4|30|2008|2008-04-30|2018-04-17|2018-04-17
5748|109079|10||554|77|36|5|24|2005|2005-05-24|2018-04-17|2018-04-17
5749|109089|12||500|||6|17|2005|2005-06-17|2018-04-17|2018-04-17
5750|109096|10||1535|60.5|36|4|23|2009|2009-04-23|2018-04-17|2018-04-17
5751|109111|10||1353|50|36|2|13|2006|2006-02-13|2018-04-17|2018-04-17
5752|109112|10||508|56|36|3|14|2006|2006-03-14|2018-04-17|2018-04-17
5753|109376|10||470|90|36|6|15|2009|2009-06-15|2018-04-17|2018-04-17
5754|109556|12||300+|||5|21|2004|2004-05-21|2018-04-17|2018-04-17
5755|109567|12||100|||5|12|2003|2003-05-12|2018-04-17|2018-04-17
5756|109568|12||150|||2|13|2007|2007-02-13|2018-04-17|2018-04-17
5757|109579|12||150|0|1|12|7|2006|2006-12-07|2018-04-17|2018-04-17
5758|109606|12||200|||9|28|2004|2004-09-28|2018-04-17|2018-04-17
5759|109654|12||100|||4|20|2005|2005-04-20|2018-04-17|2018-04-17
5760|109771|12||440|45|36|2|6|2004|2004-02-06|2018-04-17|2018-04-17
5761|109772|12||450|45|36|2|6|2004|2004-02-06|2018-04-17|2018-04-17
5762|110005|10||100|||12|20|2002|2002-12-20|2018-04-17|2018-04-17
5763|110057|12||1200|||2|2|2007|2007-02-02|2018-04-17|2018-04-17
5764|110058|12||1200|||3|8|2007|2007-03-08|2018-04-17|2018-04-17
5765|110167|10||513|52.87|1|8|26|2002|2002-08-26|2018-04-17|2018-04-17
5766|110235|12||60|||1|4|2005|2005-01-04|2018-04-17|2018-04-17
5767|110248|10||480|131|36|11|3|2012|2012-11-03|2018-04-17|2018-04-17
5768|110378|12||350+|||1|8|2004|2004-01-08|2018-04-17|2018-04-17
5769|110724|12||15|||8|25|2004|2004-08-25|2018-04-17|2018-04-17
5770|110765|13||35|||5|21|2003|2003-05-21|2018-04-17|2018-04-17
5771|110796|10||900|98.77|36|4|6|2004|2004-04-06|2018-04-17|2018-04-17
5772|111003|10||50|272|36|3|15|2008|2008-03-15|2018-04-17|2018-04-17
5773|111017|12||30|||6|23|2006|2006-06-23|2018-04-17|2018-04-17
5774|111114|10||50|31|36|8|2|2003|2003-08-02|2018-04-17|2018-04-17
5775|111118|12||70|||4|26|2004|2004-04-26|2018-04-17|2018-04-17
5776|111281|10||501|168.93|36|6|15|2006|2006-06-15|2018-04-17|2018-04-17
5777|111282|10||205|332|36|11|16|2005|2005-11-16|2018-04-17|2018-04-17
5778|111360|10||12|5|42|4|4|2006|2006-04-04|2018-04-17|2018-04-17
5779|111376|10||413|166|36|8|31|2007|2007-08-31|2018-04-17|2018-04-17
5780|111413|12||200|||4|25|2003|2003-04-25|2018-04-17|2018-04-17
5781|111436|12||168|15|2|1|9|2008|2008-01-09|2018-04-17|2018-04-17
5782|111470|12||70|||4|3|2005|2005-04-03|2018-04-17|2018-04-17
5783|111490|12||30|||2|9|2005|2005-02-09|2018-04-17|2018-04-17
5784|111619|12||340|229|24|12|23|2008|2008-12-23|2018-04-17|2018-04-17
5785|111830|12||50|150||2|9|2004|2004-02-09|2018-04-17|2018-04-17
5786|111876|12||60|20|12|2|21|2005|2005-02-21|2018-04-17|2018-04-17
5787|112117|12||350|50|3|6|25|2005|2005-06-25|2018-04-17|2018-04-17
5788|112479|12||75|170||11|7|2003|2003-11-07|2018-04-17|2018-04-17
5789|113273|12||111|||8|30|2008|2008-08-30|2018-04-17|2018-04-17
5790|113330|2||126|123|24|2|14|2006|2006-02-14|2018-04-17|2018-04-17
5791|113340|13||15+|||1|28|2008|2008-01-28|2018-04-17|2018-04-17
5792|113733|12||100|45||11|8|2010|2010-11-08|2018-04-17|2018-04-17
5793|114018|12||25|10|2|10|3|2002|2002-10-03|2018-04-17|2018-04-17
5794|114046|12||70|86||11|12|2007|2007-11-12|2018-04-17|2018-04-17
5795|114128|12||100+|0|8|11|15|2011|2011-11-15|2018-04-17|2018-04-17
5796|114181|10||1200|70|36|6|5|2013|2013-06-05|2018-04-17|2018-04-17
5797|114343|12||25|0|1|3|27|2004|2004-03-27|2018-04-17|2018-04-17
5798|114574|12||50+|20|8|7|1|2010|2010-07-01|2018-04-17|2018-04-17
5799|114648|12||300|||9|20|2012|2012-09-20|2018-04-17|2018-04-17
5800|114650|12||130|||11|6|2011|2011-11-06|2018-04-17|2018-04-17
5801|114866|12||150|||2|23|2012|2012-02-23|2018-04-17|2018-04-17
5802|114893|12||60|||9|9|2011|2011-09-09|2018-04-17|2018-04-17
5803|114995|12||100|||7|28|2004|2004-07-28|2018-04-17|2018-04-17
5804|115005|12||130|||5|25|2014|2014-05-25|2018-04-17|2018-04-17
5805|115017|12||100|10|24|5|18|2012|2012-05-18|2018-04-17|2018-04-17
5806|115022|12||90|||10|7|2011|2011-10-07|2018-04-17|2018-04-17
5807|115023|12||160|||7|30|2011|2011-07-30|2018-04-17|2018-04-17
5808|115045|12||24|60||10|21|2005|2005-10-21|2018-04-17|2018-04-17
5809|115086|12||100|20|6|4|19|2013|2013-04-19|2018-04-17|2018-04-17
5810|115149|12||20|0|1|1|3|2006|2006-01-03|2018-04-17|2018-04-17
5811|115254|10||69|30|4|9|22|2003|2003-09-22|2018-04-17|2018-04-17
5812|115289|12||130|||8|2|2012|2012-08-02|2018-04-17|2018-04-17
5813|115327|12||120|||9|15|2011|2011-09-15|2018-04-17|2018-04-17
5814|115338|12||80|10|2|11|15|2002|2002-11-15|2018-04-17|2018-04-17
5815|115340|12||100|10|2|8|28|2010|2010-08-28|2018-04-17|2018-04-17
5816|115380|10||430|294|36|11|26|2007|2007-11-26|2018-04-17|2018-04-17
5817|115548|12||70|||4|19|2014|2014-04-19|2018-04-17|2018-04-17
5818|115571|12||80|||6|22|2013|2013-06-22|2018-04-17|2018-04-17
5819|115596|12||1100|20|2|10|14|2010|2010-10-14|2018-04-17|2018-04-17
5820|115609|12||120|||1|31|2014|2014-01-31|2018-04-17|2018-04-17
5821|115610|12||180|||11|5|2010|2010-11-05|2018-04-17|2018-04-17
5822|115617|12||50|8|2|8|22|2008|2008-08-22|2018-04-17|2018-04-17
5823|115626|12||70|10|2|12|20|2004|2004-12-20|2018-04-17|2018-04-17
5824|115627|12||100|9|2|8|22|2013|2013-08-22|2018-04-17|2018-04-17
5825|115644|12||75|85||7|6|2005|2005-07-06|2018-04-17|2018-04-17
5826|115666|12||80|10|2|11|30|2009|2009-11-30|2018-04-17|2018-04-17
5827|115674|10||1600|119.8|36|7|22|2004|2004-07-22|2018-04-17|2018-04-17
5828|115768|12||100|||3|1|2011|2011-03-01|2018-04-17|2018-04-17
5829|115780|12||110|||5|27|2011|2011-05-27|2018-04-17|2018-04-17
5830|115784|12||20|25|4|8|1|2009|2009-08-01|2018-04-17|2018-04-17
5831|115787|12||80|120|2|3|20|2014|2014-03-20|2018-04-17|2018-04-17
5832|115818|12||60|80|1|5|23|2013|2013-05-23|2018-04-17|2018-04-17
5833|115821|12||75|||7|29|2011|2011-07-29|2018-04-17|2018-04-17
5834|115822|10||17|||12|13|2010|2010-12-13|2018-04-17|2018-04-17
5835|115832|12||100|40|1|7|31|2007|2007-07-31|2018-04-17|2018-04-17
5836|115833|12||50|75||3|7|2012|2012-03-07|2018-04-17|2018-04-17
5837|115839|12||30|8|2|12|10|2007|2007-12-10|2018-04-17|2018-04-17
5838|115840|12||25|140|2|5|8|2012|2012-05-08|2018-04-17|2018-04-17
5839|115844|12||20|||2|18|2014|2014-02-18|2018-04-17|2018-04-17
5840|115852|12||30|10|2|9|19|2011|2011-09-19|2018-04-17|2018-04-17
5841|115854|12||12|||10|25|2006|2006-10-25|2018-04-17|2018-04-17
5842|115881|12||35|110|1|2|6|2008|2008-02-06|2018-04-17|2018-04-17
5843|115883|12||70|10|2|4|20|2006|2006-04-20|2018-04-17|2018-04-17
5844|115888|12||60|130|1|1|18|2006|2006-01-18|2018-04-17|2018-04-17
5845|115889|12||30|9|2|6|7|2013|2013-06-07|2018-04-17|2018-04-17
5846|115907|12||40|9|2|12|12|2013|2013-12-12|2018-04-17|2018-04-17
5847|115932|12||100+|150||11|26|2010|2010-11-26|2018-04-17|2018-04-17
5848|116003|12||50|165|1|11|15|2012|2012-11-15|2018-04-17|2018-04-17
5849|116026|10||15|||5|11|2013|2013-05-11|2018-04-17|2018-04-17
5850|116037|12||60|||10|3|2013|2013-10-03|2018-04-17|2018-04-17
5851|116045|12||7|195||10|20|2008|2008-10-20|2018-04-17|2018-04-17
5852|116089|12||66|20|24|4|5|2010|2010-04-05|2018-04-17|2018-04-17
5853|116091|12||75|75|1|8|2|2006|2006-08-02|2018-04-17|2018-04-17
