,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1528,2018-02-26,426370.7633669503,200045.84864201696,552618.4580295237,388459.9041839131,462568.24982321565,-53225.25858362792,-53225.25858362792,-53225.25858362792,-2051.993575216382,-2051.993575216382,-2051.993575216382,-51173.26500841154,-51173.26500841154,-51173.26500841154,0.0,0.0,0.0,373145.5047833224
1529,2018-02-27,426358.6452961256,192803.9782445247,554138.1995256679,388305.5719402598,462682.26630934334,-51207.72273257715,-51207.72273257715,-51207.72273257715,-3556.2153779583655,-3556.2153779583655,-3556.2153779583655,-47651.507354618785,-47651.507354618785,-47651.507354618785,0.0,0.0,0.0,375150.92256354843
1530,2018-02-28,426346.5272253008,216127.4677000432,550631.5034632904,388151.23969660647,462752.268442435,-38348.58133562996,-38348.58133562996,-38348.58133562996,6275.53651745814,6275.53651745814,6275.53651745814,-44624.11785308811,-44624.11785308811,-44624.11785308811,0.0,0.0,0.0,387997.9458896708
1531,2018-03-01,426334.409154476,197343.97178596174,566616.6855804381,387996.9074529531,462803.96021803847,-39763.63915874654,-39763.63915874654,-39763.63915874654,2363.326134379924,2363.326134379924,2363.326134379924,-42126.965293126465,-42126.965293126465,-42126.965293126465,0.0,0.0,0.0,386570.7699957295
1532,2018-03-02,426322.2910836513,196305.17500845765,557472.9260425209,387842.5752092998,462855.6519936418,-45262.49558138402,-45262.49558138402,-45262.49558138402,-5084.718113658285,-5084.718113658285,-5084.718113658285,-40177.77746772574,-40177.77746772574,-40177.77746772574,0.0,0.0,0.0,381059.7955022673
1533,2018-03-03,426310.1730128265,211324.559433295,567809.5794453074,387688.2429656463,462907.3437692453,-39612.84110153491,-39612.84110153491,-39612.84110153491,-837.1366326547408,-837.1366326547408,-837.1366326547408,-38775.70446888017,-38775.70446888017,-38775.70446888017,0.0,0.0,0.0,386697.3319112916
1534,2018-03-04,426298.05494200176,219359.13500115013,557271.1729040188,387533.9107219931,462959.03554484865,-35010.24053396519,-35010.24053396519,-35010.24053396519,2891.2010476533346,2891.2010476533346,2891.2010476533346,-37901.44158161853,-37901.44158161853,-37901.44158161853,0.0,0.0,0.0,391287.8144080366
1535,2018-03-05,426285.936871177,212400.91434944634,561071.434367923,387379.5784783397,463010.7273204521,-39569.90099948439,-39569.90099948439,-39569.90099948439,-2051.9935752206297,-2051.9935752206297,-2051.9935752206297,-37517.90742426376,-37517.90742426376,-37517.90742426376,0.0,0.0,0.0,386716.0358716926
1536,2018-03-06,426273.8188003523,208692.31643091873,580998.7217649675,387225.2462346864,463062.4190960555,-41127.67190070931,-41127.67190070931,-41127.67190070931,-3556.215377953122,-3556.215377953122,-3556.215377953122,-37571.45652275618,-37571.45652275618,-37571.45652275618,0.0,0.0,0.0,385146.14689964295
1537,2018-03-07,426261.70072952745,217361.0795347383,562899.9086709917,387070.9139910331,463114.1108716589,-31718.053130149823,-31718.053130149823,-31718.053130149823,6275.536517461308,6275.536517461308,6275.536517461308,-37993.58964761114,-37993.58964761114,-37993.58964761114,0.0,0.0,0.0,394543.6475993776
1538,2018-03-08,426249.58265870274,209130.3944750934,563619.331021581,386916.5817473798,463177.5876423983,-36339.784319087805,-36339.784319087805,-36339.784319087805,2363.3261343883573,2363.3261343883573,2363.3261343883573,-38703.11045347616,-38703.11045347616,-38703.11045347616,0.0,0.0,0.0,389909.79833961494
1539,2018-03-09,426237.46458787797,197112.07386496392,561598.9148039386,386762.24950372643,463333.15753456973,-44693.381789698644,-44693.381789698644,-44693.381789698644,-5084.71811365595,-5084.71811365595,-5084.71811365595,-39608.66367604269,-39608.66367604269,-39608.66367604269,0.0,0.0,0.0,381544.08279817936
1540,2018-03-10,426225.3465170532,213180.14150529756,567727.8532397848,386607.9172600731,463488.40045655466,-41448.715390078454,-41448.715390078454,-41448.715390078454,-837.1366326473571,-837.1366326473571,-837.1366326473571,-40611.5787574311,-40611.5787574311,-40611.5787574311,0.0,0.0,0.0,384776.63112697477
1541,2018-03-11,426213.22844622843,210322.13865674846,560290.7015354269,386453.58501641976,463643.6433785395,-38717.73257473052,-38717.73257473052,-38717.73257473052,2891.2010476592,2891.2010476592,2891.2010476592,-41608.93362238973,-41608.93362238973,-41608.93362238973,0.0,0.0,0.0,387495.4958714979
1542,2018-03-12,426201.1103754037,210587.69235682918,566315.2349828975,386299.25277276646,463798.88630052423,-44548.74026627206,-44548.74026627206,-44548.74026627206,-2051.99357522716,-2051.99357522716,-2051.99357522716,-42496.7466910449,-42496.7466910449,-42496.7466910449,0.0,0.0,0.0,381652.3701091317
1543,2018-03-13,426188.9923045789,204534.99263390808,565283.3513869472,386144.9205291131,463954.1292225092,-46729.41666594775,-46729.41666594775,-46729.41666594775,-3556.2153779621653,-3556.2153779621653,-3556.2153779621653,-43173.201287985576,-43173.201287985576,-43173.201287985576,0.0,0.0,0.0,379459.5756386311
1544,2018-03-14,426176.8742337542,217056.97396433982,574359.5441105461,385990.58828545973,464109.37214449403,-37266.26899325018,-37266.26899325018,-37266.26899325018,6275.536517456763,6275.536517456763,6275.536517456763,-43541.80551070694,-43541.80551070694,-43541.80551070694,0.0,0.0,0.0,388910.605240504
1545,2018-03-15,426164.7561629294,203376.56750603637,560585.3588260211,385836.2560418064,464193.50139862206,-41151.06626206011,-41151.06626206011,-41151.06626206011,2363.3261343872077,2363.3261343872077,2363.3261343872077,-43514.392396447314,-43514.392396447314,-43514.392396447314,0.0,0.0,0.0,385013.68990086927
1546,2018-03-16,426152.6380921046,176471.19236819106,550591.0784414012,385681.9237981531,464260.27338913595,-48098.58793541893,-48098.58793541893,-48098.58793541893,-5084.718113659279,-5084.718113659279,-5084.718113659279,-43013.86982175966,-43013.86982175966,-43013.86982175966,0.0,0.0,0.0,378054.05015668564
1547,2018-03-17,426140.52002127987,198014.78297158726,561262.9057147123,385527.5915544998,464327.04537964985,-42813.77349374962,-42813.77349374962,-42813.77349374962,-837.1366326399731,-837.1366326399731,-837.1366326399731,-41976.63686110965,-41976.63686110965,-41976.63686110965,0.0,0.0,0.0,383326.74652753025
1548,2018-03-18,426128.40195045515,207758.54819613896,569076.3684352986,385373.2593108464,464393.81737016374,-37463.392057436875,-37463.392057436875,-37463.392057436875,2891.201047660717,2891.201047660717,2891.201047660717,-40354.59310509759,-40354.59310509759,-40354.59310509759,0.0,0.0,0.0,388665.0098930183
1549,2018-03-19,426116.2838796304,204939.34339726687,575232.4487088469,385218.9270671932,464460.58936067764,-40168.67299326589,-40168.67299326589,-40168.67299326589,-2051.993575215998,-2051.993575215998,-2051.993575215998,-38116.67941804989,-38116.67941804989,-38116.67941804989,0.0,0.0,0.0,385947.6108863645
1550,2018-03-20,426104.16580880556,207075.88404696647,559221.0573367176,385064.5948235397,464527.36135119153,-38806.117825114234,-38806.117825114234,-38806.117825114234,-3556.215377957162,-3556.215377957162,-3556.215377957162,-35249.90244715707,-35249.90244715707,-35249.90244715707,0.0,0.0,0.0,387298.04798369133
1551,2018-03-21,426092.04773798084,220292.1641628967,582310.1237881398,384910.26257988653,464594.1333417054,-25484.27396363994,-25484.27396363994,-25484.27396363994,6275.536517457219,6275.536517457219,6275.536517457219,-31759.810481097156,-31759.810481097156,-31759.810481097156,0.0,0.0,0.0,400607.7737743409
1552,2018-03-22,426079.92966715613,220816.43601271426,585538.898753798,384755.93033623317,464660.90533221926,-25307.078412620856,-25307.078412620856,-25307.078412620856,2363.326134376762,2363.326134376762,2363.326134376762,-27670.404546997615,-27670.404546997615,-27670.404546997615,0.0,0.0,0.0,400772.85125453526
1553,2018-03-23,426067.8115963313,219476.31834726263,583570.149978687,384601.5980925798,464701.13331597525,-28108.203567282584,-28108.203567282584,-28108.203567282584,-5084.718113662607,-5084.718113662607,-5084.718113662607,-23023.48545361998,-23023.48545361998,-23023.48545361998,0.0,0.0,0.0,397959.6080290487
1554,2018-03-24,426055.69352550653,222011.0278627993,582814.9605338891,384447.2658489265,464729.32517672214,-18714.590975349074,-18714.590975349074,-18714.590975349074,-837.1366326494394,-837.1366326494394,-837.1366326494394,-17877.45434269963,-17877.45434269963,-17877.45434269963,0.0,0.0,0.0,407341.10255015746
1555,2018-03-25,426043.5754546818,233782.9635668493,591436.937211004,384293.490090284,464757.51703746896,-9414.399653580334,-9414.399653580334,-9414.399653580334,2891.201047662646,2891.201047662646,2891.201047662646,-12305.60070124298,-12305.60070124298,-12305.60070124298,0.0,0.0,0.0,416629.1758011015
1556,2018-03-26,426031.457383857,244403.2738056073,588471.3263168508,384141.1805357555,464785.5218698017,-8445.920808386178,-8445.920808386178,-8445.920808386178,-2051.9935752225274,-2051.9935752225274,-2051.9935752225274,-6393.92723316365,-6393.92723316365,-6393.92723316365,0.0,0.0,0.0,417585.5365754708
1557,2018-03-27,426019.3393130323,252558.6790653111,602146.4264489446,383988.8709812271,464812.46534315293,-3794.7904071267662,-3794.7904071267662,-3794.7904071267662,-3556.21537795192,-3556.21537795192,-3556.21537795192,-238.57502917484658,-238.57502917484658,-238.57502917484658,0.0,0.0,0.0,422224.5489059055
1558,2018-03-28,426007.2212422075,266180.1049850176,608909.6238816853,383836.56142669864,464839.4088165041,12332.611825182397,12332.611825182397,12332.611825182397,6275.536517452676,6275.536517452676,6275.536517452676,6057.075307729722,6057.075307729722,6057.075307729722,0.0,0.0,0.0,438339.8330673899
1559,2018-03-29,425995.10317138274,259026.32977169918,611928.2651370803,383684.25187217013,464866.3522898553,14748.867027972241,14748.867027972241,14748.867027972241,2363.326134389843,2363.326134389843,2363.326134389843,12385.540893582398,12385.540893582398,12385.540893582398,0.0,0.0,0.0,440743.970199355
1560,2018-03-30,425982.98510055797,255728.34399011423,627082.128918074,383531.94231764163,464893.2979933507,13553.800811259796,13553.800811259796,13553.800811259796,-5084.718113660319,-5084.718113660319,-5084.718113660319,18638.518924920114,18638.518924920114,18638.518924920114,0.0,0.0,0.0,439536.78591181774
1561,2018-03-31,425970.86702973326,274342.38144557027,634285.1001956123,383379.6327631132,464920.2700349144,23873.079494870843,23873.079494870843,23873.079494870843,-837.1366326476113,-837.1366326476113,-837.1366326476113,24710.21612751845,24710.21612751845,24710.21612751845,0.0,0.0,0.0,449843.9465246041
1562,2018-04-01,425958.7489589084,290411.8777977792,644419.3149406387,383227.3232085846,464947.2420764782,33391.826353634075,33391.826353634075,33391.826353634075,2891.2010476558785,2891.2010476558785,2891.2010476558785,30500.625305978203,30500.625305978203,30500.625305978203,0.0,0.0,0.0,459350.5753125425
1563,2018-04-02,425946.6308880837,293399.53536133555,634236.067665771,383075.01365405624,464974.2141180419,33866.65643324154,33866.65643324154,33866.65643324154,-2051.993575229057,-2051.993575229057,-2051.993575229057,35918.650008470584,35918.650008470584,35918.650008470584,0.0,0.0,0.0,459813.2873213253
1564,2018-04-03,425934.51281725895,278765.6763613892,648468.3824943779,382922.7040995278,465067.1696611867,37328.76686693754,37328.76686693754,37328.76686693754,-3556.2153779466767,-3556.2153779466767,-3556.2153779466767,40884.98224488422,40884.98224488422,40884.98224488422,0.0,0.0,0.0,463263.27968419646
1565,2018-04-04,425922.3947464341,307776.7057487726,664596.7523627618,382770.3945449993,465232.1298790006,51610.18146159961,51610.18146159961,51610.18146159961,6275.536517445419,6275.536517445419,6275.536517445419,45334.6449441542,45334.6449441542,45334.6449441542,0.0,0.0,0.0,477532.5762080337
1566,2018-04-05,425910.2766756094,291198.77798085485,645235.9275016245,382618.08499047084,465397.0900968145,51582.446353089515,51582.446353089515,51582.446353089515,2363.3261343840454,2363.3261343840454,2363.3261343840454,49219.120218705466,49219.120218705466,49219.120218705466,0.0,0.0,0.0,477492.72302869894
1567,2018-04-06,425898.1586047847,287119.5679501246,648248.7031814108,382465.77543594234,465562.0503146285,47423.27814585636,47423.27814585636,47423.27814585636,-5084.718113657986,-5084.718113657986,-5084.718113657986,52507.99625951436,52507.99625951436,52507.99625951436,0.0,0.0,0.0,473321.43675064103
1568,2018-04-07,425886.0405339599,280154.9451357555,659439.1993348661,382313.4658814139,465727.0105324424,54352.942847151025,54352.942847151025,54352.942847151025,-837.1366326346716,-837.1366326346716,-837.1366326346716,55190.079479785694,55190.079479785694,55190.079479785694,0.0,0.0,0.0,480238.98338111094
1569,2018-04-08,425873.9224631351,299924.2180105355,672275.6733622245,382161.1563268854,465891.9707502563,60165.13501108208,60165.13501108208,60165.13501108208,2891.2010476578075,2891.2010476578075,2891.2010476578075,57273.93396342428,57273.93396342428,57273.93396342428,0.0,0.0,0.0,486039.05747421714
1570,2018-04-09,425861.8043923104,304704.095410983,654115.1675480756,382008.846772357,466056.9309680703,56735.83333926099,56735.83333926099,56735.83333926099,-2051.993575217896,-2051.993575217896,-2051.993575217896,58787.82691447888,58787.82691447888,58787.82691447888,0.0,0.0,0.0,482597.6377315714
1571,2018-04-10,425849.6863214857,320866.19617759524,639255.1090545979,381856.53721782845,466221.89118588425,56222.86078563382,56222.86078563382,56222.86078563382,-3556.2153779557216,-3556.2153779557216,-3556.2153779557216,59779.07616358955,59779.07616358955,59779.07616358955,0.0,0.0,0.0,482072.54710711946
1572,2018-04-11,425837.56825066084,319003.84143775486,653828.0567692163,381704.2276633,466386.85140369827,66588.34988248433,66588.34988248433,66588.34988248433,6275.536517448587,6275.536517448587,6275.536517448587,60312.813365035734,60312.813365035734,60312.813365035734,0.0,0.0,0.0,492425.9181331452
1573,2018-04-12,425825.4501798361,305311.93780621974,659610.9782626085,381551.91810877156,466551.8116215121,62833.519936225726,62833.519936225726,62833.519936225726,2363.326134378248,2363.326134378248,2363.326134378248,60470.193801847476,60470.193801847476,60470.193801847476,0.0,0.0,0.0,488658.9701160618
1574,2018-04-13,425813.33210901136,292581.74015103804,655978.7698883496,381432.7629223943,466716.7718393261,55261.3820879628,55261.3820879628,55261.3820879628,-5084.718113655651,-5084.718113655651,-5084.718113655651,60346.100201618465,60346.100201618465,60346.100201618465,0.0,0.0,0.0,481074.7141969742
1575,2018-04-14,425801.21403818653,308092.53147606266,670153.5253114722,381332.55471360753,466881.73205714003,59209.266537290125,59209.266537290125,59209.266537290125,-837.1366326665442,-837.1366326665442,-837.1366326665442,60046.40316995667,60046.40316995667,60046.40316995667,0.0,0.0,0.0,485010.48057547666
1576,2018-04-15,425789.0959673618,310758.4745181792,665663.7776850981,381232.3465048206,467046.69227495394,62576.05537017646,62576.05537017646,62576.05537017646,2891.2010476593246,2891.2010476593246,2891.2010476593246,59684.854322517145,59684.854322517145,59684.854322517145,0.0,0.0,0.0,488365.15133753826
1577,2018-04-16,425776.97789653705,296466.76583784516,662016.0776305143,381132.1382960338,467211.6524927679,57327.705966984504,57327.705966984504,57327.705966984504,-2051.9935752244246,-2051.9935752244246,-2051.9935752244246,59379.69954220892,59379.69954220892,59379.69954220892,0.0,0.0,0.0,483104.68386352155
1578,2018-04-17,425764.8598257123,307160.92365617305,659664.5405185041,381031.930087247,467376.61271058186,55693.893288031424,55693.893288031424,55693.893288031424,-3556.2153779507184,-3556.2153779507184,-3556.2153779507184,59250.10866598213,59250.10866598213,59250.10866598213,0.0,0.0,0.0,481458.75311374373
1579,2018-04-18,425752.7417548875,319924.89914871694,665123.7089410209,380931.7218784601,467541.5729283958,65688.0605630618,65688.0605630618,65688.0605630618,6275.536517451754,6275.536517451754,6275.536517451754,59412.52404561004,59412.52404561004,59412.52404561004,0.0,0.0,0.0,491440.8023179493
1580,2018-04-19,425740.6236840628,306196.2853436567,663894.3466843943,380831.51366967324,467665.9259093748,62340.35977474746,62340.35977474746,62340.35977474746,2363.3261343678023,2363.3261343678023,2363.3261343678023,59977.033640379654,59977.033640379654,59977.033640379654,0.0,0.0,0.0,488080.98345881025
1581,2018-04-20,425728.50561323797,296652.13238667493,665314.9026206123,380731.3054608865,467750.18739864015,55959.15636316352,55959.15636316352,55959.15636316352,-5084.718113659027,-5084.718113659027,-5084.718113659027,61043.87447682255,61043.87447682255,61043.87447682255,0.0,0.0,0.0,481687.66197640146
1582,2018-04-21,425716.38754241326,310879.25841046235,662671.3612957713,380631.09725209954,467834.4488879056,61863.03280275022,61863.03280275022,61863.03280275022,-837.1366326591601,-837.1366326591601,-837.1366326591601,62700.16943540938,62700.16943540938,62700.16943540938,0.0,0.0,0.0,487579.4203451635
1583,2018-04-22,425704.2694715885,308319.4465139031,679432.4025232323,380530.8890433127,467918.71037717094,67908.19550905483,67908.19550905483,67908.19550905483,2891.2010476569044,2891.2010476569044,2891.2010476569044,65016.994461397924,65016.994461397924,65016.994461397924,0.0,0.0,0.0,493612.4649806433
1584,2018-04-23,425692.1514007638,309507.2709310282,665299.1655369607,380430.68083452585,468002.97186643624,65994.87102927585,65994.87102927585,65994.87102927585,-2051.993575228674,-2051.993575228674,-2051.993575228674,68046.86460450453,68046.86460450453,68046.86460450453,0.0,0.0,0.0,491687.0224300396
1585,2018-04-24,425680.03332993895,314756.5744460965,669182.0996659639,380330.472625739,468087.23335570167,68265.50062662637,68265.50062662637,68265.50062662637,-3556.2153779595224,-3556.2153779595224,-3556.2153779595224,71821.71600458589,71821.71600458589,71821.71600458589,0.0,0.0,0.0,493945.5339565653
1586,2018-04-25,425667.91525911423,342698.1355293122,677881.0402423457,380230.26441695215,468171.4948449671,82626.98388924277,82626.98388924277,82626.98388924277,6275.536517447212,6275.536517447212,6275.536517447212,76351.44737179556,76351.44737179556,76351.44737179556,0.0,0.0,0.0,508294.899148357
1587,2018-04-26,425655.79718828946,329379.42525332805,682389.0583205002,380130.05620816525,468255.7563342324,83986.39517170336,83986.39517170336,83986.39517170336,2363.3261343855306,2363.3261343855306,2363.3261343855306,81623.06903731784,81623.06903731784,81623.06903731784,0.0,0.0,0.0,509642.1923599928
1588,2018-04-27,425643.67911746464,336764.4091392739,684487.3731276108,380029.84799937846,468340.0178234978,82515.77259821851,82515.77259821851,82515.77259821851,-5084.718113656693,-5084.718113656693,-5084.718113656693,87600.49071187522,87600.49071187522,87600.49071187522,0.0,0.0,0.0,508159.45171568316
1589,2018-04-28,425631.5610466399,345041.4491585899,706654.1068325004,379929.63979059155,468424.27931276325,93387.82452659348,93387.82452659348,93387.82452659348,-837.1366326517764,-837.1366326517764,-837.1366326517764,94224.96115924526,94224.96115924526,94224.96115924526,0.0,0.0,0.0,519019.3855732334
1590,2018-04-29,425619.4429758152,363337.7736950435,700764.583470956,379829.4315818047,468508.54080202855,104307.35563038949,104307.35563038949,104307.35563038949,2891.201047654485,2891.201047654485,2891.201047654485,101416.154582735,101416.154582735,101416.154582735,0.0,0.0,0.0,529926.7986062047
1591,2018-04-30,425607.3249049904,349365.14766318956,709375.4875547341,379729.2233730179,468592.802291294,107021.88657959021,107021.88657959021,107021.88657959021,-2051.9935752352044,-2051.9935752352044,-2051.9935752352044,109073.88015482541,109073.88015482541,109073.88015482541,0.0,0.0,0.0,532629.2114845805
1592,2018-05-01,425595.2068341656,358694.109247083,722651.268966015,379629.015164231,468677.0637805594,113524.15794257706,113524.15794257706,113524.15794257706,-3556.215377968806,-3556.215377968806,-3556.215377968806,117080.3733205459,117080.3733205459,117080.3733205459,0.0,0.0,0.0,539119.3647767426
1593,2018-05-02,425583.0887633409,355332.7286997111,746549.8385322726,379528.9668153478,468761.23740874947,131578.64729800107,131578.64729800107,131578.64729800107,6275.536517450382,6275.536517450382,6275.536517450382,125303.11078055069,125303.11078055069,125303.11078055069,0.0,0.0,0.0,557161.736061342
1594,2018-05-03,425570.9706925161,381864.19873263774,747651.8239613333,379429.95189176494,468844.15596694034,135961.40202773522,135961.40202773522,135961.40202773522,2363.3261343750855,2363.3261343750855,2363.3261343750855,133598.07589336016,133598.07589336016,133598.07589336016,0.0,0.0,0.0,561532.3727202513
1595,2018-05-04,425558.85262169136,388985.7981259541,753791.4007092754,379330.936968182,468927.07452513126,136728.66994829406,136728.66994829406,136728.66994829406,-5084.71811366002,-5084.71811366002,-5084.71811366002,141813.38806195406,141813.38806195406,141813.38806195406,0.0,0.0,0.0,562287.5225699854
1596,2018-05-05,425546.7345508666,396856.1440549007,759868.1005348988,379231.92204459914,469009.9930833222,148956.06223842665,148956.06223842665,148956.06223842665,-837.1366326443925,-837.1366326443925,-837.1366326443925,149793.198871071,149793.198871071,149793.198871071,0.0,0.0,0.0,574502.7967892932
1597,2018-05-06,425534.6164800418,398258.4346459931,759887.4792516517,379132.9071210163,469092.34431148943,160272.9506796049,160272.9506796049,160272.9506796049,2891.2010476603514,2891.2010476603514,2891.2010476603514,157381.74963194455,157381.74963194455,157381.74963194455,0.0,0.0,0.0,585807.5671596467
1598,2018-05-07,425522.49840921705,404749.5388991938,770337.907808434,379033.8921974334,469173.99069082976,162375.4862340066,162375.4862340066,162375.4862340066,-2051.993575224042,-2051.993575224042,-2051.993575224042,164427.47980923066,164427.47980923066,164427.47980923066,0.0,0.0,0.0,587897.9846432237
1599,2018-05-08,425510.38033839234,413491.7108332338,766881.1781456298,378925.72088159824,469255.6370701701,167230.8583293298,167230.8583293298,167230.8583293298,-3556.215377963804,-3556.215377963804,-3556.215377963804,170787.07370729363,170787.07370729363,170787.07370729363,0.0,0.0,0.0,592741.2386677221
1600,2018-05-09,425498.26226756757,433825.7149944171,776253.8409081175,378752.4865737408,469337.2834495105,182604.87036431968,182604.87036431968,182604.87036431968,6275.536517453548,6275.536517453548,6275.536517453548,176329.33384686612,176329.33384686612,176329.33384686612,0.0,0.0,0.0,608103.1326318872
1601,2018-05-10,425486.1441967428,438947.81336884026,789763.6261159249,378579.25226588326,469418.92982885084,183302.09978337126,183302.09978337126,183302.09978337126,2363.3261343692875,2363.3261343692875,2363.3261343692875,180938.77364900193,180938.77364900193,180938.77364900193,0.0,0.0,0.0,608788.2439801141
1602,2018-05-11,425474.026125918,423588.0528257594,791422.8689326575,378406.0179580257,469500.5762081912,179434.11113664237,179434.11113664237,179434.11113664237,-5084.7181136521185,-5084.7181136521185,-5084.7181136521185,184518.8292502945,184518.8292502945,184518.8292502945,0.0,0.0,0.0,604908.1372625604
1603,2018-05-12,425461.9080550933,417314.7355138755,790809.6565111533,378232.78365016816,469582.22258753155,186157.46367292025,186157.46367292025,186157.46367292025,-837.1366326594147,-837.1366326594147,-837.1366326594147,186994.6003055797,186994.6003055797,186994.6003055797,0.0,0.0,0.0,611619.3717280135
1604,2018-05-13,425449.7899842685,432609.1180428567,786630.2805772932,378059.54934231064,469663.8689668718,191206.24326405738,191206.24326405738,191206.24326405738,2891.201047653583,2891.201047653583,2891.201047653583,188315.04221640388,188315.04221640388,188315.04221640388,0.0,0.0,0.0,616656.0332483258
1605,2018-05-14,425437.6719134438,441037.2264296928,795626.1696291203,377886.3150344532,469745.51534621225,186402.55343046034,186402.55343046034,186402.55343046034,-2051.993575230572,-2051.993575230572,-2051.993575230572,188454.5470056909,188454.5470056909,188454.5470056909,0.0,0.0,0.0,611840.2253439041
1606,2018-05-15,425425.553842619,428363.3347206286,806470.2743799838,377713.08072659577,469827.16172555264,183857.65125207466,183857.65125207466,183857.65125207466,-3556.2153779583214,-3556.2153779583214,-3556.2153779583214,187413.86663003298,187413.86663003298,187413.86663003298,0.0,0.0,0.0,609283.2050946937
1607,2018-05-16,425413.4357717942,428046.18017967156,798559.3356845684,377539.84641873825,469908.80810489296,191495.88693570902,191495.88693570902,191495.88693570902,6275.536517456717,6275.536517456717,6275.536517456717,185220.35041825226,185220.35041825226,185220.35041825226,0.0,0.0,0.0,616909.3227075032
1608,2018-05-17,425401.31770096946,426585.1256257738,786754.0207419785,377366.6121108807,469990.4544842333,184290.8131819108,184290.8131819108,184290.8131819108,2363.3261343777212,2363.3261343777212,2363.3261343777212,181927.48704753307,181927.48704753307,181927.48704753307,0.0,0.0,0.0,609692.1308828803
1609,2018-05-18,425389.19963014475,418491.2010174536,787693.5698617888,377193.37780302315,470072.10086357367,172529.04237912977,172529.04237912977,172529.04237912977,-5084.718113655446,-5084.718113655446,-5084.718113655446,177613.7604927852,177613.7604927852,177613.7604927852,0.0,0.0,0.0,597918.2420092745
1610,2018-05-19,425377.0815593199,410630.8907513897,774509.9395058927,377020.1434951656,470153.747242914,171543.71154438326,171543.71154438326,171543.71154438326,-837.1366326575871,-837.1366326575871,-837.1366326575871,172380.84817704084,172380.84817704084,172380.84817704084,0.0,0.0,0.0,596920.7931037032
1611,2018-05-20,425364.96348849515,417527.77544401895,774733.4123685986,376846.9091873082,470235.39362225437,169242.4086328364,169242.4086328364,169242.4086328364,2891.2010476555124,2891.2010476555124,2891.2010476555124,166351.20758518088,166351.20758518088,166351.20758518088,0.0,0.0,0.0,594607.3721213315
1612,2018-05-21,425352.84541767044,398531.4559556766,751865.8621204415,376673.6748794507,470317.0400015947,157613.1207986404,157613.1207986404,157613.1207986404,-2051.9935752348206,-2051.9935752348206,-2051.9935752348206,159665.11437387526,159665.11437387526,159665.11437387526,0.0,0.0,0.0,582965.9662163109
1613,2018-05-22,425340.7273468456,394434.4128574833,738882.649766,376500.44057159324,470398.686380935,148921.01467011767,148921.01467011767,148921.01467011767,-3556.2153779676046,-3556.2153779676046,-3556.2153779676046,152477.2300480853,152477.2300480853,152477.2300480853,0.0,0.0,0.0,574261.7420169633
1614,2018-05-23,425328.6092760209,400911.7318944639,759687.1780018228,376327.20626373566,470480.3327602754,151228.32667600026,151228.32667600026,151228.32667600026,6275.536517452172,6275.536517452172,6275.536517452172,144952.7901585481,144952.7901585481,144952.7901585481,0.0,0.0,0.0,576556.9359520212
1615,2018-05-24,425316.49120519613,384687.0377241911,740354.9102820975,376154.3063023683,470562.75753523456,139626.84047916034,139626.84047916034,139626.84047916034,2363.3261343765707,2363.3261343765707,2363.3261343765707,137263.5143447838,137263.5143447838,137263.5143447838,0.0,0.0,0.0,564943.3316843564
1616,2018-05-25,425304.37313437136,370730.3604759193,729489.0827398327,376046.6318096593,470651.9993529102,124498.62900359494,124498.62900359494,124498.62900359494,-5084.718113653112,-5084.718113653112,-5084.718113653112,129583.34711724803,129583.34711724803,129583.34711724803,0.0,0.0,0.0,549803.0021379663
1617,2018-05-26,425292.2550635466,365429.70364154404,719825.1997945581,375938.9573169503,470741.241170586,121247.0061962648,121247.0061962648,121247.0061962648,-837.1366326446473,-837.1366326446473,-837.1366326446473,122084.14282890945,122084.14282890945,122084.14282890945,0.0,0.0,0.0,546539.2612598113
1618,2018-05-27,425280.1369927219,370228.46306568204,719312.7755206,375831.2828242414,470830.4829882618,117822.6107564603,117822.6107564603,117822.6107564603,2891.2010476530927,2891.2010476530927,2891.2010476530927,114931.4097088072,114931.4097088072,114931.4097088072,0.0,0.0,0.0,543102.7477491822
1619,2018-05-28,425268.0189218971,348656.3852649957,712061.762782507,375723.60833153233,470919.72480593756,106228.23250493612,106228.23250493612,106228.23250493612,-2051.9935752128094,-2051.9935752128094,-2051.9935752128094,108280.22608014892,108280.22608014892,108280.22608014892,0.0,0.0,0.0,531496.2514268332
1620,2018-05-29,425255.90085107234,338901.73151643027,689252.7007476591,375580.61214481544,471008.9666236134,98715.2216397209,98715.2216397209,98715.2216397209,-3556.2153779623613,-3556.2153779623613,-3556.2153779623613,102271.43701768326,102271.43701768326,102271.43701768326,0.0,0.0,0.0,523971.12249079323
1621,2018-05-30,425243.78278024757,358124.98593017185,712821.144899598,375399.3863844189,471098.2084412891,103303.76837329286,103303.76837329286,103303.76837329286,6275.536517452628,6275.536517452628,6275.536517452628,97028.23185584022,97028.23185584022,97028.23185584022,0.0,0.0,0.0,528547.5511535404
