date,Biomass,Coal,Hydro,Nuclear,Other,Solar,Wind,NGas
2017-06-25,1158.393283,327451.509718,1400.436876,90862.390197,22.180488,7225.792107,84221.514465,512698.16192800005
2017-06-26,1130.820879,346764.456102,1621.225564,90803.906169,26.897427,6790.94275,72884.493783,585352.988519
2017-06-27,1143.337421,334071.335602,1443.092549,90725.520898,48.338622,7963.72779,113543.552415,560884.1833169999
2017-06-28,1245.459309,326187.85843,1947.86195,90642.743469,165.556991,8291.491351,223791.885755,495411.564834
2017-06-29,1273.108211,347835.958373,2236.820113,90644.608001,54.612162,8896.952977,256788.871587,497733.299532
2017-06-30,1252.481152,373455.412872,2169.857818,90676.768646,53.884438,7841.60564,283924.660578,510963.62971500005
2017-07-01,1242.436557,336516.090687,1884.67985,90665.993656,56.045917,7806.558075,171532.251561,514914.82118800003
2017-07-02,1243.265919,361203.163055,1852.315874,90588.734496,56.489005,7988.480902,174959.208451,521945.89698200003
2017-07-03,1234.022605,370896.260152,2166.136983,90495.253708,63.61806,6881.686309,213213.333689,544770.266175
2017-07-04,1224.82095,366191.291423,1841.577577,90612.04811,51.634631,8412.045871,163859.009881,547500.442296
2017-07-05,1176.315514,395843.028427,1986.107495,90563.313579,106.380276,7822.081373,93038.775061,638797.080559
2017-07-06,1215.029863,391515.682721,2165.989443,90427.847481,49.628397,7431.869273,63910.415047,664232.0856379999
2017-07-07,1256.714802,378853.48205,2829.396414,90309.685328,48.360615,7666.239052,50446.073515,682451.262114
2017-07-08,1274.113025,379024.081783,2920.853086,90142.820148,33.184111,8681.434089,60186.334499,633461.569674
2017-07-09,1272.894504,366374.259666,2968.852045,90028.12524,-13.877712,8291.470937,110263.881943,554373.917259
2017-07-10,1227.842839,352843.881471,3052.843876,89928.735426,-7.139212,9091.764705,170298.25672,548190.263519
2017-07-11,1147.526408,368277.23827,2900.491349,89798.703806,33.488892,8699.039544,235108.105763,541964.775228
2017-07-12,1189.498019,390444.738072,2870.299721,89920.266773,37.946779,7650.594709,221249.891011,523468.960607
2017-07-13,1222.454548,379040.185763,2686.710474,89830.925268,43.738521,6008.90578,153015.56466,616508.790449
2017-07-14,1236.163951,380941.705468,2766.934569,89882.795871,56.428147,6336.722879,78599.000393,694013.45139
2017-07-15,1179.636907,351991.56894,2479.348215,90061.236551,38.720475,6299.265544,53728.505826,643191.641763
2017-07-16,1175.195049,341214.126788,2434.797021,90259.733097,102.38501,6739.68342,47444.23022,651236.1222069999
2017-07-17,1102.23858,361146.545822,2465.060567,90119.426843,141.639118,7735.688548,82228.953397,686729.344212
2017-07-18,1119.964359,371776.665898,2667.358097,90031.312983,51.817659,8515.454462,131390.002514,655111.051377
2017-07-19,1238.523305,386454.475643,2039.088687,89906.25926,55.62671,7788.26195,150236.130956,658454.846986
2017-07-20,1223.003809,393914.430496,2087.010494,89714.984814,65.321798,9337.434969,160304.227981,667570.056464
2017-07-21,1229.331876,393889.208663,2134.549889,89624.64181,48.898935,7535.682188,188916.793,638044.6566669999
2017-07-22,1216.929931,388660.422654,2118.426962,89764.424801,88.724689,7870.028841,150598.987956,627505.651026
2017-07-23,1195.783563,387075.333964,2218.354171,90047.413086,51.217386,6269.342002,107751.299402,644059.680495
2017-07-24,1200.296852,390757.799037,2199.0527,90200.643655,56.957634,8084.142116,127358.92789,629088.708105
2017-07-25,1200.878326,381251.416265,2317.768149,90120.619058,51.732639,8640.830156,185095.987142,623127.083458
2017-07-26,1222.480292,373982.993281,2480.922178,90352.8135,77.911876,9654.819105,216264.375943,614163.59959
2017-07-27,1232.861844,382502.803367,2378.242998,90207.447157,4.58147,9645.441291,148771.37228,680403.2302120001
2017-07-28,1225.346324,377930.330498,2604.164046,90126.823025,30.406578,10020.89572,118907.325256,724921.294601
2017-07-29,1219.516462,379423.724667,2127.613664,90078.028403,48.788916,9139.017806,115710.941165,697139.035391
2017-07-30,1176.816514,388960.538632,2193.054874,90034.264902,48.048799,8966.248767,103865.203544,645335.615699
2017-07-31,1141.950999,373503.522408,2290.686065,89927.571639,54.592799,7825.314865,62164.83641,687191.489251
2017-08-01,1198.132507,371573.501292,2196.339635,90139.486122,73.085739,5306.65627,49201.796453,685685.824276
2017-08-02,1255.309326,378366.786953,1687.909655,90296.468705,30.462171,6756.069152,37180.930227,603048.738182
2017-08-03,1233.414446,377659.101055,1762.885629,90300.258761,45.482132,9159.612975,37230.779264,641202.641253
2017-08-04,1118.890744,389247.722674,1653.109375,90116.942134,19.553437,8906.483387,59733.878611,669352.517145
2017-08-05,1194.097078,352070.174446,1673.841889,89982.798495,40.154379,8063.434122,226722.592931,527166.146163
2017-08-06,1168.551876,380131.16611,1657.480619,90019.907924,35.21806,8470.294871,187573.320615,538066.73567
